"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,11,"ReLUConv1/1","PrimaryPredVects/1",10,"ReLUConv1/1-ReLUConv1/2-PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1","Convolution","Replicate","List-List-List-List-List-List-List-List-List-List-List",153.,161.0333,289.,44701.,44711.5667,44773.,"","","","","","","","","","{247., 170., 162., 158., 160., 158., 158., 157., 158., 158., 189., 177., 183., 175., 169., 169., 177., 154., 154., 154., 153., 154., 154., 154., 154., 153., 171., 289., 193., 172., 182., 168., 160., 157., 157., 172., 160., 160., 157., 156., 156., 158., 181., 164., 158., 157., 158., 156., 156., 157.}","{44773., 44729., 44721., 44741., 44713., 44725., 44709., 44724., 44712., 44710., 44704., 44741., 44706., 44712., 44707., 44706., 44704., 44715., 44705., 44708., 44705., 44704., 44725., 44715., 44710., 44709., 44711., 44710., 44719., 44710., 44712., 44707., 44709., 44722., 44716., 44703., 44715., 44708., 44713., 44720., 44722., 44711., 44709., 44709., 44701., 44716., 44712., 44710., 44706., 44710.}",""
2,12,"ReLUConv1/2","",10,"ReLUConv1/2-PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1-","Elementwise","Missing","List-List-List-List-List-List-List-List-List-List-Missing",59.,60.066700000000004,108.,"","","","","","","","","","","","","{108., 72., 63., 62., 61., 61., 60., 61., 61., 61., 61., 61., 60., 60., 60., 60., 60., 60., 59., 60., 60., 60., 60., 60., 60., 59., 60., 59., 60., 60., 60., 60., 60., 60., 60., 60., 60., 60., 60., 60., 61., 60., 60., 60., 60., 60., 60., 60., 60., 60.}","",""
3,13,"PrimaryCaps/1","PrimaryPredVects/2",10,"PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2","Convolution","ConstantArray","List-List-List-List-List-List-List-List-List-Missing-List",2033.,2071.3333000000002,2368.,"","","","","","","","","","","","","{2368., 2205., 2087., 2066., 2175., 2061., 2033., 2060., 2090., 2151., 2047., 2046., 2046., 2159., 2134., 2042., 2059., 2043., 2186., 2045., 2062., 2058., 2059., 2164., 2044., 2035., 2067., 2038., 2217., 2034., 2055., 2043., 2097., 2124., 2057., 2051., 2044., 2141., 2121., 2068., 2039., 2079., 2158., 2090., 2045., 2052., 2065., 2183., 2035., 2064.}","",""
4,14,"PrimaryCaps/2","PrimaryPredVects/3",10,"PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3","Transpose","Threading","List-List-List-List-List-List-List-List-Missing-List-List",104.,105.,127.,"","","","","","","","","","","","","{127., 109., 106., 106., 105., 105., 105., 105., 105., 105., 105., 105., 104., 104., 118., 105., 105., 105., 105., 104., 104., 105., 105., 105., 104., 104., 105., 104., 105., 112., 105., 105., 104., 105., 105., 105., 106., 105., 105., 105., 105., 105., 105., 105., 105., 105., 105., 105., 105., 105.}","",""
5,15,"PrimaryCaps/3","PrimaryPredVects/4",10,"PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4","Reshape","Aggregation","List-List-List-List-List-List-List-Missing-List-List-List",25.,25.,52.,"","","","","","","","","","","","","{52., 28., 26., 26., 26., 25., 25., 26., 25., 25., 25., 25., 25., 25., 25., 26., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 26., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 26., 25., 25.}","",""
6,16,"PrimaryCaps/4/1","DynamicRouting/1",10,"PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1","Elementwise","Replicate","List-List-List-List-List-List-Missing-List-List-List-List",25.,25.966700000000003,48.,"","","","","","","","","","","","","{48., 29., 27., 26., 26., 26., 26., 26., 26., 26., 25., 25., 25., 26., 26., 27., 26., 26., 26., 26., 26., 25., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26., 25., 26., 26., 26., 26., 26., 26., 25., 25., 26., 26., 26., 26., 25.}","",""
7,17,"PrimaryCaps/4/2","DynamicRouting/2/Net/capsule/c/1",10,"PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1-DynamicRouting/2/Net/capsule/c/1","Aggregation","Reshape","List-List-List-List-List-Missing-List-List-List-List-List",214.,215.,233.,"","","","","","","","","","","","","{231., 233., 218., 215., 215., 215., 216., 215., 215., 216., 215., 215., 215., 214., 215., 215., 215., 215., 215., 224., 215., 214., 215., 215., 215., 215., 215., 222., 215., 214., 214., 215., 215., 215., 215., 215., 214., 214., 222., 215., 215., 215., 214., 214., 215., 214., 215., 215., 215., 215.}","",""
8,18,"PrimaryCaps/4/3","DynamicRouting/2/Net/capsule/c/2",10,"PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1-DynamicRouting/2/Net/capsule/c/1-DynamicRouting/2/Net/capsule/c/2","Elementwise","Softmax","List-List-List-List-Missing-List-List-List-List-List-List",46.,47.,72.,227.,227.63330000000002,242.,"","","","","","","","","","{72., 49., 48., 47., 47., 47., 47., 47., 46., 46., 47., 47., 46., 55., 48., 53., 47., 47., 47., 47., 47., 47., 47., 47., 46., 46., 46., 47., 48., 47., 47., 47., 47., 47., 47., 47., 47., 46., 47., 47., 47., 47., 47., 47., 47., 47., 47., 48., 47., 47.}","{242., 231., 229., 229., 228., 228., 228., 228., 228., 227., 228., 228., 227., 227., 228., 228., 240., 229., 228., 227., 228., 228., 227., 228., 227., 227., 227., 227., 227., 228., 227., 227., 227., 236., 228., 227., 228., 227., 227., 227., 234., 228., 228., 227., 228., 227., 227., 228., 227., 228.}",""
9,19,"PrimaryCaps/4/4","DynamicRouting/2/Net/capsule/s/1",10,"PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1-DynamicRouting/2/Net/capsule/c/1-DynamicRouting/2/Net/capsule/c/2-DynamicRouting/2/Net/capsule/s/1","Replicate","Replicate","List-List-List-Missing-List-List-List-List-List-List-List",295.,297.4667,313.,"","","","","","","","","","","","","{313., 301., 310., 298., 297., 298., 298., 297., 298., 297., 298., 297., 297., 298., 303., 310., 298., 297., 298., 297., 298., 295., 296., 297., 297., 297., 298., 297., 297., 307., 298., 297., 298., 297., 298., 297., 298., 297., 297., 297., 298., 297., 306., 298., 297., 297., 297., 297., 302., 297.}","",""
10,20,"PrimaryCaps/4/5","DynamicRouting/2/Net/capsule/s/2",10,"PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1-DynamicRouting/2/Net/capsule/c/1-DynamicRouting/2/Net/capsule/c/2-DynamicRouting/2/Net/capsule/s/1-DynamicRouting/2/Net/capsule/s/2","Threading","Threading","List-List-Missing-List-List-List-List-List-List-List-List",26.,26.400000000000002,47.,"","","","","","","","","","","","","{47., 30., 28., 26., 27., 27., 26., 26., 27., 26., 26., 27., 26., 26., 27., 26., 27., 26., 27., 27., 26., 27., 27., 26., 27., 26., 26., 26., 26., 27., 26., 27., 26., 26., 27., 26., 27., 26., 26., 26., 26., 39., 26., 26., 27., 26., 27., 26., 27., 26.}","",""
