"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,4,"1","4",3,"1-2-3-4","Convolution","Convolution","List-List-List-List",56.,57.633300000000006,113.,85.,87.7667,132.,130.,131.8667,194.,74.,74.2333,81.,45.,44.1,62.,"{113., 65., 60., 58., 58., 59., 58., 58., 58., 58., 58., 57., 58., 58., 58., 58., 58., 58., 57., 57., 58., 59., 57., 57., 58., 67., 58., 58., 57., 57., 57., 57., 57., 58., 57., 57., 57., 57., 56., 57., 58., 58., 58., 57., 57., 58., 57., 57., 57., 58.}","{132., 92., 95., 124., 98., 97., 97., 96., 96., 97., 97., 95., 96., 104., 85., 87., 85., 85., 85., 86., 85., 87., 85., 86., 85., 86., 86., 86., 100., 88., 87., 86., 86., 87., 86., 88., 86., 86., 86., 87., 86., 85., 86., 85., 86., 86., 85., 86., 86., 86.}","{194., 141., 135., 132., 132., 131., 130., 163., 151., 160., 152., 149., 149., 148., 153., 131., 132., 130., 131., 131., 131., 131., 131., 130., 130., 131., 131., 131., 131., 131., 131., 131., 131., 131., 132., 132., 132., 130., 131., 147., 133., 131., 130., 132., 132., 131., 131., 131., 133., 131.}"
2,5,"2","5",3,"2-3-4-5","Elementwise","Elementwise","List-List-List-List",27.,29.5333,48.,25.,26.0333,44.,104.,108.06670000000001,158.,77.,78.5333,110.,79.,82.0333,114.,"{48., 36., 29., 28., 28., 33., 34., 29., 28., 29., 28., 34., 35., 29., 34., 29., 28., 27., 28., 28., 34., 29., 28., 28., 29., 34., 33., 28., 28., 28., 28., 33., 29., 28., 34., 33., 28., 28., 29., 28., 29., 33., 34., 28., 28., 28., 34., 33., 28., 28.}","{44., 29., 27., 27., 26., 26., 27., 26., 26., 27., 37., 27., 26., 26., 26., 27., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26.}","{158., 115., 109., 107., 107., 105., 107., 107., 123., 107., 106., 106., 107., 106., 105., 106., 106., 106., 106., 106., 107., 105., 106., 145., 122., 120., 120., 119., 119., 119., 119., 119., 120., 106., 105., 105., 105., 105., 106., 107., 106., 106., 105., 124., 108., 107., 104., 106., 106., 106.}"
3,6,"3","6",3,"3-4-5-6","Pooling","Pooling","List-List-List-List",45.,45.7333,57.,35.,36.,48.,107.,108.9,165.,62.,63.166700000000006,108.,72.,72.9,117.,"{57., 48., 47., 46., 46., 46., 46., 46., 45., 46., 46., 46., 46., 46., 46., 45., 46., 46., 45., 45., 46., 45., 45., 46., 45., 45., 45., 46., 45., 46., 46., 46., 46., 45., 46., 46., 46., 45., 46., 45., 46., 45., 45., 46., 46., 45., 45., 45., 46., 46.}","{48., 39., 36., 36., 36., 46., 36., 36., 36., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 35., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 36.}","{165., 119., 111., 109., 111., 110., 109., 124., 112., 111., 110., 109., 108., 109., 108., 108., 108., 108., 108., 109., 109., 109., 108., 108., 108., 108., 108., 108., 108., 107., 109., 108., 110., 110., 108., 109., 108., 109., 108., 109., 110., 108., 110., 123., 112., 110., 110., 110., 108., 108.}"
4,7,"4","7",3,"4-5-6-7","Convolution","Flatten","List-List-List-List",83.,87.6667,125.,25.,26.,43.,92.,93.9,137.,9.,6.233300000000001,12.,67.,67.9,94.,"{125., 93., 87., 85., 87., 86., 88., 85., 84., 83., 86., 85., 85., 85., 84., 87., 86., 85., 87., 86., 99., 87., 86., 86., 86., 85., 86., 86., 87., 85., 85., 84., 88., 86., 87., 85., 86., 86., 94., 120., 96., 96., 96., 96., 96., 95., 95., 96., 97., 96.}","{43., 29., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26., 26., 25., 26., 25., 26., 26., 25., 26., 26., 26., 26., 26., 25.}","{137., 100., 95., 93., 93., 92., 93., 92., 92., 92., 93., 93., 92., 93., 118., 114., 104., 104., 109., 106., 105., 104., 104., 104., 122., 93., 92., 92., 92., 93., 92., 93., 93., 92., 93., 93., 93., 92., 93., 92., 92., 94., 92., 94., 92., 94., 92., 92., 92., 94.}"
5,8,"5","8",3,"5-6-7-8","Elementwise","Linear","List-List-List-List",26.,26.200000000000003,43.,41.,42.,84.,50.,53.7,106.,24.,27.5,63.,9.,11.700000000000001,22.,"{43., 29., 27., 26., 26., 27., 26., 26., 26., 26., 27., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 27., 26., 26., 26., 26., 27., 27., 26., 26., 27., 26., 27., 26., 27., 36., 27., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26.}","{84., 49., 44., 43., 43., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 43., 42., 42., 42., 42., 43.}","{106., 61., 53., 52., 52., 52., 52., 78., 64., 58., 58., 59., 58., 71., 58., 58., 58., 58., 58., 57., 57., 58., 58., 58., 69., 52., 51., 51., 50., 51., 51., 51., 52., 51., 52., 51., 52., 52., 52., 51., 51., 51., 51., 51., 51., 51., 52., 51., 50., 51.}"
6,9,"6","9",3,"6-7-8-9","Pooling","Elementwise","List-List-List-List",35.,36.,48.,25.,26.,43.,50.,51.7,105.,15.,15.700000000000001,57.,25.,25.700000000000003,62.,"{48., 39., 37., 36., 36., 37., 36., 37., 36., 36., 37., 36., 36., 36., 36., 36., 36., 35., 36., 48., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 35., 35., 36., 36., 36., 36., 36., 36., 37., 35., 35., 35., 35., 35., 36., 36., 36., 36., 36.}","{43., 29., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 25., 26., 25., 26., 26., 25., 25., 26., 26., 26., 26., 25.}","{105., 58., 81., 60., 58., 58., 58., 57., 57., 59., 59., 58., 58., 67., 51., 51., 50., 50., 50., 51., 51., 51., 51., 51., 50., 50., 50., 50., 50., 50., 50., 50., 51., 50., 50., 50., 51., 50., 51., 51., 52., 51., 52., 50., 51., 50., 50., 51., 50., 53.}"
7,10,"7","10",3,"7-8-9-10","Flatten","Linear","List-List-List-List",25.,26.,42.,27.,27.8667,56.,44.,47.6667,95.,19.,21.666700000000002,53.,17.,19.8,39.,"{42., 28., 27., 26., 26., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26.}","{56., 30., 28., 28., 28., 28., 28., 28., 27., 27., 27., 28., 40., 29., 28., 28., 28., 27., 27., 28., 28., 28., 28., 28., 28., 27., 27., 28., 28., 27., 28., 28., 28., 27., 27., 28., 28., 28., 27., 27., 28., 28., 28., 27., 27., 28., 28., 28., 28., 28.}","{95., 54., 49., 47., 46., 46., 45., 45., 45., 45., 45., 45., 45., 45., 45., 45., 46., 45., 45., 45., 45., 45., 44., 45., 45., 45., 45., 45., 45., 45., 72., 55., 51., 51., 51., 52., 64., 55., 51., 51., 51., 50., 51., 51., 51., 51., 51., 51., 52., 51.}"
8,11,"8","11",3,"8-9-10-11","Linear","Softmax","List-List-List-List",41.,44.800000000000004,92.,25.,25.966700000000003,43.,44.,46.5,94.,3.,1.7000000000000002,2.,19.,20.5333,51.,"{92., 48., 43., 42., 42., 41., 56., 42., 41., 41., 42., 42., 41., 41., 41., 49., 63., 48., 48., 47., 47., 47., 47., 47., 47., 47., 48., 48., 47., 47., 47., 48., 48., 47., 47., 48., 47., 57., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42.}","{43., 28., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 35., 27., 26., 26., 26., 26., 25., 25., 26., 26., 26., 26., 26., 25., 25., 26., 25., 25., 26., 26., 25., 25., 26., 26.}","{94., 54., 47., 46., 46., 46., 46., 46., 46., 45., 45., 45., 46., 45., 45., 46., 46., 45., 45., 45., 45., 45., 45., 45., 45., 46., 45., 45., 44., 46., 46., 45., 45., 45., 45., 45., 46., 73., 52., 52., 51., 51., 51., 51., 55., 52., 51., 51., 51., 51.}"
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
