"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,4,"conv1a","2a/res2a_branch2a_relu",3,"conv1a-pool1-2a/bn2a_branch2a-2a/res2a_branch2a_relu","Convolution","Elementwise","List-List-List-List",3954.,4021.9333,4584.,544.,551.6667,1010.,18562.,18690.9667,21090.,14608.,14669.033300000001,16506.,18018.,18139.3,20080.,"{4584., 4234., 4200., 4080., 4023., 4085., 4029., 4100., 4011., 4012., 4095., 3996., 4065., 4008., 4019., 4053., 3987., 4070., 3985., 4050., 4066., 3956., 4023., 3969., 4025., 4060., 3975., 4036., 3954., 4011., 4042., 3958., 4027., 3955., 4001., 4074., 3982., 4029., 3969., 4012., 4040., 3983., 4013., 3992., 4006., 4083., 3974., 4013., 3973., 4041.}","{1010., 933., 751., 576., 549., 550., 546., 547., 544., 546., 563., 549., 548., 550., 546., 547., 558., 559., 551., 549., 548., 549., 546., 549., 564., 550., 552., 551., 551., 552., 552., 562., 553., 550., 558., 551., 550., 552., 563., 558., 550., 554., 552., 552., 552., 552., 560., 550., 553., 550.}","{19450., 18808., 18584., 18619., 18701., 18748., 18604., 18596., 18584., 18576., 18649., 18662., 18787., 18587., 18620., 18601., 18654., 18681., 18628., 18862., 18809., 18616., 18611., 18581., 18635., 18652., 18724., 18703., 18764., 18578., 18737., 18606., 18562., 18647., 19574., 21090., 20197., 18888., 18967., 18893., 18910., 18690., 18875., 18632., 18655., 18721., 18804., 18979., 18665., 18639.}"
2,5,"pool1","2a/res2a_branch2a",3,"pool1-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2a","Pooling","Convolution","List-List-List-List",12701.,12753.6667,13355.,19518.,19620.7667,19728.,34568.,34760.6667,34978.,21867.,22007.,21623.,15050.,15139.900000000001,15250.,"{13355., 13159., 13024., 13021., 12821., 13085., 12850., 12822., 12786., 12788., 12885., 12765., 12754., 12775., 12742., 12739., 12756., 12728., 12836., 12729., 12748., 12740., 12716., 12719., 12722., 12898., 12710., 12767., 12839., 12722., 12852., 12701., 12728., 12715., 12732., 12835., 12712., 12719., 12707., 12714., 12713., 12708., 12708., 12719., 12705., 12703., 12709., 12817., 12728., 12728.}","{19580., 19667., 19617., 19625., 19701., 19702., 19633., 19639., 19577., 19619., 19728., 19647., 19598., 19660., 19615., 19595., 19642., 19662., 19688., 19650., 19588., 19570., 19572., 19596., 19526., 19518., 19523., 19635., 19653., 19687., 19594., 19635., 19594., 19583., 19629., 19676., 19633., 19642., 19624., 19631., 19593., 19626., 19641., 19630., 19615., 19646., 19571., 19606., 19564., 19585.}","{34927., 34680., 34747., 34849., 34897., 34634., 34849., 34599., 34823., 34811., 34784., 34698., 34978., 34709., 34756., 34714., 34835., 34750., 34758., 34800., 34667., 34694., 34789., 34938., 34882., 34832., 34633., 34923., 34601., 34698., 34697., 34688., 34650., 34837., 34713., 34782., 34743., 34754., 34686., 34786., 34713., 34808., 34930., 34876., 34725., 34586., 34931., 34782., 34745., 34568.}"
3,6,"2a/bn2a_branch2a","2a/bn2a_branch2b1",3,"2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2a-2a/bn2a_branch2b1","BatchNormalization","BatchNormalization","List-List-List-List",564.,569.1667,1047.,"","","",23206.,23396.5667,23542.,22642.,22827.4,22495.,"","","","{1047., 1008., 851., 623., 577., 575., 576., 572., 582., 573., 569., 567., 568., 567., 570., 574., 569., 568., 578., 570., 566., 568., 580., 568., 567., 569., 569., 568., 567., 576., 565., 564., 564., 565., 565., 565., 609., 569., 567., 568., 567., 567., 567., 578., 566., 566., 566., 566., 568., 565.}","","{23288., 23533., 23408., 23487., 23370., 23542., 23412., 23445., 23424., 23387., 23487., 23358., 23319., 23452., 23375., 23465., 23402., 23462., 23373., 23478., 23295., 23415., 23368., 23340., 23402., 23435., 23282., 23472., 23400., 23206., 23429., 23371., 23267., 23500., 23386., 23364., 23472., 23404., 23304., 23377., 23443., 23317., 23369., 23367., 23368., 23391., 23311., 23350., 23390., 23480.}"
4,7,"2a/res2a_branch2a_relu","2a/res2a_branch2b1_relu",3,"2a/res2a_branch2a_relu-2a/res2a_branch2a-2a/bn2a_branch2b1-2a/res2a_branch2b1_relu","Elementwise","Elementwise","List-List-List-List",550.,554.0333,1027.,1423.,1463.2667000000001,2108.,24213.,24341.5,24421.,23663.,23787.4667,23394.,22790.,22878.2333,22313.,"{1027., 990., 820., 618., 561., 553., 554., 552., 551., 567., 554., 551., 551., 552., 550., 561., 565., 553., 552., 552., 551., 550., 552., 562., 552., 551., 551., 553., 551., 552., 561., 552., 552., 563., 552., 550., 551., 550., 568., 556., 556., 557., 555., 557., 553., 566., 555., 553., 553., 554.}","{2108., 2077., 1862., 1611., 1531., 1513., 1507., 1524., 1503., 1508., 1521., 1474., 1487., 1484., 1476., 1471., 1459., 1466., 1471., 1449., 1455., 1469., 1450., 1464., 1440., 1441., 1454., 1465., 1454., 1465., 1447., 1456., 1465., 1446., 1472., 1454., 1451., 1447., 1441., 1435., 1461., 1452., 1436., 1456., 1432., 1454., 1423., 1431., 1460., 1454.}","{24371., 24352., 24361., 24390., 24280., 24389., 24327., 24331., 24365., 24232., 24421., 24372., 24280., 24405., 24355., 24400., 24257., 24364., 24259., 24333., 24384., 24266., 24365., 24259., 24288., 24334., 24338., 24380., 24337., 24415., 24213., 24364., 24229., 24257., 24380., 24387., 24394., 24332., 24418., 24217., 24348., 24267., 24379., 24314., 24410., 24363., 24228., 24358., 24292., 24331.}"
5,8,"2a/res2a_branch2a","2a/res2a_branch2b1",3,"2a/res2a_branch2a-2a/bn2a_branch2b1-2a/res2a_branch2b1_relu-2a/res2a_branch2b1","Convolution","Convolution","List-List-List-List",19461.,19700.2333,19806.,38642.,38846.,39081.,62026.,62272.6667,62563.,42565.,42572.433300000004,42757.,23384.,23426.6667,23482.,"{19461., 19639., 19540., 19683., 19704., 19716., 19670., 19799., 19757., 19769., 19683., 19714., 19646., 19805., 19726., 19699., 19701., 19766., 19713., 19694., 19692., 19734., 19717., 19720., 19744., 19806., 19793., 19705., 19699., 19712., 19711., 19700., 19633., 19663., 19619., 19691., 19649., 19634., 19600., 19637., 19678., 19703., 19709., 19692., 19670., 19736., 19700., 19725., 19697., 19720.}","{38651., 38848., 38748., 38825., 38857., 38790., 38881., 38796., 38917., 38829., 38887., 38642., 38924., 38804., 38823., 38830., 38927., 38843., 39011., 38781., 38762., 38878., 38776., 39000., 38908., 38791., 38937., 38993., 38838., 38764., 38815., 38883., 38929., 38863., 39081., 38938., 38762., 38893., 38849., 38745., 38732., 38991., 38876., 38849., 38854., 38835., 38837., 38744., 38774., 38981.}","{62405., 62374., 62469., 62061., 62201., 62182., 62254., 62313., 62228., 62445., 62400., 62274., 62312., 62270., 62279., 62345., 62026., 62194., 62239., 62272., 62275., 62254., 62351., 62350., 62439., 62233., 62417., 62149., 62407., 62208., 62270., 62233., 62350., 62185., 62098., 62226., 62272., 62271., 62206., 62085., 62563., 62328., 62310., 62192., 62478., 62364., 62249., 62169., 62249., 62170.}"
6,9,"2a/bn2a_branch2b1","2a/res2a_branch1",3,"2a/bn2a_branch2b1-2a/res2a_branch2b1_relu-2a/res2a_branch2b1-2a/res2a_branch1","BatchNormalization","Convolution","List-List-List-List","","","","","","","","","","","","","","","","","",""
7,10,"2a/res2a_branch2b1_relu","2a/_plus2a",3,"2a/res2a_branch2b1_relu-2a/res2a_branch2b1-2a/res2a_branch1-2a/_plus2a","Elementwise","Threading","List-List-List-List",1413.,1438.6333,2017.,2445.,2511.8333000000002,3129.,"","","","","","","","","","{1995., 2017., 1819., 1569., 1497., 1471., 1488., 1467., 1463., 1464., 1438., 1433., 1448., 1425., 1447., 1449., 1439., 1456., 1438., 1435., 1450., 1449., 1439., 1448., 1423., 1431., 1450., 1424., 1442., 1432., 1437., 1437., 1423., 1426., 1442., 1420., 1425., 1435., 1423., 1425., 1425., 1413., 1442., 1416., 1432., 1441., 1415., 1415., 1435., 1433.}","{3129., 3076., 2868., 2799., 2695., 2654., 2602., 2614., 2585., 2568., 2566., 2563., 2548., 2554., 2529., 2556., 2528., 2514., 2532., 2509., 2512., 2519., 2494., 2532., 2518., 2495., 2513., 2508., 2482., 2501., 2482., 2503., 2487., 2460., 2492., 2487., 2483., 2489., 2464., 2493., 2479., 2454., 2471., 2474., 2469., 2467., 2445., 2487., 2464., 2455.}",""
8,11,"2a/res2a_branch2b1","2b1/bn2b1_branch2a",3,"2a/res2a_branch2b1-2a/res2a_branch1-2a/_plus2a-2b1/bn2b1_branch2a","Convolution","BatchNormalization","List-List-List-List",38639.,38829.0667,39034.,1477.,1516.,2098.,"","","","","","","","","","{38843., 38878., 38974., 39034., 38855., 38774., 38901., 38802., 38695., 38871., 38841., 38857., 38797., 38892., 38879., 38639., 38769., 38830., 38756., 39009., 38950., 38815., 38838., 38811., 38909., 38751., 38670., 38913., 38871., 38779., 38838., 39016., 38738., 38750., 38696., 38954., 38866., 38814., 38798., 38951., 38823., 38778., 38682., 38700., 38789., 38833., 38765., 39008., 38925., 38690.}","{2098., 2084., 1885., 1641., 1580., 1593., 1541., 1541., 1545., 1523., 1555., 1523., 1522., 1534., 1518., 1535., 1517., 1508., 1530., 1514., 1501., 1536., 1518., 1537., 1513., 1506., 1524., 1513., 1509., 1515., 1520., 1528., 1507., 1495., 1513., 1479., 1511., 1509., 1497., 1500., 1497., 1480., 1501., 1495., 1478., 1498., 1485., 1491., 1477., 1480.}",""
9,12,"2a/res2a_branch1","2b1/res2b1_branch2a_relu",3,"2a/res2a_branch1-2a/_plus2a-2b1/bn2b1_branch2a-2b1/res2b1_branch2a_relu","Convolution","Elementwise","List-List-List-List","","","",1432.,1466.5,2095.,"","","","","","","","","","","{2085., 2095., 1865., 1623., 1542., 1531., 1504., 1491., 1501., 1486., 1492., 1496., 1470., 1482., 1467., 1465., 1487., 1470., 1464., 1481., 1470., 1454., 1481., 1471., 1472., 1462., 1447., 1463., 1439., 1455., 1459., 1445., 1440., 1456., 1440., 1457., 1475., 1463., 1477., 1438., 1440., 1448., 1440., 1450., 1456., 1448., 1457., 1438., 1432., 1458.}",""
10,13,"2a/_plus2a","2b1/res2b1_branch2a",3,"2a/_plus2a-2b1/bn2b1_branch2a-2b1/res2b1_branch2a_relu-2b1/res2b1_branch2a","Threading","Convolution","List-List-List-List",2438.,2500.1,3073.,38629.,38836.2667,39024.,45359.,45586.5,46186.,42921.,43086.4,43113.,6730.,6750.2333,7162.,"{3073., 3044., 2865., 2756., 2677., 2636., 2624., 2597., 2599., 2579., 2551., 2548., 2553., 2528., 2537., 2546., 2518., 2517., 2507., 2515., 2522., 2492., 2507., 2495., 2485., 2494., 2475., 2486., 2494., 2477., 2485., 2468., 2478., 2475., 2469., 2480., 2483., 2458., 2467., 2454., 2469., 2459., 2454., 2466., 2475., 2438., 2457., 2439., 2474., 2462.}","{38629., 39024., 38936., 38783., 38935., 38719., 38793., 38903., 38862., 38996., 38875., 38856., 38850., 38706., 38842., 38722., 38853., 38856., 38839., 38836., 38944., 38852., 38714., 38859., 38692., 38879., 38956., 38863., 38797., 38846., 38760., 38781., 38721., 38692., 38831., 38849., 38801., 38864., 38814., 38680., 38827., 38692., 38948., 38858., 38892., 38912., 38876., 38885., 38769., 38832.}","{46186., 45640., 45789., 45397., 45542., 45597., 45705., 45465., 45648., 45573., 45486., 45568., 45458., 45712., 45474., 45731., 45547., 45538., 45614., 45640., 45562., 45497., 45595., 45741., 45731., 45518., 45710., 45694., 45609., 45811., 45685., 45531., 45467., 45761., 45763., 45447., 45785., 45491., 45561., 45391., 45737., 45504., 45685., 45552., 45419., 45562., 45445., 45533., 45359., 45496.}"
