"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
1,6,"conv1_7x7_s2","conv2_3x3_reduce",5,"conv1_7x7_s2-conv1_relu_7x7-pool1_3x3_s2_pad-pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce","Convolution","Convolution","Convolution-Elementwise-Padding-Pooling-LocalResponseNormalization-Convolution",8612.,8712.533300000001,18525.,"{18525., 8962., 8823., 8786., 8762., 8786., 8809., 8688., 8612., 8732., 8748., 8686., 8715., 8734., 8838., 8675., 8680., 8670., 8663., 8816., 8760., 8725., 8799., 8659., 8683., 8679., 8671., 8721., 8700., 8705., 8781., 8667., 8672., 8644., 8699., 8705., 8723., 8702., 8751., 8662., 8657., 8643., 8770., 8711., 8747., 8719., 8724., 8719., 8658., 8663.}"
7,12,"conv2_relu_3x3_reduce","pool2_3x3_s2",5,"conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2","Elementwise","Pooling","Elementwise-Convolution-Elementwise-LocalResponseNormalization-Padding-Pooling",15238.,16677.,32744.,"{32744., 31544., 31339., 31326., 31288., 31371., 31398., 31397., 31300., 32034., 31282., 31277., 22955., 15336., 15257., 15271., 15322., 15410., 15272., 15445., 15279., 15279., 15283., 15258., 15294., 15272., 15421., 15319., 15344., 15279., 15422., 15274., 15362., 15346., 15397., 15274., 15272., 15271., 15238., 15257., 15302., 15887., 15501., 15458., 15298., 15376., 15287., 15306., 15274., 15295.}"
13,13,"inception_3a/1x1","inception_3a/1x1",0,"inception_3a/1x1","Convolution","Convolution","Convolution",83.,84.0333,175.,"{175., 101., 109., 86., 85., 83., 84., 84., 85., 83., 84., 83., 84., 84., 84., 84., 84., 84., 84., 83., 84., 83., 83., 84., 84., 83., 84., 83., 84., 83., 83., 84., 84., 84., 84., 84., 83., 104., 102., 87., 84., 84., 85., 84., 84., 84., 83., 85., 94., 85.}"
14,14,"inception_3a/relu_1x1","inception_3a/relu_1x1",0,"inception_3a/relu_1x1","Elementwise","Elementwise","Elementwise",39.,40.,63.,"{56., 42., 39., 63., 43., 41., 40., 40., 40., 41., 40., 40., 40., 40., 41., 40., 41., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40.}"
15,15,"inception_3a/3x3_reduce","inception_3a/3x3_reduce",0,"inception_3a/3x3_reduce","Convolution","Convolution","Convolution",112.,114.5,182.,"{182., 122., 126., 116., 116., 116., 116., 116., 115., 116., 116., 115., 115., 116., 115., 115., 115., 115., 115., 115., 116., 115., 116., 115., 115., 116., 115., 129., 116., 113., 113., 113., 113., 114., 113., 113., 112., 113., 113., 113., 112., 113., 112., 112., 112., 112., 113., 113., 113., 113.}"
16,16,"inception_3a/relu_3x3_reduce","inception_3a/relu_3x3_reduce",0,"inception_3a/relu_3x3_reduce","Elementwise","Elementwise","Elementwise",48.,49.033300000000004,70.,"{70., 53., 50., 49., 49., 50., 49., 49., 49., 49., 49., 48., 49., 48., 58., 51., 49., 49., 49., 49., 48., 49., 63., 51., 49., 49., 49., 49., 49., 50., 49., 49., 49., 49., 49., 49., 49., 49., 49., 50., 50., 49., 49., 49., 49., 49., 49., 49., 49., 49.}"
17,17,"inception_3a/3x3","inception_3a/3x3",0,"inception_3a/3x3","Convolution","Convolution","Convolution",975.,999.2,1149.,"{1141., 997., 997., 998., 1011., 998., 989., 1057., 1099., 995., 1002., 996., 992., 991., 990., 997., 1008., 1102., 1071., 1002., 977., 985., 975., 1013., 989., 984., 990., 1149., 1030., 988., 990., 1002., 996., 1001., 1001., 1012., 1028., 1133., 976., 995., 987., 1003., 976., 1010., 985., 990., 1042., 1118., 993., 980.}"
18,18,"inception_3a/relu_3x3","inception_3a/relu_3x3",0,"inception_3a/relu_3x3","Elementwise","Elementwise","Elementwise",58.,58.7,82.,"{82., 63., 61., 60., 59., 59., 59., 58., 59., 59., 58., 60., 59., 59., 59., 58., 59., 59., 59., 59., 58., 59., 58., 59., 58., 59., 59., 59., 59., 58., 58., 58., 58., 59., 59., 58., 58., 58., 59., 59., 58., 59., 59., 58., 59., 58., 58., 59., 58., 58.}"
19,19,"inception_3a/5x5_reduce","inception_3a/5x5_reduce",0,"inception_3a/5x5_reduce","Convolution","Convolution","Convolution",46.,47.033300000000004,108.,"{108., 52., 49., 48., 48., 47., 48., 47., 61., 48., 48., 47., 47., 47., 53., 48., 47., 47., 47., 47., 47., 47., 46., 47., 47., 47., 46., 47., 47., 47., 47., 47., 46., 47., 47., 47., 47., 47., 47., 47., 47., 46., 47., 47., 46., 47., 47., 47., 47., 46.}"
20,20,"inception_3a/relu_5x5_reduce","inception_3a/relu_5x5_reduce",0,"inception_3a/relu_5x5_reduce","Elementwise","Elementwise","Elementwise",32.,33.,47.,"{47., 35., 34., 34., 34., 34., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33., 32., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33., 33., 33., 33.}"
