"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",1,1,0,50,"1","1","1","Elementwise","Elementwise","Elementwise",183.,186.5667,682.,"{682., 196., 199., 188., 189., 186., 190., 191., 187., 191., 187., 186., 187., 186., 187., 184., 211., 188., 184., 187., 186., 186., 183., 183., 187., 183., 185., 194., 186., 186., 186., 186., 186., 186., 186., 186., 208., 191., 187., 187., 186., 186., 187., 186., 186., 186., 186., 186., 187., 186.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",2,2,0,50,"2","2","2","Padding","Padding","Padding",305.,308.2,698.,"{698., 311., 307., 306., 305., 323., 306., 305., 306., 317., 315., 312., 307., 308., 306., 307., 306., 307., 307., 307., 307., 306., 327., 313., 308., 308., 307., 307., 306., 306., 307., 306., 306., 307., 307., 329., 313., 325., 312., 308., 310., 308., 308., 308., 308., 308., 308., 325., 316., 312.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",3,3,0,50,"3","3","3","Convolution","Convolution","Convolution",15072.,15185.533300000001,39574.,"{39574., 25183., 17569., 15110., 15116., 15076., 15131., 15072., 15180., 15177., 15333., 15284., 15193., 15110., 15148., 15282., 15776., 15674., 15667., 15680., 15217., 15298., 15200., 15161., 15240., 15234., 15140., 15168., 15146., 15153., 15115., 15085., 15106., 15186., 15173., 15212., 15104., 15245., 15094., 15185., 15122., 15236., 15094., 15250., 15139., 15273., 15107., 15200., 15106., 15234.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",4,4,0,50,"4","4","4","Normalization","Normalization","Normalization",109116.,109315.40000000001,109818.,"{109645., 109407., 109754., 109777., 109688., 109345., 109189., 109151., 109166., 109126., 109116., 109161., 109174., 109187., 109380., 109560., 109667., 109605., 109512., 109221., 109724., 109818., 109537., 109238., 109274., 109311., 109155., 109220., 109229., 109214., 109314., 109388., 109282., 109320., 109291., 109369., 109199., 109156., 109496., 109761., 109451., 109260., 109236., 109201., 109122., 109233., 109391., 109303., 109316., 109335.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",5,5,0,50,"5","5","5","Elementwise","Elementwise","Elementwise",966.,989.9333,1419.,"{1419., 1073., 1005., 1091., 1060., 1006., 977., 985., 981., 981., 971., 1001., 977., 988., 995., 1003., 989., 1027., 1009., 1006., 981., 983., 970., 1005., 977., 966., 971., 1013., 983., 1021., 1002., 992., 1029., 980., 976., 970., 967., 999., 984., 982., 971., 969., 966., 973., 983., 1004., 1035., 1009., 984., 980.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",6,6,0,50,"6","6","6","Convolution","Convolution","Convolution",10257.,10351.3333,18261.,"{18261., 10523., 10550., 10461., 10433., 10456., 10420., 10424., 10421., 10378., 10413., 10518., 10378., 10418., 10406., 10359., 10322., 10321., 10288., 10288., 10260., 10263., 10297., 10345., 10295., 10302., 10304., 10342., 10332., 10313., 10355., 10306., 10325., 10344., 10796., 10344., 10350., 10326., 10341., 10325., 10300., 10405., 10348., 10360., 10307., 10292., 10292., 10330., 10508., 10257.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",7,7,0,50,"7","7","7","Normalization","Normalization","Normalization",54639.,54737.0667,55163.,"{54906., 55088., 55163., 54948., 55118., 54979., 54942., 54899., 54712., 54696., 54737., 54726., 54653., 54654., 54688., 54644., 54677., 54676., 54676., 54678., 54668., 54680., 54731., 54731., 54715., 54714., 54656., 54657., 54698., 54682., 54732., 54681., 54639., 54639., 54662., 54890., 54812., 54768., 54990., 55029., 55104., 54975., 54988., 54726., 54727., 54693., 54651., 54698., 54681., 54740.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",8,8,0,50,"8","8","8","Elementwise","Elementwise","Elementwise",409.,413.20000000000005,623.,"{623., 433., 412., 410., 410., 434., 449., 417., 412., 411., 410., 416., 410., 410., 410., 434., 416., 409., 410., 410., 409., 409., 409., 411., 411., 416., 416., 414., 413., 420., 414., 414., 413., 413., 440., 416., 414., 414., 412., 415., 413., 413., 413., 434., 416., 413., 412., 413., 412., 414.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",9,9,0,50,"9","9","9","Convolution","Convolution","Convolution",5055.,5161.1333,6987.,"{6987., 5300., 5196., 5141., 5639., 5474., 5460., 5469., 5464., 5397., 5449., 5315., 5251., 5200., 5273., 5241., 5215., 5252., 5326., 5253., 5148., 5062., 5082., 5113., 5098., 5083., 5165., 5193., 5133., 5117., 5113., 5077., 5103., 5104., 5106., 5063., 5059., 5055., 5080., 5098., 5086., 5067., 5066., 5060., 5077., 5079., 5541., 5186., 5110., 5075.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",10,10,0,50,"10","10","10","Normalization","Normalization","Normalization",27374.,27473.,27860.,"{27405., 27386., 27407., 27387., 27374., 27409., 27486., 27490., 27484., 27472., 27484., 27457., 27514., 27456., 27458., 27442., 27438., 27442., 27466., 27440., 27457., 27458., 27464., 27438., 27427., 27474., 27438., 27461., 27450., 27450., 27445., 27431., 27442., 27439., 27440., 27448., 27579., 27634., 27637., 27642., 27659., 27737., 27724., 27643., 27653., 27620., 27860., 27589., 27576., 27489.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",11,11,0,50,"11","11","11","Elementwise","Elementwise","Elementwise",227.,228.4333,295.,"{295., 232., 246., 229., 229., 244., 228., 229., 228., 228., 228., 234., 228., 227., 228., 229., 228., 228., 264., 233., 229., 230., 228., 228., 229., 227., 227., 243., 228., 228., 228., 228., 227., 228., 228., 249., 232., 228., 228., 229., 228., 227., 227., 228., 228., 228., 227., 244., 227., 228.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",12,12,0,50,"12/1/1","12/1/1","12/1/1","Padding","Padding","Padding",829.,852.2333,1835.,"{1835., 851., 870., 834., 849., 829., 857., 833., 829., 829., 840., 901., 854., 850., 849., 849., 899., 851., 849., 848., 871., 849., 861., 843., 849., 875., 851., 848., 859., 873., 850., 849., 849., 862., 868., 850., 848., 849., 849., 870., 852., 849., 849., 875., 850., 863., 851., 849., 873., 850.}"
"CycleGAN Photo-to-Monet Translation","c4.2xlarge",13,13,0,50,"12/1/2","12/1/2","12/1/2","Convolution","Convolution","Convolution",9237.,9319.566700000001,17851.,"{17851., 9590., 9540., 9579., 9492., 9783., 9345., 9286., 9276., 9275., 9257., 9269., 9269., 9267., 9278., 9279., 9355., 9315., 9375., 9296., 9254., 9252., 9237., 9252., 9253., 9294., 9260., 9256., 9287., 9240., 9266., 9300., 9317., 9492., 9469., 9436., 9658., 9592., 9553., 9487., 9372., 9336., 9382., 9391., 9306., 9286., 9253., 9255., 9253., 9251.}"
