"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",1,9,8,50,"56","27","56-50-41-43-45-34-36-38-27","Elementwise","Elementwise","Elementwise-Convolution-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise",55280.,55949.,82168.,"{82168., 55991., 55538., 55834., 55699., 55861., 55913., 55991., 55681., 55308., 55437., 55718., 56081., 56303., 56465., 56769., 56401., 56392., 56092., 56251., 55904., 56017., 55501., 55615., 55303., 55311., 56090., 56240., 56372., 58530., 56500., 56364., 55675., 56139., 55693., 55990., 56173., 55774., 57071., 55912., 55475., 55820., 56163., 56112., 56095., 55777., 55813., 55665., 55280., 55668.}"
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",10,18,8,50,"29","4","29-31-20-22-24-12-14-16-4","Convolution","Elementwise","Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise",15227.,15462.5,25478.,"{25478., 15421., 15426., 15497., 15596., 15588., 15609., 15527., 15433., 15619., 15469., 15496., 15431., 15623., 15607., 15511., 15507., 15424., 15533., 15636., 15562., 15555., 15413., 15591., 15513., 15551., 15399., 15453., 15294., 15275., 15297., 15305., 15408., 15296., 15338., 15300., 15381., 15355., 15316., 15227., 15454., 15296., 15394., 15396., 15463., 15494., 15545., 15576., 15402., 15462.}"
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",19,19,0,50,"6","6","6","Convolution","Convolution","Convolution",547.,558.8667,840.,"{840., 692., 591., 595., 567., 555., 555., 569., 564., 562., 609., 559., 552., 560., 548., 552., 553., 585., 589., 567., 551., 551., 550., 550., 579., 552., 549., 555., 553., 558., 553., 599., 556., 549., 547., 586., 570., 576., 554., 551., 555., 551., 551., 551., 588., 568., 552., 554., 556., 558.}"
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",20,20,0,50,"8","8","8","Normalization","Normalization","Normalization",233.,235.03330000000003,280.,"{280., 239., 236., 237., 235., 235., 239., 236., 234., 236., 234., 236., 234., 254., 235., 234., 234., 236., 234., 234., 233., 234., 234., 233., 233., 243., 235., 235., 235., 235., 258., 236., 235., 235., 236., 235., 235., 235., 235., 234., 234., 236., 236., 236., 234., 234., 252., 234., 235., 235.}"
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",21,21,0,50,"1","1","1","Elementwise","Elementwise","Elementwise",37.,38.2333,76.,"{76., 39., 39., 38., 38., 38., 38., 38., 38., 38., 40., 43., 39., 38., 38., 44., 38., 37., 38., 38., 39., 38., 38., 39., 38., 37., 38., 38., 38., 38., 38., 37., 39., 38., 41., 39., 38., 38., 38., 39., 38., 38., 39., 38., 38., 38., 38., 39., 56., 39.}"
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",22,22,0,50,"2","2","2","Convolution","Convolution","Convolution",329.,508.5667,907.,"{907., 798., 621., 552., 544., 580., 542., 538., 547., 541., 542., 544., 558., 541., 593., 550., 563., 544., 539., 568., 537., 536., 550., 535., 545., 544., 542., 572., 545., 541., 541., 544., 588., 544., 473., 356., 339., 334., 335., 332., 336., 333., 333., 336., 329., 374., 349., 338., 334., 335.}"
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",23,23,0,50,"3","3","3","Elementwise","Elementwise","Elementwise",36.,36.8667,88.,"{88., 40., 37., 37., 37., 36., 36., 37., 37., 36., 37., 37., 36., 36., 37., 36., 38., 37., 37., 36., 36., 37., 37., 36., 37., 37., 37., 37., 36., 38., 37., 37., 37., 37., 37., 38., 38., 37., 37., 37., 67., 37., 37., 36., 36., 36., 37., 36., 37., 37.}"
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",24,24,0,50,"5","5","5","Deconvolution","Deconvolution","Deconvolution",934.,961.9000000000001,1134.,"{1134., 1101., 1064., 979., 962., 947., 964., 937., 975., 962., 965., 941., 934., 941., 977., 964., 947., 942., 982., 989., 956., 955., 983., 959., 958., 959., 979., 957., 946., 986., 974., 948., 958., 976., 989., 969., 970., 964., 968., 997., 940., 935., 957., 942., 944., 937., 976., 934., 941., 1017.}"
"Pix2pix Street-Map-to-Photo Translation","c5.2xlarge",25,25,0,50,"7","7","7","Normalization","Normalization","Normalization",162.,164.20000000000002,198.,"{198., 166., 164., 183., 164., 163., 162., 172., 164., 164., 164., 164., 164., 164., 164., 163., 166., 163., 163., 163., 163., 164., 163., 164., 164., 175., 164., 164., 166., 165., 163., 164., 164., 164., 164., 164., 164., 164., 164., 165., 164., 165., 164., 165., 170., 165., 165., 180., 167., 164.}"
