"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",1,9,8,50,"56","27","56-50-41-43-45-34-36-38-27","Elementwise","Elementwise","Elementwise-Convolution-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise",53973.,54404.2333,79060.,"{79060., 54425., 54295., 54498., 54564., 54775., 54594., 54635., 54486., 54526., 54410., 54173., 54459., 54613., 54725., 54765., 54687., 54253., 54365., 54253., 54300., 54357., 54369., 54632., 54650., 54625., 54312., 54285., 54351., 54334., 54378., 54257., 54352., 54223., 54579., 54467., 54405., 54242., 53973., 54322., 54401., 54283., 54353., 54285., 54421., 54454., 54191., 54364., 54416., 54282.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",10,18,8,50,"29","4","29-31-20-22-24-12-14-16-4","Convolution","Elementwise","Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise-Convolution-Normalization-Elementwise",15004.,15109.6,15471.,"{15471., 15004., 15121., 15063., 15111., 15106., 15113., 15108., 15081., 15102., 15077., 15083., 15087., 15074., 15081., 15151., 15078., 15095., 15057., 15101., 15098., 15130., 15047., 15119., 15048., 15143., 15044., 15189., 15103., 15199., 15108., 15192., 15128., 15211., 15114., 15227., 15109., 15155., 15024., 15190., 15170., 15118., 15113., 15074., 15139., 15125., 15133., 15102., 15206., 15088.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",19,19,0,50,"6","6","6","Convolution","Convolution","Convolution",507.,962.6667,1373.,"{681., 562., 533., 515., 524., 1241., 1183., 1260., 1135., 1196., 1200., 1243., 1185., 1216., 1225., 1253., 1275., 1189., 1323., 1326., 1315., 1235., 1264., 1369., 1249., 1258., 1199., 1200., 1320., 1321., 1154., 1126., 1373., 1128., 526., 521., 517., 512., 507., 509., 513., 538., 528., 527., 523., 520., 523., 521., 587., 536.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",20,20,0,50,"8","8","8","Normalization","Normalization","Normalization",153.,154.5667,180.,"{180., 158., 155., 156., 154., 155., 155., 155., 154., 154., 154., 155., 155., 154., 154., 178., 156., 154., 154., 155., 155., 155., 154., 154., 154., 154., 154., 153., 154., 163., 155., 155., 155., 154., 154., 154., 154., 155., 155., 155., 171., 156., 154., 155., 155., 155., 154., 154., 154., 155.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",21,21,0,50,"1","1","1","Elementwise","Elementwise","Elementwise",33.,34.,56.,"{56., 36., 35., 34., 34., 34., 34., 33., 34., 33., 34., 35., 34., 34., 34., 33., 34., 35., 34., 33., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 33., 34., 34., 34., 34., 49., 35., 34.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",22,22,0,50,"2","2","2","Convolution","Convolution","Convolution",283.,287.9667,438.,"{438., 340., 331., 289., 283., 284., 283., 283., 285., 285., 324., 289., 289., 301., 286., 312., 285., 285., 285., 284., 284., 284., 300., 285., 291., 290., 287., 286., 288., 314., 287., 284., 286., 287., 290., 289., 287., 285., 286., 288., 286., 287., 307., 328., 291., 290., 302., 288., 290., 287.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",23,23,0,50,"3","3","3","Elementwise","Elementwise","Elementwise",24.,24.4667,51.,"{51., 27., 25., 24., 24., 25., 25., 24., 24., 24., 25., 24., 24., 25., 24., 25., 25., 24., 24., 25., 25., 25., 25., 25., 24., 25., 24., 25., 24., 24., 25., 24., 24., 25., 24., 24., 24., 24., 25., 24., 45., 25., 25., 24., 24., 24., 24., 25., 24., 25.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",24,24,0,50,"5","5","5","Deconvolution","Deconvolution","Deconvolution",887.,909.5333,1004.,"{1004., 945., 922., 911., 926., 942., 918., 897., 891., 909., 901., 887., 910., 928., 905., 926., 917., 940., 903., 893., 888., 893., 921., 893., 897., 900., 947., 934., 892., 902., 924., 890., 891., 900., 893., 954., 895., 929., 922., 902., 892., 892., 902., 942., 925., 916., 915., 899., 957., 907.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",25,25,0,50,"7","7","7","Normalization","Normalization","Normalization",161.,162.,188.,"{188., 163., 162., 162., 161., 171., 162., 162., 161., 162., 163., 161., 162., 162., 161., 181., 164., 163., 161., 162., 162., 162., 163., 162., 162., 162., 161., 162., 162., 162., 163., 161., 161., 162., 161., 162., 162., 177., 162., 161., 161., 163., 162., 161., 162., 161., 163., 163., 162., 162.}"
"Pix2pix Photo-to-Street-Map Translation","c5.2xlarge",26,26,0,50,"9","9","9","Dropout","Dropout","Dropout",35.,35.9667,66.,"{66., 38., 37., 36., 36., 36., 36., 37., 36., 35., 36., 35., 36., 36., 36., 36., 35., 36., 36., 36., 36., 37., 36., 36., 35., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 36., 36., 35., 36., 35., 36., 36., 35., 35., 36., 35., 36., 36., 36., 35.}"
