"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,10,"ReLUConv1/1","PrimaryCaps/4/5",9,"ReLUConv1/1-ReLUConv1/2-PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5","Convolution","Threading","Convolution-Elementwise-Convolution-Transpose-Reshape-Elementwise-Aggregation-Elementwise-Replicate-Threading",151.,156.,262.,26.,26.133300000000002,50.,"","","","","","","","","","{262., 170., 160., 158., 158., 156., 156., 173., 162., 157., 157., 155., 156., 155., 154., 155., 154., 155., 154., 156., 153., 154., 155., 154., 154., 155., 156., 155., 154., 154., 154., 203., 191., 171., 169., 168., 168., 176., 152., 154., 151., 152., 152., 165., 156., 155., 155., 154., 154., 154.}","{50., 29., 27., 27., 27., 26., 27., 26., 27., 26., 26., 27., 26., 26., 26., 27., 26., 26., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 26., 27., 26., 26., 26., 27., 26., 26., 27., 26., 26., 26., 26.}",""
2,11,"ReLUConv1/2","PrimaryPredVects/1",9,"ReLUConv1/2-PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1","Elementwise","Replicate","Elementwise-Convolution-Transpose-Reshape-Elementwise-Aggregation-Elementwise-Replicate-Threading-Replicate",59.,60.2667,99.,44703.,44715.3,44770.,"","","","","","","","","","{99., 67., 62., 61., 60., 60., 61., 60., 61., 60., 60., 59., 60., 59., 60., 60., 59., 60., 59., 72., 67., 61., 61., 60., 78., 75., 62., 60., 60., 60., 60., 60., 60., 61., 65., 61., 60., 61., 60., 60., 61., 60., 60., 60., 60., 59., 60., 60., 60., 59.}","{44770., 44756., 44733., 44740., 44707., 44729., 44729., 44733., 44723., 44717., 44711., 44755., 44717., 44708., 44714., 44707., 44710., 44718., 44712., 44711., 44715., 44709., 44716., 44705., 44705., 44712., 44704., 44721., 44713., 44720., 44705., 44717., 44708., 44717., 44756., 44731., 44719., 44710., 44709., 44720., 44710., 44736., 44711., 44706., 44724., 44719., 44711., 44703., 44714., 44710.}",""
3,12,"PrimaryCaps/1","",9,"PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1-","Convolution","Missing","Convolution-Transpose-Reshape-Elementwise-Aggregation-Elementwise-Replicate-Threading-Replicate-Missing",2030.,2065.8333000000002,2388.,"","","","","","","","","","","","","{2388., 2335., 2068., 2055., 2032., 2047., 2170., 2062., 2033., 2065., 2040., 2201., 2039., 2074., 2034., 2139., 2125., 2034., 2058., 2030., 2141., 2104., 2053., 2047., 2057., 2197., 2056., 2041., 2052., 2037., 2192., 2044., 2061., 2030., 2052., 2172., 2058., 2037., 2055., 2080., 2135., 2055., 2045., 2057., 2115., 2125., 2034., 2050., 2034., 2175.}","",""
4,13,"PrimaryCaps/2","PrimaryPredVects/2",9,"PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2","Transpose","ConstantArray","Transpose-Reshape-Elementwise-Aggregation-Elementwise-Replicate-Threading-Replicate-Missing-ConstantArray",103.,104.06670000000001,125.,"","","","","","","","","","","","","{125., 107., 105., 105., 104., 104., 104., 104., 104., 103., 103., 104., 104., 105., 103., 113., 105., 104., 119., 105., 104., 104., 104., 104., 104., 105., 104., 104., 104., 104., 105., 104., 104., 104., 104., 104., 104., 104., 105., 104., 104., 104., 104., 104., 104., 104., 104., 104., 104., 104.}","",""
5,14,"PrimaryCaps/3","PrimaryPredVects/3",9,"PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3","Reshape","Threading","Reshape-Elementwise-Aggregation-Elementwise-Replicate-Threading-Replicate-Missing-ConstantArray-Threading",25.,25.0333,50.,"","","","","","","","","","","","","{50., 28., 26., 25., 25., 25., 26., 25., 26., 25., 26., 25., 25., 26., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 26., 25., 26., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 26., 38.}","",""
6,15,"PrimaryCaps/4/1","PrimaryPredVects/4",9,"PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4","Elementwise","Aggregation","Elementwise-Aggregation-Elementwise-Replicate-Threading-Replicate-Missing-ConstantArray-Threading-Aggregation",25.,25.6,52.,"","","","","","","","","","","","","{52., 29., 27., 26., 26., 26., 26., 25., 25., 26., 26., 25., 25., 26., 26., 25., 26., 26., 25., 26., 25., 25., 26., 25., 26., 26., 25., 25., 26., 25., 26., 25., 25., 26., 26., 25., 26., 25., 26., 26., 25., 25., 25., 25., 26., 25., 26., 25., 26., 26.}","",""
7,16,"PrimaryCaps/4/2","DynamicRouting/1",9,"PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1","Aggregation","Replicate","Aggregation-Elementwise-Replicate-Threading-Replicate-Missing-ConstantArray-Threading-Aggregation-Replicate",214.,214.20000000000002,229.,"","","","","","","","","","","","","{229., 218., 229., 216., 215., 215., 214., 214., 214., 215., 214., 215., 214., 215., 214., 214., 214., 214., 214., 214., 214., 227., 215., 214., 214., 214., 214., 214., 221., 214., 214., 214., 214., 214., 214., 214., 214., 214., 214., 224., 215., 214., 214., 214., 214., 214., 215., 214., 215., 214.}","",""
8,17,"PrimaryCaps/4/3","DynamicRouting/2/Net/capsule/c/1",9,"PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1-DynamicRouting/2/Net/capsule/c/1","Elementwise","Reshape","Elementwise-Replicate-Threading-Replicate-Missing-ConstantArray-Threading-Aggregation-Replicate-Reshape",46.,46.633300000000006,75.,"","","","","","","","","","","","","{75., 51., 48., 48., 47., 47., 47., 47., 47., 47., 47., 46., 46., 47., 47., 47., 46., 47., 46., 46., 46., 46., 46., 46., 46., 61., 47., 47., 47., 47., 47., 46., 47., 47., 46., 47., 47., 46., 46., 47., 46., 46., 46., 46., 46., 47., 46., 47., 46., 47.}","",""
9,18,"PrimaryCaps/4/4","DynamicRouting/2/Net/capsule/c/2",9,"PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1-DynamicRouting/2/Net/capsule/c/1-DynamicRouting/2/Net/capsule/c/2","Replicate","Softmax","Replicate-Threading-Replicate-Missing-ConstantArray-Threading-Aggregation-Replicate-Reshape-Softmax",296.,297.1667,314.,226.,227.,241.,"","","","","","","","","","{314., 300., 305., 310., 298., 297., 298., 297., 297., 297., 297., 297., 297., 297., 297., 297., 297., 306., 297., 297., 297., 298., 297., 296., 297., 297., 297., 297., 297., 297., 306., 298., 296., 296., 297., 302., 297., 297., 297., 297., 296., 304., 300., 307., 297., 298., 297., 297., 297., 297.}","{241., 230., 228., 228., 227., 240., 228., 227., 227., 227., 227., 226., 226., 227., 227., 227., 227., 226., 226., 227., 226., 227., 227., 236., 228., 227., 227., 226., 226., 227., 234., 228., 227., 226., 226., 227., 226., 227., 226., 227., 236., 228., 227., 227., 227., 226., 227., 227., 227., 227.}",""
10,19,"PrimaryCaps/4/5","DynamicRouting/2/Net/capsule/s/1",9,"PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1-DynamicRouting/2/Net/capsule/c/1-DynamicRouting/2/Net/capsule/c/2-DynamicRouting/2/Net/capsule/s/1","Threading","Replicate","Threading-Replicate-Missing-ConstantArray-Threading-Aggregation-Replicate-Reshape-Softmax-Replicate",25.,26.,46.,"","","","","","","","","","","","","{46., 29., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 25., 26., 25., 26., 26., 26., 26., 26., 26., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26.}","",""
