"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
1,2,"conv1_7x7_s2","conv1_relu_7x7",1,"conv1_7x7_s2-conv1_relu_7x7","Convolution","Elementwise","Convolution-Elementwise",2601.,2652.1,3106.,"{3106., 2833., 2811., 2701., 2660., 2653., 2816., 2650., 2637., 2648., 2702., 2660., 2655., 2656., 2619., 2634., 2728., 2725., 2645., 2646., 2615., 2736., 2620., 2628., 2650., 2695., 2626., 2647., 2664., 2638., 2645., 2645., 2720., 2645., 2620., 2601., 2745., 2629., 2614., 2639., 2674., 2614., 2636., 2655., 2657., 2630., 2635., 2704., 2621., 2632.}"
3,4,"pool1_3x3_s2_pad","pool1_3x3_s2",1,"pool1_3x3_s2_pad-pool1_3x3_s2","Padding","Pooling","Padding-Pooling",2406.,2420.6333,2506.,"{2506., 2440., 2408., 2491., 2450., 2406., 2446., 2412., 2434., 2423., 2410., 2422., 2415., 2410., 2427., 2411., 2423., 2431., 2410., 2421., 2410., 2429., 2422., 2410., 2473., 2418., 2421., 2444., 2409., 2429., 2410., 2420., 2421., 2417., 2421., 2409., 2486., 2429., 2409., 2431., 2423., 2417., 2422., 2408., 2422., 2428., 2409., 2423., 2412., 2430.}"
5,6,"pool1_norm1","conv2_3x3_reduce",1,"pool1_norm1-conv2_3x3_reduce","LocalResponseNormalization","Convolution","LocalResponseNormalization-Convolution",3665.,3690.7667,3756.,"{3748., 3741., 3665., 3691., 3680., 3680., 3689., 3683., 3710., 3749., 3683., 3716., 3679., 3679., 3730., 3678., 3671., 3738., 3680., 3716., 3713., 3681., 3698., 3684., 3681., 3691., 3681., 3719., 3756., 3671., 3687., 3679., 3680., 3688., 3680., 3731., 3745., 3681., 3696., 3681., 3682., 3690., 3689., 3670., 3753., 3679., 3714., 3706., 3683., 3689.}"
7,8,"conv2_relu_3x3_reduce","conv2_3x3",1,"conv2_relu_3x3_reduce-conv2_3x3","Elementwise","Convolution","Elementwise-Convolution",2628.,2675.2000000000003,3069.,"{3069., 2860., 2775., 2789., 2711., 2671., 2676., 2783., 2645., 2670., 2628., 2700., 2655., 2652., 2707., 2695., 2636., 2649., 2802., 2629., 2648., 2656., 2717., 2638., 2687., 2658., 2702., 2678., 2684., 2738., 2720., 2648., 2628., 2782., 2655., 2640., 2679., 2686., 2635., 2643., 2695., 2684., 2640., 2649., 2802., 2651., 2678., 2638., 2754., 2650.}"
9,10,"conv2_relu_3x3","conv2_norm2",1,"conv2_relu_3x3-conv2_norm2","Elementwise","LocalResponseNormalization","Elementwise-LocalResponseNormalization",10589.,10602.9,10785.,"{10785., 10634., 10607., 10701., 10595., 10606., 10620., 10594., 10600., 10592., 10605., 10602., 10591., 10597., 10682., 10593., 10603., 10601., 10593., 10597., 10601., 10592., 10604., 10605., 10776., 10609., 10602., 10589., 10611., 10600., 10589., 10627., 10604., 10593., 10600., 10603., 10658., 10605., 10599., 10602., 10604., 10591., 10610., 10600., 10592., 10603., 10604., 10706., 10619., 10614.}"
11,12,"pool2_3x3_s2_pad","pool2_3x3_s2",1,"pool2_3x3_s2_pad-pool2_3x3_s2","Padding","Pooling","Padding-Pooling",1823.,1835.4667000000002,1888.,"{1877., 1831., 1847., 1826., 1867., 1825., 1840., 1834., 1837., 1823., 1823., 1839., 1824., 1845., 1824., 1846., 1829., 1841., 1833., 1845., 1830., 1839., 1823., 1823., 1851., 1829., 1841., 1829., 1846., 1837., 1869., 1823., 1844., 1828., 1847., 1823., 1824., 1844., 1828., 1840., 1835., 1857., 1830., 1841., 1887., 1888., 1832., 1841., 1824., 1825.}"
13,14,"inception_3a/1x1","inception_3a/relu_1x1",1,"inception_3a/1x1-inception_3a/relu_1x1","Convolution","Elementwise","Convolution-Elementwise",118.,119.9,236.,"{236., 129., 122., 121., 120., 119., 119., 120., 135., 122., 119., 120., 120., 119., 119., 118., 119., 119., 118., 119., 119., 119., 119., 118., 118., 119., 118., 119., 118., 118., 119., 119., 118., 119., 119., 119., 118., 120., 119., 169., 138., 135., 133., 134., 134., 134., 144., 118., 123., 119.}"
15,16,"inception_3a/3x3_reduce","inception_3a/relu_3x3_reduce",1,"inception_3a/3x3_reduce-inception_3a/relu_3x3_reduce","Convolution","Elementwise","Convolution-Elementwise",164.,166.0333,233.,"{233., 172., 169., 166., 165., 164., 165., 164., 164., 165., 199., 187., 184., 184., 184., 184., 177., 171., 166., 165., 165., 179., 167., 165., 166., 166., 165., 164., 165., 173., 165., 165., 164., 165., 166., 164., 165., 165., 165., 164., 164., 165., 165., 164., 177., 166., 164., 164., 164., 165.}"
17,18,"inception_3a/3x3","inception_3a/relu_3x3",1,"inception_3a/3x3-inception_3a/relu_3x3","Convolution","Elementwise","Convolution-Elementwise",1063.,1081.5,1243.,"{1243., 1088., 1085., 1070., 1095., 1069., 1204., 1103., 1070., 1091., 1069., 1077., 1067., 1069., 1063., 1204., 1103., 1073., 1096., 1066., 1078., 1065., 1100., 1075., 1209., 1112., 1082., 1070., 1069., 1079., 1079., 1076., 1064., 1211., 1123., 1067., 1084., 1098., 1079., 1072., 1074., 1070., 1195., 1137., 1081., 1077., 1071., 1090., 1067., 1093.}"
19,20,"inception_3a/5x5_reduce","inception_3a/relu_5x5_reduce",1,"inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce","Convolution","Elementwise","Convolution-Elementwise",55.,56.066700000000004,121.,"{121., 64., 58., 57., 56., 56., 57., 55., 56., 56., 57., 56., 56., 56., 57., 56., 56., 56., 55., 56., 55., 57., 56., 56., 57., 56., 56., 56., 56., 56., 56., 56., 56., 55., 56., 56., 55., 57., 56., 56., 56., 56., 56., 56., 56., 67., 58., 56., 55., 56.}"
21,22,"inception_3a/5x5","inception_3a/relu_5x5",1,"inception_3a/5x5-inception_3a/relu_5x5","Convolution","Elementwise","Convolution-Elementwise",638.,648.1333000000001,798.,"{743., 669., 680., 664., 670., 650., 644., 641., 697., 798., 673., 642., 643., 641., 659., 642., 640., 640., 641., 639., 656., 643., 640., 679., 739., 682., 658., 642., 641., 641., 640., 640., 653., 642., 638., 640., 639., 639., 677., 776., 716., 644., 642., 642., 654., 643., 641., 640., 642., 641.}"
23,24,"inception_3a/pool","inception_3a/pool_proj",1,"inception_3a/pool-inception_3a/pool_proj","Pooling","Convolution","Pooling-Convolution",1288.,1324.5333,2665.,"{2487., 2576., 2665., 2551., 1320., 1321., 1328., 1321., 1361., 1334., 1320., 1320., 1303., 1320., 1321., 1362., 1378., 1302., 1324., 1310., 1317., 1334., 1322., 1406., 1317., 1288., 1305., 1312., 1306., 1305., 1345., 1394., 1303., 1317., 1305., 1304., 1328., 1289., 1385., 1336., 1321., 1308., 1343., 1328., 1322., 1343., 1390., 1305., 1316., 1321.}"
25,25,"inception_3a/relu_pool_proj","inception_3a/relu_pool_proj",0,"inception_3a/relu_pool_proj","Elementwise","Elementwise","Elementwise",34.,34.3333,49.,"{49., 38., 35., 35., 35., 35., 35., 36., 35., 35., 35., 35., 35., 35., 35., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 35., 35., 35., 35., 34., 34., 34., 34., 34., 34., 34., 35., 34., 34., 34., 34., 34., 34.}"
26,27,"inception_3a/output","inception_3b/1x1",1,"inception_3a/output-inception_3b/1x1","Catenate","Convolution","Catenate-Convolution",254.,257.93330000000003,375.,"{375., 301., 261., 259., 258., 259., 259., 265., 258., 258., 258., 257., 257., 258., 258., 256., 258., 257., 257., 274., 258., 256., 259., 257., 257., 256., 257., 255., 255., 255., 255., 254., 256., 255., 308., 283., 281., 280., 273., 256., 257., 257., 256., 256., 262., 262., 257., 257., 258., 271.}"
28,28,"inception_3b/relu_1x1","inception_3b/relu_1x1",0,"inception_3b/relu_1x1","Elementwise","Elementwise","Elementwise",58.,59.400000000000006,82.,"{82., 64., 61., 61., 60., 61., 60., 61., 60., 59., 60., 60., 60., 59., 60., 59., 59., 59., 59., 59., 61., 59., 59., 59., 60., 58., 60., 59., 59., 59., 60., 59., 60., 59., 59., 59., 60., 59., 59., 58., 59., 59., 59., 60., 59., 59., 60., 59., 59., 60.}"
29,30,"inception_3b/3x3_reduce","inception_3b/relu_3x3_reduce",1,"inception_3b/3x3_reduce-inception_3b/relu_3x3_reduce","Convolution","Elementwise","Convolution-Elementwise",229.,231.13330000000002,314.,"{314., 239., 233., 233., 232., 248., 233., 232., 231., 230., 231., 232., 230., 231., 230., 230., 230., 230., 229., 230., 231., 275., 263., 258., 257., 258., 231., 231., 231., 231., 230., 230., 231., 230., 230., 230., 230., 243., 232., 232., 231., 232., 231., 231., 230., 231., 230., 231., 231., 231.}"
