"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",1,5,4,50,"1","5","1-2-3-4-5","Elementwise","Elementwise","Elementwise-Padding-Convolution-Normalization-Elementwise",132952.,133174.46670000002,157410.,"{157410., 133384., 133057., 132962., 133459., 133134., 133113., 133149., 133131., 132986., 133080., 133351., 133543., 133334., 133364., 133480., 133334., 133145., 132963., 133318., 133283., 133067., 133048., 133043., 133449., 133059., 133094., 133361., 133031., 132952., 133606., 133213., 133198., 133064., 133139., 133042., 133016., 133167., 133217., 133329., 133239., 133334., 133347., 133170., 133035., 133370., 132995., 132987., 133007., 133013.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",6,10,4,50,"6","10","6-7-8-9-10","Convolution","Normalization","Convolution-Normalization-Elementwise-Convolution-Normalization",105740.,106226.6333,173335.,"{173335., 106255., 106573., 106079., 106580., 107147., 106413., 106221., 106324., 106116., 106367., 106419., 106226., 106482., 106182., 106000., 106030., 106086., 106208., 106128., 106412., 106117., 106143., 106050., 106189., 106188., 106225., 106203., 106082., 106076., 106271., 106270., 106070., 105765., 105740., 105798., 106247., 107038., 105959., 106405., 106786., 106091., 106504., 106195., 106168., 105974., 106629., 106463., 106106., 107049.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",11,15,4,50,"11","12/1/4","11-12/1/1-12/1/2-12/1/3-12/1/4","Elementwise","Elementwise","Elementwise-Padding-Convolution-Normalization-Elementwise",46407.,46750.2667,55521.,"{55521., 46606., 46567., 46503., 46594., 46528., 46407., 46700., 46761., 46513., 46556., 46559., 46672., 46909., 46563., 46654., 47084., 46689., 46668., 46824., 46567., 46630., 46840., 46491., 46627., 46688., 46416., 46645., 46650., 46819., 46773., 46947., 46634., 46766., 47355., 46738., 46707., 46924., 46686., 46945., 47940., 47432., 47364., 47645., 46941., 46820., 47272., 48265., 48098., 47154.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",16,16,0,50,"12/1/5","12/1/5","12/1/5","Padding","Padding","Padding",856.,868.8333,907.,"{897., 863., 889., 868., 868., 856., 883., 860., 860., 878., 862., 887., 873., 861., 870., 871., 873., 860., 872., 861., 901., 862., 860., 861., 860., 870., 870., 869., 859., 894., 872., 871., 871., 857., 899., 871., 860., 871., 896., 863., 865., 862., 882., 907., 876., 865., 865., 893., 865., 875.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",17,17,0,50,"12/1/6","12/1/6","12/1/6","Convolution","Convolution","Convolution",13432.,13642.300000000001,21736.,"{21736., 13544., 13553., 13494., 13485., 13551., 13524., 13668., 13590., 13663., 13750., 13635., 13975., 13517., 13504., 13445., 13432., 13496., 13532., 13472., 13606., 13518., 13891., 13811., 13600., 13731., 13599., 13648., 13812., 13567., 13904., 13747., 13734., 14118., 13625., 13708., 13684., 13611., 13592., 13834., 13939., 13689., 13771., 13668., 13812., 13687., 13666., 13595., 13634., 13621.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",18,18,0,50,"12/1/7","12/1/7","12/1/7","Normalization","Normalization","Normalization",27315.,27369.7333,27480.,"{27480., 27394., 27384., 27358., 27367., 27361., 27367., 27372., 27339., 27371., 27343., 27336., 27360., 27404., 27416., 27384., 27420., 27431., 27450., 27411., 27413., 27404., 27398., 27415., 27403., 27393., 27331., 27384., 27375., 27366., 27330., 27342., 27376., 27342., 27361., 27315., 27348., 27358., 27384., 27349., 27349., 27326., 27355., 27352., 27350., 27336., 27333., 27397., 27361., 27372.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",19,23,4,50,"12/2","13/1/4","12/2-13/1/1-13/1/2-13/1/3-13/1/4","Total","Elementwise","Total-Padding-Convolution-Normalization-Elementwise",45822.,46118.3,47074.,"{46009., 45919., 46070., 46050., 45956., 45976., 46174., 46213., 46353., 46202., 46117., 46307., 46029., 46315., 46162., 45988., 46126., 45931., 46038., 46053., 46006., 46072., 46010., 46476., 45926., 46187., 46076., 46235., 45948., 46322., 46216., 46050., 46266., 45930., 46597., 45974., 46043., 46106., 45931., 46220., 46273., 46078., 46062., 46217., 45822., 47074., 46379., 46201., 46470., 46350.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",24,24,0,50,"13/1/5","13/1/5","13/1/5","Padding","Padding","Padding",853.,867.4667000000001,914.,"{893., 893., 857., 856., 855., 854., 884., 856., 857., 855., 874., 857., 856., 854., 853., 893., 857., 854., 853., 853., 899., 862., 862., 862., 885., 862., 862., 861., 861., 900., 868., 877., 878., 902., 868., 868., 869., 868., 882., 879., 878., 868., 896., 869., 866., 868., 869., 914., 880., 879.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",25,25,0,50,"13/1/6","13/1/6","13/1/6","Convolution","Convolution","Convolution",16283.,17147.1667,18481.,"{18156., 18124., 17327., 17745., 18188., 17572., 18481., 17703., 17397., 17162., 17301., 17477., 17663., 17197., 17412., 17622., 17426., 17657., 16851., 17033., 16898., 17265., 17114., 16791., 16842., 16604., 16680., 16572., 16420., 16527., 16426., 16283., 16606., 16582., 17039., 17024., 17072., 16577., 16544., 17407., 17260., 18160., 17127., 16857., 16800., 16913., 17195., 17189., 17165., 18161.}"
"CycleGAN Summer-to-Winter Translation","c4.xlarge",26,26,0,50,"13/1/7","13/1/7","13/1/7","Normalization","Normalization","Normalization",27306.,27368.866700000002,27480.,"{27480., 27477., 27456., 27436., 27451., 27456., 27418., 27428., 27426., 27385., 27378., 27368., 27401., 27401., 27338., 27402., 27412., 27423., 27387., 27335., 27339., 27371., 27360., 27353., 27385., 27327., 27357., 27347., 27363., 27324., 27420., 27385., 27364., 27365., 27336., 27359., 27353., 27356., 27340., 27335., 27330., 27363., 27338., 27359., 27328., 27306., 27353., 27328., 27344., 27360.}"
