"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
1,9,"ReLUConv1/1","PrimaryCaps/4/4",8,"ReLUConv1/1-ReLUConv1/2-PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4","Convolution","Replicate","Convolution-Elementwise-Convolution-Transpose-Reshape-Elementwise-Aggregation-Elementwise-Replicate",2827.,2903.8333000000002,3224.,"{3224., 3018., 2978., 2935., 2879., 2846., 2990., 2873., 2871., 3017., 2865., 2883., 2902., 2980., 2874., 2880., 3001., 2850., 2848., 2942., 2948., 2827., 2865., 2993., 2864., 2883., 2982., 2896., 2856., 2864., 3127., 2873., 2852., 3021., 2856., 2845., 2904., 2976., 2854., 2858., 3014., 3003., 2889., 3003., 2862., 2873., 2881., 2982., 2863., 2858.}"
10,10,"PrimaryCaps/4/5","PrimaryCaps/4/5",0,"PrimaryCaps/4/5","Threading","Threading","Threading",25.,25.933300000000003,46.,"{46., 28., 27., 27., 26., 26., 26., 26., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26., 26., 26., 26., 25., 25., 25., 25., 26., 25., 25., 26., 26., 26., 26., 25., 26., 25., 25., 26., 26., 26., 26.}"
11,11,"PrimaryPredVects/2","PrimaryPredVects/2",0,"PrimaryPredVects/2","ConstantArray","ConstantArray","ConstantArray",14837.,14871.9333,15136.,"{14938., 14889., 14882., 14877., 14868., 14955., 14910., 14888., 14868., 14865., 14857., 14862., 14860., 14869., 14885., 14875., 14864., 14861., 14866., 14850., 14868., 14879., 15136., 14891., 14882., 14873., 14870., 14845., 14879., 14890., 14878., 14860., 14884., 14864., 14868., 14863., 14891., 14991., 14943., 14899., 14872., 14866., 14857., 14864., 14852., 14837., 14869., 14854., 14856., 14850.}"
12,12,"PrimaryPredVects/1","PrimaryPredVects/1",0,"PrimaryPredVects/1","Replicate","Replicate","Replicate",44687.,44709.2333,44748.,"{44748., 44726., 44734., 44733., 44734., 44731., 44722., 44736., 44731., 44732., 44723., 44731., 44711., 44702., 44709., 44703., 44697., 44705., 44703., 44725., 44704., 44710., 44705., 44700., 44692., 44706., 44711., 44700., 44709., 44696., 44708., 44705., 44703., 44687., 44710., 44699., 44718., 44701., 44708., 44699., 44715., 44710., 44715., 44707., 44711., 44706., 44697., 44708., 44701., 44704.}"
13,13,"PrimaryPredVects/3","PrimaryPredVects/3",0,"PrimaryPredVects/3","Threading","Threading","Threading",744.,753.0667000000001,1266.,"{1266., 1230., 972., 802., 754., 754., 750., 762., 753., 762., 759., 756., 769., 754., 749., 749., 751., 751., 753., 751., 748., 746., 759., 765., 755., 756., 749., 746., 762., 746., 750., 744., 744., 761., 752., 753., 755., 755., 748., 753., 746., 750., 746., 745., 759., 745., 744., 744., 759., 762.}"
14,14,"PrimaryPredVects/4","PrimaryPredVects/4",0,"PrimaryPredVects/4","Aggregation","Aggregation","Aggregation",29814.,29904.566700000003,30052.,"{29970., 30052., 29888., 29968., 29929., 29894., 29928., 29868., 29921., 29956., 29884., 29907., 29955., 29907., 29898., 29913., 29832., 29889., 29903., 29923., 29888., 29906., 29852., 29907., 29816., 29912., 29906., 29937., 29814., 29982., 29856., 29896., 29833., 29883., 29913., 29836., 29853., 29891., 29956., 29904., 29947., 29916., 29866., 29959., 29855., 29850., 29908., 29942., 29910., 29952.}"
15,15,"DynamicRouting/1","DynamicRouting/1",0,"DynamicRouting/1","Replicate","Replicate","Replicate",10674.,10699.033300000001,10751.,"{10730., 10706., 10698., 10702., 10708., 10701., 10693., 10702., 10702., 10693., 10709., 10702., 10692., 10702., 10701., 10693., 10704., 10751., 10698., 10703., 10704., 10693., 10702., 10703., 10696., 10703., 10702., 10674., 10704., 10704., 10694., 10702., 10702., 10693., 10699., 10697., 10698., 10689., 10703., 10696., 10690., 10697., 10699., 10688., 10696., 10695., 10689., 10696., 10697., 10689.}"
16,16,"DynamicRouting/2/Net/capsule/c/1","DynamicRouting/2/Net/capsule/c/1",0,"DynamicRouting/2/Net/capsule/c/1","Reshape","Reshape","Reshape",24.,25.,46.,"{46., 27., 26., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 24., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 36., 25., 25., 25., 24., 25., 25., 25., 24., 25., 25., 25., 25., 25., 25., 24.}"
17,17,"DynamicRouting/2/Net/capsule/c/2","DynamicRouting/2/Net/capsule/c/2",0,"DynamicRouting/2/Net/capsule/c/2","Softmax","Softmax","Softmax",226.,226.8,242.,"{240., 230., 228., 227., 227., 226., 227., 242., 229., 227., 226., 227., 227., 226., 227., 227., 227., 227., 227., 226., 226., 227., 227., 227., 237., 227., 226., 226., 227., 226., 227., 226., 226., 226., 226., 227., 226., 233., 227., 227., 227., 237., 226., 227., 227., 227., 227., 226., 226., 227.}"
18,18,"DynamicRouting/2/Net/capsule/s/1","DynamicRouting/2/Net/capsule/s/1",0,"DynamicRouting/2/Net/capsule/s/1","Replicate","Replicate","Replicate",5401.,5408.900000000001,5436.,"{5436., 5406., 5409., 5414., 5409., 5411., 5414., 5409., 5404., 5419., 5403., 5407., 5409., 5409., 5413., 5410., 5405., 5417., 5408., 5404., 5418., 5401., 5409., 5411., 5407., 5404., 5418., 5404., 5417., 5407., 5404., 5418., 5402., 5410., 5411., 5407., 5404., 5416., 5402., 5412., 5419., 5403., 5410., 5412., 5408., 5409., 5409., 5401., 5415., 5403.}"
