"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,3,"conv1","pool1",2,"conv1-relu_conv1-pool1","Convolution","Pooling","Convolution-Elementwise-Pooling",751.,795.6333000000001,1042.,1546.,1558.2,1641.,2740.,2771.8,2915.,1989.,1976.1667,1873.,1194.,1213.6000000000001,1274.,"{1042., 871., 894., 897., 827., 836., 829., 789., 786., 790., 825., 783., 783., 767., 812., 925., 855., 788., 781., 764., 829., 810., 809., 806., 798., 823., 794., 922., 868., 816., 793., 770., 756., 770., 757., 796., 757., 767., 753., 820., 900., 809., 766., 751., 767., 765., 763., 752., 766., 753.}","{1641., 1555., 1566., 1609., 1566., 1549., 1548., 1563., 1549., 1575., 1554., 1553., 1565., 1547., 1548., 1567., 1561., 1566., 1548., 1547., 1566., 1553., 1575., 1548., 1548., 1585., 1621., 1565., 1556., 1548., 1568., 1621., 1564., 1546., 1547., 1574., 1554., 1630., 1546., 1547., 1565., 1560., 1551., 1559., 1548., 1590., 1555., 1560., 1564., 1548.}","{2915., 2784., 2786., 2749., 2775., 2874., 2758., 2757., 2807., 2762., 2768., 2761., 2845., 2801., 2781., 2767., 2809., 2753., 2759., 2806., 2765., 2761., 2762., 2874., 2761., 2760., 2758., 2754., 2775., 2764., 2846., 2760., 2764., 2771., 2829., 2745., 2775., 2812., 2759., 2766., 2778., 2869., 2744., 2756., 2767., 2743., 2775., 2776., 2852., 2740.}"
2,4,"relu_conv1","fire2/squeeze1x1",2,"relu_conv1-pool1-fire2/squeeze1x1","Elementwise","Convolution","Elementwise-Pooling-Convolution",290.,292.0333,391.,62.,63.566700000000004,130.,1889.,1909.7667000000001,1971.,1599.,1617.7333,1580.,1827.,1846.2,1841.,"{391., 356., 306., 294., 292., 293., 292., 292., 292., 293., 292., 304., 292., 292., 291., 290., 291., 292., 291., 292., 292., 291., 291., 299., 292., 303., 293., 292., 292., 292., 291., 292., 292., 291., 292., 293., 291., 292., 303., 292., 292., 292., 292., 291., 291., 292., 292., 292., 292., 292.}","{130., 72., 64., 64., 65., 64., 63., 64., 64., 64., 64., 64., 63., 64., 63., 63., 63., 64., 63., 63., 63., 64., 63., 63., 62., 62., 63., 63., 63., 63., 70., 64., 64., 63., 64., 63., 63., 68., 63., 64., 63., 64., 64., 63., 64., 64., 63., 64., 77., 66.}","{1956., 1912., 1927., 1909., 1917., 1941., 1964., 1892., 1912., 1892., 1928., 1898., 1912., 1889., 1911., 1911., 1913., 1890., 1889., 1904., 1906., 1919., 1907., 1909., 1897., 1911., 1962., 1910., 1897., 1908., 1892., 1919., 1895., 1913., 1894., 1911., 1918., 1926., 1894., 1916., 1893., 1920., 1908., 1898., 1961., 1898., 1916., 1971., 1913., 1947.}"
3,5,"pool1","fire2/relu_squeeze1x1",2,"pool1-fire2/squeeze1x1-fire2/relu_squeeze1x1","Pooling","Elementwise","Pooling-Convolution-Elementwise",1547.,1559.4,1636.,40.,41.,64.,1683.,1704.1667,1788.,136.,144.76670000000001,152.,1643.,1663.1667,1724.,"{1634., 1568., 1550., 1567., 1549., 1548., 1600., 1548., 1547., 1566., 1636., 1567., 1554., 1553., 1561., 1620., 1577., 1554., 1552., 1562., 1552., 1565., 1560., 1552., 1565., 1553., 1563., 1552., 1551., 1572., 1620., 1552., 1562., 1553., 1564., 1562., 1552., 1573., 1620., 1564., 1552., 1551., 1570., 1553., 1564., 1553., 1552., 1563., 1562., 1564.}","{64., 45., 42., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 40., 41., 41., 41., 41., 41., 40., 41., 41., 41., 41., 41., 41., 40., 40., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41.}","{1683., 1693., 1706., 1740., 1703., 1689., 1700., 1697., 1712., 1788., 1696., 1706., 1712., 1724., 1709., 1694., 1717., 1688., 1733., 1692., 1776., 1760., 1685., 1707., 1692., 1717., 1695., 1705., 1694., 1688., 1699., 1683., 1715., 1705., 1703., 1684., 1683., 1711., 1729., 1705., 1683., 1769., 1694., 1691., 1775., 1737., 1704., 1712., 1706., 1727.}"
4,6,"fire2/squeeze1x1","fire2/expand3x3",2,"fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3","Convolution","Convolution","Convolution-Elementwise-Convolution",62.,63.3667,126.,543.,549.8333,655.,614.,620.7,736.,552.,557.3333,610.,71.,70.86670000000001,81.,"{126., 73., 65., 64., 63., 64., 64., 64., 63., 63., 64., 63., 64., 64., 63., 63., 64., 64., 63., 63., 63., 62., 63., 63., 64., 64., 63., 63., 62., 63., 62., 63., 63., 64., 62., 63., 62., 64., 63., 63., 63., 75., 65., 63., 63., 63., 64., 63., 67., 65.}","{612., 646., 624., 551., 549., 565., 550., 547., 547., 556., 547., 546., 562., 547., 545., 545., 546., 545., 545., 655., 620., 545., 545., 545., 545., 545., 558., 556., 545., 544., 545., 545., 543., 559., 546., 544., 578., 613., 615., 545., 565., 551., 550., 548., 549., 557., 549., 549., 560., 545.}","{703., 645., 626., 624., 641., 622., 621., 619., 619., 619., 711., 714., 618., 617., 617., 618., 617., 634., 619., 616., 618., 616., 616., 634., 617., 618., 709., 686., 617., 631., 617., 616., 617., 617., 617., 616., 633., 617., 615., 617., 616., 614., 736., 691., 620., 620., 619., 619., 635., 617.}"
5,7,"fire2/relu_squeeze1x1","fire2/relu_expand3x3",2,"fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3","Elementwise","Elementwise","Elementwise-Convolution-Elementwise",40.,41.,61.,98.,99.33330000000001,119.,685.,691.8333,873.,645.,650.8333,812.,587.,592.5,754.,"{61., 46., 42., 42., 42., 41., 41., 42., 41., 42., 42., 41., 41., 40., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 40., 41., 41., 41., 41., 41., 40., 41., 41.}","{119., 103., 102., 99., 99., 99., 100., 100., 99., 99., 99., 100., 99., 100., 99., 99., 99., 100., 99., 100., 99., 114., 98., 98., 100., 99., 100., 98., 99., 99., 100., 99., 98., 100., 99., 99., 99., 99., 100., 99., 98., 101., 99., 99., 100., 99., 100., 99., 100., 100.}","{802., 787., 710., 699., 695., 691., 690., 688., 700., 690., 689., 690., 687., 724., 863., 716., 687., 686., 687., 700., 686., 687., 685., 685., 685., 698., 686., 695., 841., 775., 687., 698., 687., 685., 686., 691., 704., 700., 687., 686., 688., 688., 873., 766., 687., 688., 688., 687., 700., 689.}"
6,8,"fire2/expand3x3","fire2/expand1x1",2,"fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1","Convolution","Convolution","Convolution-Elementwise-Convolution",540.,548.2,684.,153.,155.1,193.,"","","","","","","","","","{684., 620., 551., 548., 546., 546., 545., 561., 547., 551., 546., 546., 545., 545., 558., 546., 552., 581., 611., 597., 544., 558., 545., 544., 545., 543., 544., 552., 542., 557., 542., 542., 542., 540., 542., 582., 624., 599., 540., 557., 544., 542., 542., 578., 547., 555., 546., 547., 545., 544.}","{193., 161., 159., 156., 156., 157., 155., 156., 156., 156., 153., 155., 155., 155., 155., 155., 155., 157., 168., 154., 154., 155., 155., 155., 155., 156., 154., 155., 154., 155., 153., 155., 156., 154., 154., 154., 155., 156., 153., 155., 156., 155., 155., 171., 157., 154., 155., 154., 154., 154.}",""
7,9,"fire2/relu_expand3x3","fire2/relu_expand1x1",2,"fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1","Elementwise","Elementwise","Elementwise-Convolution-Elementwise",97.,97.6667,125.,96.,97.,115.,"","","","","","","","","","{125., 100., 99., 99., 98., 99., 98., 98., 97., 98., 97., 98., 98., 98., 97., 99., 97., 98., 98., 98., 98., 110., 98., 98., 97., 98., 98., 98., 97., 97., 97., 97., 98., 97., 98., 98., 98., 97., 98., 98., 97., 97., 97., 97., 97., 97., 97., 97., 97., 98.}","{115., 101., 98., 98., 97., 97., 97., 97., 97., 97., 97., 98., 96., 97., 97., 97., 97., 97., 97., 97., 96., 97., 97., 97., 97., 97., 97., 110., 98., 97., 96., 97., 97., 97., 96., 96., 97., 96., 97., 96., 96., 97., 97., 97., 98., 97., 96., 97., 96., 97.}",""
8,10,"fire2/expand1x1","fire2/concat",2,"fire2/expand1x1-fire2/relu_expand1x1-fire2/concat","Convolution","Catenate","Convolution-Elementwise-Catenate",151.,153.3667,187.,165.,165.9,258.,"","","","","","","","","","{178., 161., 155., 154., 155., 153., 154., 154., 160., 154., 154., 154., 153., 152., 152., 153., 152., 152., 152., 153., 152., 152., 152., 152., 153., 152., 153., 154., 153., 153., 153., 154., 151., 155., 159., 154., 153., 152., 153., 152., 153., 153., 152., 153., 187., 168., 167., 167., 168., 166.}","{258., 226., 173., 168., 166., 179., 167., 166., 167., 165., 166., 166., 166., 166., 166., 165., 166., 165., 165., 166., 165., 166., 165., 166., 166., 165., 166., 166., 165., 170., 166., 166., 165., 165., 165., 166., 165., 166., 173., 167., 166., 167., 165., 166., 165., 166., 166., 166., 166., 166.}",""
9,11,"fire2/relu_expand1x1","fire3/squeeze1x1",2,"fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1","Elementwise","Convolution","Elementwise-Catenate-Convolution",96.,97.,121.,76.,77.5333,155.,"","","","","","","","","","{121., 104., 98., 97., 98., 97., 97., 97., 97., 97., 97., 97., 97., 97., 96., 97., 96., 97., 97., 97., 96., 97., 97., 97., 96., 97., 96., 96., 97., 96., 97., 97., 96., 97., 104., 98., 98., 110., 97., 97., 97., 98., 97., 97., 97., 97., 97., 97., 97., 97.}","{155., 90., 81., 79., 79., 78., 78., 79., 78., 94., 81., 78., 77., 80., 78., 77., 77., 77., 78., 78., 77., 77., 76., 78., 77., 78., 78., 76., 78., 77., 77., 76., 77., 78., 78., 78., 78., 78., 77., 77., 77., 77., 77., 77., 76., 78., 77., 77., 76., 77.}",""
10,12,"fire2/concat","fire3/relu_squeeze1x1",2,"fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1","Catenate","Elementwise","Catenate-Convolution-Elementwise",161.,164.9667,197.,41.,41.1667,61.,276.,280.36670000000004,319.,115.,115.4,122.,235.,239.20000000000002,258.,"{197., 178., 170., 168., 167., 168., 167., 168., 167., 167., 167., 167., 167., 177., 163., 163., 162., 163., 163., 162., 161., 162., 169., 163., 163., 164., 162., 162., 163., 162., 163., 163., 163., 162., 163., 163., 162., 180., 166., 167., 165., 165., 166., 166., 165., 166., 166., 165., 167., 166.}","{61., 45., 42., 41., 41., 42., 42., 42., 41., 41., 41., 41., 41., 41., 41., 42., 41., 42., 42., 41., 41., 41., 41., 41., 41., 42., 41., 41., 42., 42., 42., 41., 41., 41., 41., 41., 41., 41., 42., 41., 41., 41., 41., 41., 41., 41., 41., 41., 42., 41.}","{319., 296., 282., 279., 280., 280., 278., 280., 280., 280., 279., 277., 277., 276., 276., 288., 279., 279., 278., 279., 277., 308., 303., 304., 303., 307., 280., 279., 279., 290., 284., 281., 281., 278., 279., 281., 279., 279., 280., 281., 278., 280., 279., 295., 287., 281., 281., 283., 280., 279.}"
11,13,"fire3/squeeze1x1","fire3/expand3x3",2,"fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3","Convolution","Convolution","Convolution-Elementwise-Convolution",76.,77.86670000000001,181.,542.,546.2667,655.,625.,632.8333,740.,549.,554.9667000000001,559.,83.,86.5667,85.,"{181., 95., 104., 79., 79., 78., 79., 78., 78., 78., 78., 77., 78., 78., 78., 78., 78., 91., 81., 79., 77., 79., 78., 78., 78., 78., 77., 78., 77., 78., 78., 77., 78., 77., 78., 78., 78., 78., 77., 77., 77., 77., 77., 78., 76., 77., 77., 78., 78., 78.}","{618., 553., 548., 547., 546., 555., 548., 545., 544., 544., 543., 544., 545., 557., 547., 544., 630., 625., 545., 543., 559., 545., 544., 544., 544., 542., 543., 559., 545., 545., 543., 543., 544., 544., 655., 613., 549., 548., 549., 548., 548., 558., 543., 543., 543., 542., 542., 543., 559., 550.}","{740., 640., 631., 631., 628., 646., 630., 627., 717., 706., 629., 647., 629., 628., 625., 625., 636., 641., 632., 629., 625., 626., 626., 667., 720., 655., 627., 628., 635., 627., 644., 630., 628., 628., 637., 629., 644., 632., 630., 711., 704., 630., 646., 632., 631., 629., 629., 628., 628., 639.}"
12,14,"fire3/relu_squeeze1x1","fire3/relu_expand3x3",2,"fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3","Elementwise","Elementwise","Elementwise-Convolution-Elementwise",41.,41.1667,61.,98.,99.4333,120.,680.,687.1,845.,639.,645.9333,784.,582.,587.6667,725.,"{61., 46., 42., 42., 42., 41., 41., 42., 41., 41., 42., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 42., 41., 42., 42., 42., 41., 41., 41., 41., 41., 42., 41., 41., 42., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 42., 41., 41., 41., 42.}","{120., 103., 101., 101., 99., 100., 99., 99., 100., 99., 99., 100., 99., 100., 99., 99., 100., 99., 99., 100., 100., 99., 99., 100., 99., 99., 100., 99., 99., 100., 110., 99., 99., 100., 99., 100., 99., 100., 100., 99., 100., 99., 99., 100., 98., 99., 100., 99., 99., 100.}","{750., 696., 689., 704., 688., 683., 684., 684., 685., 696., 685., 713., 845., 746., 693., 684., 683., 680., 681., 682., 695., 682., 682., 680., 683., 681., 805., 782., 681., 682., 701., 683., 698., 682., 683., 683., 682., 698., 683., 682., 772., 829., 682., 699., 682., 683., 682., 681., 682., 705.}"
13,15,"fire3/expand3x3","fire3/expand1x1",2,"fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1","Convolution","Convolution","Convolution-Elementwise-Convolution",543.,549.4667000000001,631.,152.,154.26670000000001,189.,"","","","","","","","","","{631., 553., 569., 550., 547., 568., 548., 551., 546., 560., 545., 554., 545., 543., 544., 578., 631., 599., 545., 544., 544., 544., 545., 561., 546., 544., 544., 543., 543., 549., 562., 550., 548., 585., 616., 594., 550., 562., 546., 543., 544., 544., 543., 543., 544., 564., 550., 554., 548., 549.}","{184., 162., 157., 156., 155., 155., 156., 154., 156., 155., 155., 154., 154., 154., 156., 154., 152., 154., 153., 154., 155., 154., 153., 153., 166., 155., 155., 154., 153., 154., 155., 153., 153., 154., 153., 153., 154., 155., 152., 154., 153., 154., 154., 156., 153., 153., 154., 154., 189., 167.}",""
14,16,"fire3/relu_expand3x3","fire3/relu_expand1x1",2,"fire3/relu_expand3x3-fire3/expand1x1-fire3/relu_expand1x1","Elementwise","Elementwise","Elementwise-Convolution-Elementwise",99.,100.,123.,99.,100.4,118.,"","","","","","","","","","{123., 104., 102., 104., 100., 100., 100., 101., 100., 101., 101., 100., 100., 99., 99., 100., 99., 99., 100., 99., 100., 102., 100., 100., 99., 100., 99., 99., 100., 99., 100., 102., 101., 100., 100., 99., 100., 100., 100., 100., 100., 101., 101., 99., 100., 99., 107., 100., 99., 100.}","{118., 105., 103., 100., 103., 100., 99., 102., 101., 100., 99., 101., 100., 100., 100., 99., 102., 100., 101., 100., 100., 101., 100., 99., 100., 99., 100., 100., 100., 102., 101., 103., 99., 103., 101., 116., 101., 100., 100., 99., 102., 100., 100., 101., 101., 99., 99., 100., 99., 101.}",""
15,17,"fire3/expand1x1","fire3/concat",2,"fire3/expand1x1-fire3/relu_expand1x1-fire3/concat","Convolution","Catenate","Convolution-Elementwise-Catenate",150.,153.,183.,163.,164.5,226.,"","","","","","","","","","{181., 160., 156., 155., 153., 153., 154., 152., 154., 153., 153., 152., 152., 160., 155., 153., 153., 152., 152., 152., 153., 152., 152., 153., 152., 153., 153., 152., 152., 152., 153., 152., 152., 150., 152., 153., 183., 167., 181., 167., 166., 163., 176., 153., 153., 151., 152., 152., 153., 153.}","{226., 196., 170., 165., 165., 164., 166., 164., 164., 165., 176., 165., 164., 164., 165., 165., 164., 165., 164., 164., 164., 163., 164., 164., 164., 164., 164., 164., 165., 164., 165., 174., 164., 164., 176., 165., 165., 165., 165., 164., 165., 165., 164., 164., 164., 164., 165., 164., 165., 165.}",""
16,18,"fire3/relu_expand1x1","pool3_pad",2,"fire3/relu_expand1x1-fire3/concat-pool3_pad","Elementwise","Padding","Elementwise-Catenate-Padding",97.,97.5,125.,459.,462.5333,485.,"","","","","","","","","","{125., 103., 99., 99., 98., 111., 98., 98., 98., 97., 98., 97., 98., 97., 98., 97., 97., 98., 97., 97., 97., 97., 104., 98., 98., 97., 97., 98., 97., 97., 97., 97., 97., 98., 98., 97., 98., 97., 97., 97., 98., 97., 97., 97., 97., 109., 99., 98., 98., 97.}","{485., 467., 463., 479., 463., 462., 462., 470., 462., 462., 462., 461., 475., 463., 462., 462., 462., 462., 462., 462., 475., 460., 459., 460., 473., 462., 462., 462., 473., 478., 463., 462., 462., 462., 462., 461., 463., 471., 462., 462., 462., 462., 462., 461., 462., 462., 479., 465., 463., 464.}",""
17,19,"fire3/concat","pool3",2,"fire3/concat-pool3_pad-pool3","Catenate","Pooling","Catenate-Padding-Pooling",165.,165.4667,183.,811.,817.2,846.,1355.,1363.4333000000001,1448.,1190.,1197.9667,1265.,544.,546.2333,602.,"{183., 168., 165., 166., 166., 167., 165., 165., 165., 165., 165., 165., 166., 165., 166., 165., 165., 165., 166., 165., 165., 175., 167., 181., 167., 165., 166., 165., 166., 166., 165., 166., 165., 165., 165., 166., 165., 165., 166., 165., 166., 165., 165., 165., 166., 165., 166., 177., 166., 166.}","{829., 825., 845., 812., 846., 845., 811., 812., 811., 825., 812., 843., 843., 820., 818., 812., 812., 843., 824., 811., 811., 811., 811., 826., 812., 822., 813., 811., 828., 816., 814., 814., 815., 825., 814., 814., 813., 820., 827., 846., 814., 814., 814., 823., 815., 814., 813., 814., 827., 814.}","{1448., 1384., 1358., 1356., 1380., 1358., 1355., 1372., 1357., 1356., 1370., 1365., 1357., 1372., 1357., 1355., 1368., 1356., 1364., 1373., 1359., 1370., 1359., 1359., 1371., 1359., 1367., 1372., 1359., 1360., 1385., 1359., 1359., 1380., 1359., 1357., 1370., 1374., 1360., 1371., 1368., 1358., 1371., 1358., 1359., 1371., 1357., 1364., 1372., 1358.}"
18,20,"pool3_pad","fire4/squeeze1x1",2,"pool3_pad-pool3-fire4/squeeze1x1","Padding","Convolution","Padding-Pooling-Convolution",461.,462.5333,484.,53.,54.2,127.,1328.,1343.5667,1456.,867.,881.0333,972.,1275.,1289.3667,1329.,"{481., 465., 463., 462., 461., 461., 484., 463., 462., 461., 461., 461., 462., 461., 461., 477., 463., 461., 462., 462., 462., 462., 461., 462., 473., 461., 461., 471., 462., 462., 462., 461., 476., 474., 465., 462., 461., 462., 461., 461., 461., 477., 465., 464., 464., 465., 463., 464., 472., 479.}","{127., 64., 56., 55., 54., 55., 55., 54., 54., 55., 55., 54., 53., 55., 54., 54., 54., 55., 54., 55., 54., 55., 54., 54., 54., 54., 53., 54., 53., 70., 58., 54., 54., 54., 55., 54., 54., 54., 55., 53., 53., 54., 54., 54., 53., 54., 54., 54., 54., 54.}","{1392., 1351., 1334., 1335., 1347., 1331., 1328., 1456., 1332., 1334., 1354., 1339., 1333., 1350., 1377., 1382., 1371., 1338., 1332., 1347., 1338., 1383., 1419., 1341., 1330., 1341., 1336., 1341., 1335., 1406., 1367., 1334., 1334., 1346., 1334., 1334., 1369., 1410., 1341., 1356., 1338., 1334., 1350., 1350., 1337., 1347., 1334., 1359., 1353., 1334.}"
19,21,"pool3","fire4/relu_squeeze1x1",2,"pool3-fire4/squeeze1x1-fire4/relu_squeeze1x1","Pooling","Elementwise","Pooling-Convolution-Elementwise",805.,811.3333,854.,34.,35.4,60.,915.,925.,1056.,110.,113.6667,202.,881.,889.6,996.,"{854., 817., 845., 812., 812., 828., 813., 811., 811., 850., 834., 812., 809., 808., 823., 810., 808., 808., 808., 821., 807., 825., 811., 812., 831., 806., 806., 806., 806., 824., 814., 809., 806., 805., 827., 810., 806., 805., 806., 823., 807., 805., 806., 805., 815., 807., 816., 809., 806., 822.}","{60., 38., 37., 36., 36., 35., 36., 35., 36., 35., 36., 36., 36., 35., 35., 36., 35., 36., 35., 36., 36., 35., 35., 36., 35., 36., 35., 35., 36., 35., 35., 36., 35., 35., 35., 35., 35., 35., 35., 36., 34., 36., 35., 35., 36., 35., 35., 35., 35., 36.}","{971., 983., 936., 928., 915., 921., 919., 943., 930., 920., 916., 1056., 923., 919., 918., 929., 927., 920., 917., 925., 926., 941., 924., 919., 936., 920., 920., 919., 937., 928., 920., 917., 991., 929., 922., 920., 928., 938., 922., 924., 922., 940., 923., 960., 925., 935., 921., 922., 922., 922.}"
