"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,10,"conv1","fire2/concat",9,"conv1-relu_conv1-pool1-fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat","Convolution","Catenate","List-List-List-List-List-List-List-List-List-List",743.,770.3000000000001,1009.,167.,168.9,271.,"","","","","","","","","","{1009., 842., 783., 824., 812., 781., 763., 779., 788., 788., 899., 832., 763., 771., 768., 753., 763., 751., 778., 751., 761., 747., 811., 886., 790., 746., 758., 747., 776., 749., 756., 743., 756., 759., 794., 794., 860., 756., 754., 766., 750., 760., 749., 760., 763., 764., 748., 755., 809., 885.}","{271., 241., 178., 169., 169., 169., 167., 170., 178., 169., 169., 167., 182., 170., 169., 168., 168., 169., 169., 169., 168., 168., 169., 168., 168., 169., 169., 169., 169., 169., 169., 168., 169., 168., 168., 178., 170., 169., 169., 169., 169., 170., 169., 168., 168., 169., 169., 169., 169., 169.}",""
2,11,"relu_conv1","fire3/squeeze1x1",9,"relu_conv1-pool1-fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",290.,290.5667,452.,80.,86.5667,181.,"","","","","","","","","","{452., 389., 308., 292., 290., 291., 290., 290., 290., 299., 291., 302., 291., 291., 290., 290., 291., 290., 290., 291., 290., 290., 291., 290., 291., 301., 291., 290., 290., 291., 290., 290., 290., 290., 290., 291., 290., 291., 290., 291., 291., 290., 291., 297., 290., 291., 291., 291., 290., 291.}","{181., 90., 84., 83., 83., 82., 81., 83., 81., 82., 82., 82., 82., 82., 81., 81., 81., 80., 82., 82., 82., 82., 82., 82., 81., 81., 81., 82., 82., 81., 82., 81., 82., 81., 82., 81., 168., 119., 127., 112., 120., 110., 109., 110., 110., 108., 108., 107., 107., 107.}",""
3,12,"pool1","fire3/relu_squeeze1x1",9,"pool1-fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1","Pooling","Elementwise","List-List-List-List-List-List-List-List-List-List",1536.,1547.3000000000002,3468.,48.,48.7667,82.,"","","","","","","","","","{3468., 3316., 3302., 3310., 3292., 1694., 1635., 1566., 1554., 1538., 1546., 1540., 1551., 1541., 1550., 1549., 1539., 1555., 1540., 1536., 1551., 1549., 1544., 1537., 1539., 1551., 1541., 1550., 1548., 1538., 1551., 1544., 1544., 1553., 1608., 1548., 1539., 1540., 1551., 1541., 1550., 1546., 1538., 1582., 1543., 1538., 1550., 1550., 1548., 1538.}","{82., 53., 50., 49., 49., 49., 48., 48., 49., 49., 49., 48., 49., 49., 48., 49., 49., 48., 49., 48., 49., 49., 48., 49., 48., 49., 49., 48., 49., 49., 48., 49., 48., 49., 49., 49., 49., 49., 48., 49., 49., 48., 50., 48., 49., 48., 49., 49., 48., 48.}",""
4,13,"fire2/squeeze1x1","fire3/expand3x3",9,"fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3","Convolution","Convolution","List-List-List-List-List-List-List-List-List-List",87.,89.03330000000001,177.,1011.,1054.8,1182.,"","","","","","","","","","{177., 97., 91., 90., 92., 90., 89., 90., 90., 88., 91., 88., 88., 89., 88., 90., 91., 90., 90., 88., 90., 88., 89., 89., 87., 88., 88., 89., 89., 89., 88., 89., 100., 92., 88., 88., 88., 89., 90., 88., 89., 89., 88., 88., 89., 90., 89., 89., 89., 88.}","{1089., 1083., 1057., 1066., 1011., 1052., 1095., 1151., 1049., 1045., 1045., 1066., 1014., 1046., 1065., 1049., 1154., 1077., 1039., 1026., 1055., 1020., 1059., 1025., 1052., 1137., 1123., 1046., 1045., 1032., 1053., 1067., 1021., 1061., 1051., 1182., 1062., 1062., 1027., 1050., 1023., 1063., 1049., 1056., 1126., 1121., 1049., 1042., 1061., 1044.}",""
5,14,"fire2/relu_squeeze1x1","fire3/relu_expand3x3",9,"fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List-List",50.,50.666700000000006,82.,122.,122.86670000000001,145.,"","","","","","","","","","{82., 58., 51., 51., 51., 51., 50., 50., 51., 50., 51., 51., 51., 51., 51., 50., 50., 52., 50., 50., 51., 51., 50., 51., 50., 50., 50., 51., 50., 50., 51., 51., 50., 50., 51., 51., 50., 51., 51., 51., 51., 50., 50., 51., 51., 51., 50., 51., 51., 50.}","{145., 128., 124., 124., 123., 122., 123., 122., 123., 123., 124., 123., 123., 123., 122., 122., 124., 124., 122., 137., 123., 123., 124., 123., 122., 122., 122., 123., 124., 123., 128., 123., 122., 123., 123., 123., 123., 122., 123., 122., 123., 123., 122., 123., 123., 122., 122., 123., 122., 123.}",""
6,15,"fire2/expand3x3","fire3/expand1x1",9,"fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1","Convolution","Convolution","List-List-List-List-List-List-List-List-List-List",541.,945.8333,1172.,157.,160.3,195.,"","","","","","","","","","{1067., 1056., 1096., 1117., 1041., 1049., 1052., 1058., 1050., 1046., 1071., 1047., 1172., 1044., 1056., 1052., 1047., 1050., 1061., 1043., 1050., 1136., 1112., 1044., 1048., 1072., 1076., 1050., 1026., 1061., 1092., 1149., 1055., 717., 569., 548., 545., 543., 543., 550., 560., 544., 543., 541., 543., 542., 621., 632., 573., 543.}","{187., 166., 162., 161., 161., 160., 160., 160., 159., 175., 163., 159., 159., 158., 160., 159., 161., 189., 174., 171., 174., 174., 173., 195., 159., 160., 160., 160., 159., 161., 162., 160., 160., 166., 160., 159., 159., 157., 161., 160., 158., 158., 160., 159., 158., 159., 158., 158., 159., 157.}",""
7,16,"fire2/relu_expand3x3","fire3/relu_expand1x1",9,"fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1-fire3/relu_expand1x1","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List-List",96.,97.6667,120.,93.,94.5,135.,"","","","","","","","","","{120., 101., 98., 98., 97., 97., 98., 99., 98., 98., 97., 99., 98., 98., 96., 98., 98., 96., 99., 97., 97., 98., 97., 96., 98., 96., 96., 97., 99., 97., 97., 97., 97., 97., 97., 99., 111., 99., 97., 98., 98., 99., 98., 98., 99., 97., 97., 98., 96., 99.}","{135., 100., 98., 95., 95., 95., 94., 95., 94., 95., 94., 94., 95., 95., 94., 95., 95., 95., 94., 94., 94., 94., 94., 94., 95., 95., 95., 94., 94., 94., 95., 95., 94., 94., 94., 94., 94., 94., 94., 94., 94., 105., 95., 95., 95., 95., 95., 93., 94., 95.}",""
8,17,"fire2/expand1x1","fire3/concat",9,"fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1-fire3/relu_expand1x1-fire3/concat","Convolution","Catenate","List-List-List-List-List-List-List-List-List-List",147.,149.0667,203.,162.,162.8333,250.,"","","","","","","","","","{203., 175., 176., 163., 162., 174., 151., 148., 150., 149., 148., 149., 149., 151., 148., 165., 150., 148., 149., 149., 149., 149., 148., 148., 147., 147., 150., 148., 148., 148., 150., 150., 149., 147., 149., 149., 147., 148., 148., 150., 149., 149., 165., 151., 150., 149., 147., 147., 149., 149.}","{250., 213., 173., 163., 163., 163., 163., 163., 162., 163., 162., 163., 176., 163., 163., 162., 163., 168., 164., 163., 163., 163., 163., 163., 162., 162., 162., 163., 162., 162., 162., 163., 162., 163., 162., 162., 163., 174., 163., 163., 163., 163., 163., 162., 163., 163., 162., 163., 162., 163.}",""
9,18,"fire2/relu_expand1x1","pool3_pad",9,"fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1-fire3/relu_expand1x1-fire3/concat-pool3_pad","Elementwise","Padding","List-List-List-List-List-List-List-List-List-List",96.,99.53330000000001,123.,461.,462.2667,512.,"","","","","","","","","","{123., 102., 100., 98., 97., 97., 97., 97., 96., 116., 101., 100., 100., 100., 100., 99., 99., 100., 99., 100., 100., 99., 99., 100., 99., 99., 100., 99., 99., 99., 99., 99., 99., 100., 100., 99., 100., 99., 100., 100., 99., 99., 101., 100., 100., 100., 98., 100., 111., 100.}","{512., 487., 468., 491., 465., 462., 462., 461., 461., 462., 462., 461., 473., 461., 470., 462., 462., 462., 461., 462., 476., 463., 462., 462., 461., 461., 462., 461., 462., 474., 462., 462., 461., 461., 461., 462., 470., 475., 463., 461., 462., 461., 462., 462., 462., 462., 475., 463., 462., 461.}",""
10,19,"fire2/concat","pool3",9,"fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1-fire3/relu_expand1x1-fire3/concat-pool3_pad-pool3","Catenate","Pooling","List-List-List-List-List-List-List-List-List-List",165.,166.20000000000002,216.,795.,808.7667,846.,"","","","","","","","","","{216., 187., 169., 182., 169., 167., 166., 166., 166., 167., 166., 166., 166., 167., 166., 166., 166., 166., 166., 165., 180., 167., 166., 165., 167., 166., 165., 165., 166., 165., 166., 166., 165., 166., 165., 166., 166., 166., 166., 165., 176., 166., 166., 167., 179., 167., 166., 166., 166., 167.}","{846., 832., 816., 813., 812., 812., 825., 835., 813., 812., 812., 825., 813., 819., 813., 813., 824., 813., 813., 821., 812., 817., 803., 802., 801., 811., 814., 803., 802., 802., 801., 812., 800., 800., 799., 804., 845., 811., 802., 801., 801., 844., 802., 802., 801., 807., 796., 796., 795., 796.}",""
