"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,10,"conv1_1","pool2",9,"conv1_1-relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2","Convolution","Pooling","List-List-List-List-List-List-List-List-List-List",2649.,2705.1,3656.,1889.,1921.2667000000001,2061.,77026.,77263.6333,77549.,74377.,74558.53330000001,73893.,75137.,75342.3667,75488.,"{3656., 3119., 2906., 2801., 2743., 2737., 2857., 2694., 2719., 2732., 2765., 2704., 2711., 2766., 2706., 2692., 2673., 2817., 2703., 2683., 2680., 2760., 2700., 2673., 2739., 2703., 2649., 2685., 2823., 2667., 2681., 2677., 2734., 2693., 2677., 2701., 2687., 2675., 2658., 2770., 2718., 2681., 2677., 2764., 2664., 2676., 2677., 2684., 2679., 2686.}","{2061., 1974., 1941., 1910., 1909., 1945., 1911., 1925., 1907., 1926., 1922., 1926., 1908., 1932., 1915., 1930., 1919., 1936., 1915., 1930., 1908., 1944., 1914., 1929., 1909., 1931., 1927., 1928., 1909., 1908., 1926., 1922., 1927., 1910., 1927., 1910., 1939., 1913., 1927., 1889., 1928., 1912., 1937., 1911., 1927., 1912., 1928., 1905., 1929., 1912.}","{77421., 77089., 77132., 77288., 77151., 77217., 77367., 77549., 77199., 77105., 77127., 77328., 77200., 77158., 77468., 77322., 77113., 77305., 77361., 77242., 77374., 77312., 77337., 77219., 77296., 77301., 77376., 77063., 77192., 77469., 77166., 77336., 77250., 77520., 77117., 77099., 77352., 77392., 77114., 77026., 77441., 77151., 77404., 77234., 77460., 77047., 77226., 77273., 77549., 77244.}"
2,11,"relu1_1","conv3_1",9,"relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",1428.,1459.3000000000002,2041.,5610.,5713.9667,6271.,80051.,80321.,80757.,78623.,78861.7,78716.,74441.,74607.03330000001,74486.,"{2041., 2018., 1845., 1591., 1538., 1510., 1532., 1487., 1507., 1523., 1491., 1467., 1486., 1466., 1477., 1466., 1463., 1481., 1444., 1444., 1460., 1448., 1477., 1451., 1448., 1463., 1442., 1436., 1458., 1460., 1444., 1473., 1432., 1449., 1445., 1428., 1466., 1442., 1438., 1463., 1440., 1440., 1455., 1436., 1457., 1440., 1440., 1441., 1439., 1456.}","{6271., 6183., 5871., 5856., 5732., 5790., 5895., 5728., 5851., 5673., 5691., 5708., 5700., 5804., 5678., 5812., 5645., 5657., 5698., 5770., 5810., 5660., 5781., 5652., 5659., 5674., 5701., 5787., 5653., 5791., 5641., 5640., 5657., 5687., 5782., 5654., 5789., 5626., 5664., 5637., 5701., 5824., 5666., 5796., 5634., 5653., 5610., 5688., 5816., 5629.}","{80554., 80380., 80229., 80348., 80411., 80589., 80411., 80231., 80051., 80150., 80182., 80129., 80051., 80176., 80086., 80191., 80115., 80434., 80418., 80497., 80404., 80563., 80672., 80487., 80601., 80531., 80441., 80361., 80358., 80262., 80238., 80274., 80401., 80306., 80284., 80525., 80274., 80159., 80288., 80253., 80134., 80179., 80245., 80120., 80188., 80443., 80212., 80603., 80757., 80531.}"
3,12,"conv1_2","relu3_1",9,"conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1","Convolution","Elementwise","List-List-List-List-List-List-List-List-List-List",34107.,34246.1,34407.,294.,295.90000000000003,538.,79038.,79444.76670000001,83978.,44931.,45198.6667,49571.,78744.,79148.8667,83440.,"{34107., 34178., 34322., 34241., 34246., 34208., 34207., 34338., 34220., 34245., 34298., 34252., 34185., 34276., 34292., 34181., 34306., 34203., 34191., 34270., 34148., 34388., 34187., 34407., 34213., 34132., 34246., 34201., 34377., 34149., 34221., 34340., 34284., 34240., 34263., 34377., 34220., 34286., 34257., 34152., 34316., 34251., 34270., 34280., 34313., 34157., 34178., 34348., 34196., 34327.}","{538., 484., 341., 304., 299., 307., 309., 321., 298., 297., 295., 295., 296., 295., 296., 296., 295., 304., 297., 294., 309., 296., 295., 295., 295., 295., 294., 294., 294., 295., 296., 294., 294., 307., 296., 295., 295., 295., 294., 296., 295., 295., 294., 295., 295., 295., 294., 308., 295., 295.}","{79315., 79431., 79253., 79309., 79581., 79460., 79460., 79442., 79473., 79417., 79518., 79329., 79038., 79149., 79318., 79353., 79472., 79186., 79194., 79571., 79490., 79522., 79680., 79542., 79554., 79550., 79593., 79473., 79241., 79112., 79090., 79356., 79248., 79327., 83978., 79201., 79203., 79126., 79436., 79720., 79582., 79565., 79452., 79572., 79554., 79712., 79746., 79856., 79881., 79696.}"
4,13,"relu1_2","conv3_2",9,"relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",1433.,1471.0333,2101.,11568.,11709.7667,12238.,56879.,57229.2667,57577.,55446.,55758.2333,55476.,45311.,45519.5,45339.,"{2101., 2034., 1879., 1602., 1533., 1513., 1501., 1511., 1484., 1503., 1480., 1496., 1486., 1488., 1468., 1473., 1470., 1469., 1461., 1470., 1490., 1470., 1460., 1472., 1467., 1477., 1474., 1461., 1495., 1457., 1448., 1465., 1479., 1461., 1476., 1462., 1454., 1473., 1462., 1471., 1454., 1444., 1450., 1438., 1435., 1456., 1433., 1435., 1449., 1433.}","{12238., 11788., 11717., 11790., 11780., 11750., 11758., 11625., 11590., 11829., 11829., 11801., 11698., 11624., 11658., 11757., 11757., 11737., 11661., 11639., 11692., 11777., 11720., 11744., 11625., 11568., 11654., 11807., 11759., 11764., 11615., 11583., 11655., 11828., 11771., 11750., 11581., 11589., 11701., 11775., 11735., 11692., 11573., 11610., 11723., 11707., 11738., 11707., 11572., 11581.}","{57419., 57398., 57355., 56937., 57090., 57399., 57073., 57071., 57326., 57424., 56957., 56956., 57373., 57234., 56965., 57374., 57412., 56910., 57123., 57500., 57254., 56924., 57292., 57576., 57004., 57048., 57421., 57445., 57042., 57144., 57385., 57143., 57083., 57409., 57403., 56879., 57180., 57577., 57343., 56965., 57046., 57495., 57177., 57017., 57533., 57429., 57076., 56894., 57471., 57189.}"
5,14,"pool1","relu3_2",9,"pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2","Pooling","Elementwise","List-List-List-List-List-List-List-List-List-List",3800.,3826.4,4266.,292.,293.73330000000004,542.,55275.,55655.2333,56445.,51475.,51828.833300000006,52179.,54983.,55361.5,55903.,"{4266., 4224., 4015., 3844., 3838., 3833., 3823., 3834., 3825., 3817., 3828., 3818., 3830., 3817., 3840., 3831., 3804., 3828., 3820., 3819., 3828., 3819., 3819., 3832., 3823., 3828., 3859., 3844., 3846., 3820., 3833., 3820., 3819., 3835., 3820., 3820., 3835., 3820., 3830., 3800., 3829., 3835., 3820., 3828., 3821., 3817., 3829., 3819., 3816., 3831.}","{542., 485., 332., 305., 295., 295., 294., 294., 308., 296., 294., 293., 294., 294., 293., 294., 293., 293., 293., 293., 294., 306., 294., 293., 293., 302., 293., 293., 292., 293., 293., 294., 293., 293., 294., 306., 294., 294., 294., 293., 293., 293., 294., 293., 294., 294., 294., 293., 306., 294.}","{56445., 55499., 55904., 55275., 55834., 55543., 55560., 55856., 55563., 55906., 55358., 55909., 55585., 55596., 55772., 55435., 55949., 55385., 56278., 55475., 55574., 55879., 55477., 56047., 55401., 55806., 55471., 55578., 55692., 55462., 55851., 55489., 55910., 55423., 55725., 55622., 55388., 55852., 55641., 55912., 55355., 55828., 55495., 55663., 55953., 55427., 55855., 55403., 55883., 55531.}"
6,15,"conv2_1","conv3_3",9,"conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3","Convolution","Convolution","List-List-List-List-List-List-List-List-List-List",9493.,9610.7333,10134.,11530.,11705.7,12219.,62969.,63283.,63618.,53476.,53672.2667,53484.,51439.,51577.3,51399.,"{10134., 9767., 9699., 9599., 9574., 9544., 9587., 9582., 9554., 9508., 9621., 9671., 9705., 9733., 9754., 9684., 9652., 9734., 9705., 9700., 9688., 9638., 9586., 9571., 9493., 9528., 9521., 9524., 9527., 9562., 9539., 9537., 9538., 9520., 9525., 9539., 9562., 9646., 9630., 9687., 9628., 9605., 9707., 9668., 9698., 9680., 9614., 9607., 9564., 9542.}","{12219., 11797., 11752., 11748., 11809., 11858., 11852., 11629., 11630., 11751., 11726., 11752., 11753., 11635., 11659., 11808., 11770., 11741., 11632., 11588., 11614., 11750., 11750., 11790., 11637., 11581., 11610., 11737., 11706., 11713., 11635., 11606., 11619., 11789., 11737., 11738., 11565., 11573., 11700., 11766., 11774., 11736., 11579., 11530., 11628., 11780., 11806., 11753., 11583., 11580.}","{63374., 63372., 63493., 63070., 63116., 63449., 62969., 63012., 63527., 63080., 63018., 63593., 63080., 63098., 63618., 63266., 63139., 63453., 63298., 62978., 63548., 63088., 63022., 63509., 63271., 63150., 63474., 63234., 63175., 63515., 63302., 63273., 63577., 63237., 63201., 63548., 63274., 63021., 63455., 63296., 63129., 63499., 63339., 63077., 63546., 63304., 63217., 63561., 63398., 63116.}"
7,16,"relu2_1","relu3_3",9,"relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List-List",582.,591.4333,1062.,293.,294.73330000000004,547.,53626.,53867.700000000004,54185.,53044.,53276.2667,53123.,53333.,53572.966700000004,53638.,"{1062., 999., 816., 664., 601., 605., 591., 590., 588., 590., 592., 606., 592., 591., 591., 591., 590., 590., 605., 590., 601., 592., 589., 590., 593., 598., 589., 588., 587., 588., 589., 591., 599., 587., 586., 590., 589., 601., 601., 587., 597., 586., 582., 584., 585., 600., 584., 586., 585., 585.}","{547., 488., 346., 322., 298., 295., 294., 294., 294., 294., 294., 294., 294., 294., 294., 306., 295., 294., 294., 305., 296., 294., 294., 293., 293., 294., 293., 294., 305., 294., 293., 294., 293., 294., 293., 294., 293., 293., 293., 294., 294., 294., 310., 297., 297., 298., 297., 297., 297., 297.}","{54086., 54003., 53882., 53898., 53867., 53714., 54038., 53780., 53955., 53858., 53725., 54086., 53626., 53802., 54107., 53819., 53970., 53853., 53803., 54062., 53746., 53864., 53977., 53637., 54079., 53728., 53812., 53988., 53699., 54185., 53640., 53801., 54032., 53731., 53989., 53765., 53857., 54022., 53759., 54067., 53913., 53727., 54025., 53716., 53737., 54069., 53795., 54102., 53670., 53698.}"
8,17,"conv2_2","pool3",9,"conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3","Convolution","Pooling","List-List-List-List-List-List-List-List-List-List",18937.,19136.0667,19458.,1009.,1018.4000000000001,1094.,53528.,53818.700000000004,54273.,34591.,34682.6333,34815.,52519.,52800.3,53179.,"{19458., 19265., 19179., 19196., 19180., 19130., 19154., 19052., 18994., 18986., 19128., 19200., 19213., 19147., 19120., 19131., 19163., 19164., 19072., 19037., 18999., 19102., 19210., 19201., 19228., 19163., 19142., 19103., 19124., 19147., 19109., 19025., 18937., 19120., 19149., 19196., 19090., 19235., 19145., 19236., 19183., 19095., 19071., 19029., 19009., 19206., 19115., 19138., 19103., 19094.}","{1094., 1036., 1014., 1030., 1011., 1013., 1012., 1034., 1013., 1010., 1021., 1027., 1010., 1011., 1009., 1033., 1017., 1016., 1016., 1034., 1026., 1015., 1016., 1029., 1016., 1017., 1013., 1031., 1013., 1013., 1025., 1024., 1015., 1014., 1031., 1016., 1016., 1015., 1029., 1024., 1017., 1015., 1029., 1016., 1015., 1015., 1032., 1015., 1014., 1024.}","{54144., 53830., 53926., 53792., 54031., 53606., 53587., 54016., 53661., 53787., 53871., 53786., 54018., 53680., 53748., 54069., 53761., 54047., 53775., 53595., 54047., 53570., 53875., 53998., 53691., 54030., 54273., 53750., 53860., 53748., 54005., 53702., 53648., 54002., 53705., 53822., 53774., 53626., 54031., 53706., 53713., 53910., 53780., 53879., 53787., 53528., 53935., 53591., 53672., 53963.}"
9,18,"relu2_2","conv4_1",9,"relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",582.,589.3667,967.,4946.,5024.8667000000005,5348.,39928.,40058.3333,40456.,39346.,39468.966700000004,39489.,34982.,35033.466700000004,35108.,"{967., 912., 746., 614., 589., 601., 587., 583., 583., 585., 584., 586., 604., 590., 589., 587., 586., 585., 599., 589., 601., 586., 591., 590., 587., 602., 590., 587., 587., 588., 589., 589., 602., 588., 586., 586., 587., 597., 589., 603., 590., 590., 589., 587., 588., 618., 589., 586., 583., 582.}","{5348., 5329., 5006., 5166., 4997., 5107., 4964., 5141., 4958., 5099., 4958., 5129., 4964., 5116., 4956., 5114., 4966., 5104., 4979., 5112., 4956., 5095., 4956., 5107., 4975., 5066., 4958., 5101., 4964., 5088., 4977., 5047., 4971., 5061., 4965., 5056., 4946., 5046., 4982., 5068., 4957., 5046., 4971., 5027., 5054., 5049., 4966., 5036., 4946., 5020.}","{40456., 40086., 40100., 40175., 40182., 40366., 40288., 40314., 40254., 40349., 40329., 40335., 40321., 40295., 40195., 40134., 40179., 40163., 40064., 40019., 40019., 40000., 40069., 40007., 40082., 39980., 39942., 40002., 40044., 39991., 39952., 40089., 39928., 39982., 40016., 39991., 39977., 39976., 40046., 39981., 40047., 39945., 39993., 40009., 39961., 39989., 40023., 40016., 39994., 40026.}"
10,19,"pool2","relu4_1",9,"pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1-relu4_1","Pooling","Elementwise","List-List-List-List-List-List-List-List-List-List",1909.,1920.9333000000001,2008.,168.,169.4667,291.,38935.,39365.7333,40139.,37026.,37444.8,38131.,38767.,39196.2667,39848.,"{2008., 1991., 1922., 1931., 1927., 1928., 1912., 1929., 1912., 1939., 1912., 1928., 1911., 1925., 1921., 1912., 1922., 1912., 1926., 1924., 1927., 1913., 1926., 1920., 1937., 1912., 1928., 1911., 1926., 1909., 1937., 1909., 1928., 1912., 1927., 1919., 1928., 1911., 1924., 1911., 1920., 1913., 1911., 1927., 1909., 1937., 1910., 1926., 1909., 1925.}","{291., 237., 173., 170., 170., 170., 171., 169., 175., 170., 170., 170., 170., 169., 170., 183., 170., 169., 169., 169., 169., 178., 170., 169., 171., 169., 169., 168., 169., 169., 168., 169., 169., 169., 169., 169., 169., 169., 184., 170., 170., 169., 169., 170., 169., 170., 169., 170., 169., 169.}","{40139., 39296., 39164., 39138., 39120., 39097., 39151., 39284., 39510., 39560., 39587., 39579., 39517., 39644., 39442., 39329., 39414., 39226., 39151., 39158., 38952., 39042., 39203., 39352., 39532., 39613., 39599., 39459., 39484., 39526., 39478., 39403., 39330., 39192., 39115., 39091., 38935., 39115., 39286., 39604., 39520., 39586., 39639., 39519., 39613., 39475., 39393., 39398., 39220., 39139.}"
