"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,9,"conv_1","bn_2",8,"conv_1-bn_1-relu_1-pool_1-conv_2_red-bn_2_red-relu_2_red-conv_2-bn_2","Convolution","BatchNormalization","List-List-List-List-List-List-List-List-List",2156.,2193.6,2615.,238.,242.8,344.,7430.,7520.1333,8272.,5274.,5326.5333,5657.,7192.,7277.3333,7928.,"{2615., 2457., 2322., 2388., 2228., 2191., 2189., 2193., 2249., 2181., 2197., 2192., 2304., 2224., 2192., 2182., 2161., 2219., 2159., 2186., 2166., 2292., 2223., 2174., 2167., 2164., 2222., 2166., 2183., 2161., 2285., 2190., 2191., 2174., 2158., 2252., 2164., 2173., 2177., 2248., 2188., 2192., 2167., 2169., 2269., 2156., 2175., 2175., 2225., 2188.}","{344., 302., 250., 245., 243., 259., 244., 244., 243., 243., 243., 243., 243., 243., 243., 243., 243., 254., 245., 244., 243., 252., 243., 242., 244., 243., 242., 243., 243., 243., 243., 243., 243., 242., 242., 243., 243., 242., 251., 239., 238., 238., 239., 239., 239., 238., 239., 239., 239., 239.}","{8272., 7756., 7696., 7600., 7496., 7607., 7608., 7610., 7462., 7591., 7551., 7631., 7441., 7529., 7507., 7666., 7458., 7522., 7491., 7580., 7432., 7502., 7534., 7633., 7471., 7516., 7494., 7571., 7447., 7475., 7470., 7568., 7442., 7519., 7477., 7582., 7443., 7526., 7513., 7564., 7472., 7504., 7456., 7581., 7454., 7475., 7482., 7558., 7430., 7483.}"
2,10,"bn_1","relu_2",8,"bn_1-relu_1-pool_1-conv_2_red-bn_2_red-relu_2_red-conv_2-bn_2-relu_2","BatchNormalization","Elementwise","List-List-List-List-List-List-List-List-List",304.,305.6667,405.,223.,224.5,294.,5706.,5765.200000000001,6277.,5402.,5459.5333,5872.,5483.,5540.7,5983.,"{405., 367., 323., 307., 305., 317., 308., 305., 305., 320., 306., 305., 306., 305., 305., 305., 306., 305., 306., 305., 304., 305., 318., 305., 305., 304., 305., 306., 305., 304., 305., 305., 306., 306., 305., 316., 306., 305., 314., 306., 305., 306., 306., 305., 306., 306., 306., 306., 323., 308.}","{294., 262., 247., 227., 224., 224., 223., 224., 224., 224., 224., 224., 225., 223., 224., 223., 223., 224., 224., 223., 238., 225., 224., 223., 224., 224., 224., 225., 223., 224., 223., 223., 223., 232., 225., 224., 224., 223., 240., 226., 226., 226., 225., 225., 225., 226., 225., 226., 226., 226.}","{6277., 6002., 5917., 5834., 5781., 5782., 5733., 5920., 5725., 5844., 5706., 5730., 5802., 5723., 5832., 5719., 5856., 5714., 5764., 5834., 5725., 5773., 5720., 5768., 5732., 5744., 5870., 5715., 5787., 5724., 5731., 5752., 5735., 5863., 5714., 5841., 5714., 5723., 5804., 5715., 5809., 5724., 5841., 5721., 5720., 5837., 5729., 5762., 5734., 5823.}"
3,11,"relu_1","pool_2",8,"relu_1-pool_1-conv_2_red-bn_2_red-relu_2_red-conv_2-bn_2-relu_2-pool_2","Elementwise","Pooling","List-List-List-List-List-List-List-List-List",292.,292.9667,367.,1119.,1132.7667000000001,1180.,6282.,6352.1333,6772.,5990.,6059.166700000001,6405.,5163.,5219.3667000000005,5592.,"{367., 341., 308., 294., 294., 292., 292., 293., 292., 292., 305., 294., 292., 292., 292., 293., 292., 292., 292., 293., 292., 293., 292., 293., 307., 293., 292., 292., 292., 292., 293., 292., 292., 292., 292., 292., 292., 292., 297., 295., 294., 294., 294., 295., 294., 295., 294., 295., 295., 295.}","{1168., 1129., 1132., 1137., 1121., 1121., 1121., 1135., 1166., 1121., 1134., 1163., 1121., 1119., 1139., 1121., 1121., 1134., 1164., 1120., 1130., 1162., 1126., 1170., 1138., 1120., 1120., 1165., 1160., 1134., 1125., 1138., 1120., 1120., 1165., 1165., 1169., 1176., 1180., 1120., 1120., 1120., 1141., 1126., 1125., 1137., 1130., 1120., 1120., 1141.}","{6772., 6738., 6431., 6399., 6475., 6304., 6392., 6349., 6300., 6389., 6300., 6346., 6414., 6293., 6311., 6445., 6364., 6397., 6352., 6309., 6367., 6298., 6290., 6436., 6285., 6285., 6432., 6282., 6416., 6344., 6304., 6415., 6316., 6295., 6464., 6302., 6376., 6401., 6296., 6413., 6342., 6296., 6372., 6320., 6306., 6502., 6296., 6360., 6402., 6284.}"
4,12,"pool_1","3a/avg_poolpool",8,"pool_1-conv_2_red-bn_2_red-relu_2_red-conv_2-bn_2-relu_2-pool_2-3a/avg_poolpool","Pooling","Pooling","List-List-List-List-List-List-List-List-List",1498.,1509.2667000000001,1596.,1326.,1336.,1367.,7305.,7384.5667,7830.,5807.,5875.3,6234.,5979.,6048.5667,6463.,"{1596., 1506., 1566., 1547., 1509., 1501., 1521., 1500., 1579., 1499., 1509., 1517., 1500., 1499., 1511., 1500., 1520., 1514., 1505., 1517., 1499., 1516., 1504., 1510., 1519., 1500., 1498., 1519., 1503., 1516., 1508., 1499., 1521., 1505., 1503., 1514., 1499., 1526., 1529., 1505., 1554., 1499., 1499., 1527., 1505., 1517., 1498., 1499., 1520., 1505.}","{1364., 1333., 1328., 1351., 1335., 1327., 1339., 1335., 1326., 1346., 1343., 1326., 1341., 1338., 1329., 1345., 1328., 1367., 1347., 1329., 1329., 1339., 1329., 1329., 1340., 1338., 1330., 1340., 1337., 1329., 1347., 1336., 1337., 1338., 1329., 1336., 1348., 1330., 1347., 1353., 1336., 1329., 1339., 1337., 1328., 1343., 1329., 1349., 1339., 1331.}","{7830., 7691., 7604., 7417., 7353., 7464., 7458., 7305., 7334., 7442., 7438., 7350., 7331., 7391., 7330., 7349., 7372., 7523., 7355., 7331., 7377., 7516., 7342., 7368., 7423., 7495., 7343., 7325., 7451., 7437., 7370., 7330., 7406., 7372., 7401., 7334., 7410., 7331., 7334., 7336., 7466., 7320., 7345., 7425., 7465., 7336., 7369., 7433., 7490., 7307.}"
5,13,"conv_2_red","3a/convproj",8,"conv_2_red-bn_2_red-relu_2_red-conv_2-bn_2-relu_2-pool_2-3a/avg_poolpool-3a/convproj","Convolution","Convolution","List-List-List-List-List-List-List-List-List",160.,163.1,253.,"","","",5855.,5920.433300000001,6416.,5695.,5757.3333,6163.,"","","","{253., 176., 165., 171., 198., 180., 181., 181., 180., 190., 165., 165., 164., 164., 164., 163., 162., 162., 162., 163., 162., 176., 164., 162., 162., 163., 160., 162., 163., 161., 162., 162., 161., 163., 162., 160., 162., 162., 161., 162., 161., 163., 161., 163., 161., 181., 162., 162., 161., 161.}","","{6416., 6099., 6167., 5936., 5989., 5897., 5909., 5995., 5893., 5963., 5894., 5906., 5955., 5867., 5943., 5897., 5919., 5914., 5864., 5999., 5900., 5982., 5878., 5870., 6015., 5891., 5979., 5856., 5862., 6006., 5867., 5974., 5872., 5889., 5999., 5855., 5934., 5896., 5906., 5924., 5870., 5991., 5912., 5897., 5913., 5872., 6050., 5885., 5958., 5880.}"
6,14,"bn_2_red","3a/bnproj",8,"bn_2_red-relu_2_red-conv_2-bn_2-relu_2-pool_2-3a/avg_poolpool-3a/convproj-3a/bnproj","BatchNormalization","BatchNormalization","List-List-List-List-List-List-List-List-List",111.,113.2,160.,"","","",5754.,5829.0333,6335.,5643.,5715.8333,6175.,"","","","{160., 131., 116., 115., 114., 115., 114., 113., 114., 114., 114., 114., 112., 113., 113., 114., 112., 114., 112., 114., 113., 114., 113., 113., 113., 114., 113., 129., 116., 112., 113., 113., 111., 114., 112., 124., 114., 112., 114., 111., 112., 112., 113., 111., 111., 112., 112., 112., 113., 111.}","","{6335., 6029., 5990., 5802., 5862., 5942., 5807., 5854., 5814., 5784., 5883., 5785., 5885., 5836., 5828., 5803., 5782., 5939., 5780., 5901., 5801., 5787., 5867., 5786., 5877., 5775., 5908., 5792., 5766., 5910., 5804., 5911., 5775., 5784., 5875., 5754., 5875., 5812., 5839., 5812., 5768., 5938., 5792., 5875., 5776., 5769., 5842., 5775., 5899., 5809.}"
7,15,"relu_2_red","3a/reluproj",8,"relu_2_red-conv_2-bn_2-relu_2-pool_2-3a/avg_poolpool-3a/convproj-3a/bnproj-3a/reluproj","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List",97.,97.6333,141.,"","","",5634.,5704.5,6087.,5537.,5606.8667000000005,5946.,"","","","{141., 119., 100., 98., 98., 98., 98., 99., 97., 97., 98., 98., 109., 98., 97., 98., 97., 98., 97., 98., 97., 98., 98., 98., 98., 97., 98., 98., 98., 97., 97., 97., 97., 98., 98., 98., 97., 98., 97., 97., 97., 98., 97., 98., 97., 97., 97., 98., 97., 97.}","","{6087., 5962., 5797., 5728., 5747., 5685., 5831., 5685., 5744., 5723., 5662., 5700., 5668., 5817., 5661., 5735., 5717., 5648., 5681., 5686., 5830., 5660., 5740., 5719., 5673., 5695., 5662., 5826., 5665., 5731., 5706., 5640., 5646., 5666., 5822., 5665., 5745., 5674., 5708., 5723., 5634., 5818., 5660., 5733., 5691., 5747., 5691., 5654., 5808., 5664.}"
8,16,"conv_2","3a/convdouble_3x3_reduce",8,"conv_2-bn_2-relu_2-pool_2-3a/avg_poolpool-3a/convproj-3a/bnproj-3a/reluproj-3a/convdouble_3x3_reduce","Convolution","Convolution","List-List-List-List-List-List-List-List-List",2509.,2572.2000000000003,2803.,"","","","","","","","","","","","","{2803., 2720., 2601., 2661., 2562., 2545., 2610., 2570., 2570., 2564., 2606., 2617., 2539., 2540., 2691., 2582., 2511., 2550., 2726., 2533., 2568., 2543., 2651., 2558., 2509., 2550., 2636., 2542., 2560., 2556., 2589., 2564., 2526., 2547., 2624., 2519., 2537., 2606., 2585., 2560., 2564., 2641., 2593., 2547., 2531., 2674., 2584., 2542., 2549., 2725.}","",""
9,17,"bn_2","3a/bndouble_3x3_reduce",8,"bn_2-relu_2-pool_2-3a/avg_poolpool-3a/convproj-3a/bnproj-3a/reluproj-3a/convdouble_3x3_reduce-3a/bndouble_3x3_reduce","BatchNormalization","BatchNormalization","List-List-List-List-List-List-List-List-List",238.,240.76670000000001,350.,45.,46.,75.,"","","","","","","","","","{350., 295., 245., 241., 241., 240., 240., 241., 240., 240., 241., 240., 240., 254., 243., 241., 240., 240., 241., 240., 241., 241., 240., 240., 241., 240., 241., 241., 241., 253., 241., 242., 241., 240., 240., 241., 242., 241., 241., 240., 241., 246., 241., 238., 241., 240., 252., 241., 241., 241.}","{75., 51., 47., 46., 46., 46., 46., 46., 45., 45., 46., 46., 46., 46., 46., 45., 45., 46., 46., 45., 46., 45., 46., 46., 46., 46., 46., 46., 46., 46., 46., 55., 47., 46., 46., 46., 46., 46., 46., 46., 46., 46., 46., 46., 46., 46., 46., 46., 46., 46.}",""
10,18,"relu_2","3a/reludouble_3x3_reduce",8,"relu_2-pool_2-3a/avg_poolpool-3a/convproj-3a/bnproj-3a/reluproj-3a/convdouble_3x3_reduce-3a/bndouble_3x3_reduce-3a/reludouble_3x3_reduce","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List",220.,221.0333,288.,40.,40.9,66.,"","","","","","","","","","{288., 257., 224., 221., 222., 227., 222., 221., 220., 220., 222., 221., 220., 221., 221., 220., 220., 220., 233., 223., 221., 221., 221., 220., 221., 221., 221., 221., 222., 221., 221., 221., 221., 221., 221., 221., 231., 221., 221., 221., 221., 220., 221., 221., 221., 220., 220., 220., 221., 228.}","{66., 47., 45., 42., 42., 41., 41., 41., 41., 42., 41., 41., 41., 41., 42., 41., 41., 42., 41., 41., 52., 42., 40., 40., 40., 40., 42., 40., 40., 41., 40., 40., 41., 41., 40., 41., 40., 40., 41., 41., 41., 40., 41., 41., 40., 41., 41., 41., 41., 40.}",""
