"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",1,2,1,50,"1","2","1-2","Convolution","BatchNormalization","Convolution-BatchNormalization",33306.,33689.933300000004,81693.,"{81693., 33963., 33456., 33940., 33640., 33656., 33474., 33835., 33308., 33909., 33430., 33633., 33631., 33683., 33306., 34015., 33478., 33553., 33782., 33675., 33694., 33890., 33434., 33808., 33579., 33729., 33637., 33729., 33863., 33774., 33775., 33559., 33812., 33489., 33923., 33473., 33649., 33617., 33928., 33622., 33529., 34017., 33842., 33335., 33703., 33657., 33698., 33650., 33684., 34122.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",3,4,1,50,"3","4/1/1/1","3-4/1/1/1","Elementwise","Pooling","Elementwise-Pooling",21134.,21543.2667,42882.,"{42882., 22058., 21686., 21730., 22025., 21992., 21761., 21843., 22079., 22148., 22586., 22385., 21978., 21921., 21914., 22099., 22170., 21816., 21520., 21577., 21541., 21387., 21593., 21565., 21341., 21323., 21404., 21419., 21413., 21454., 21435., 21318., 21361., 21467., 21276., 21508., 21268., 21141., 21375., 21366., 21330., 21401., 21238., 21156., 21358., 21486., 21286., 21348., 21236., 21134.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",5,6,1,50,"4/1/1/2/1/1","4/1/1/2/1/2","4/1/1/2/1/1-4/1/1/2/1/2","Convolution","BatchNormalization","Convolution-BatchNormalization",1135.,1178.3,1912.,"{1912., 1503., 1310., 1260., 1391., 1158., 1174., 1153., 1152., 1167., 1213., 1146., 1449., 1166., 1152., 1144., 1178., 1152., 1184., 1182., 1377., 1243., 1177., 1165., 1153., 1155., 1160., 1199., 1278., 1337., 1149., 1137., 1159., 1151., 1142., 1200., 1271., 1362., 1136., 1158., 1139., 1139., 1155., 1187., 1144., 1411., 1218., 1140., 1135., 1158.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",7,7,0,50,"4/1/1/2/1/3","4/1/1/2/1/3","4/1/1/2/1/3","Elementwise","Elementwise","Elementwise",254.,259.0333,304.,"{301., 266., 261., 261., 260., 260., 259., 282., 263., 262., 261., 262., 259., 260., 260., 260., 259., 260., 260., 304., 263., 273., 257., 256., 296., 263., 262., 262., 276., 258., 256., 256., 258., 257., 256., 256., 277., 257., 256., 256., 257., 256., 256., 256., 256., 255., 254., 255., 255., 255.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",8,9,1,50,"4/1/1/2/2/1","4/1/1/2/2/2","4/1/1/2/2/1-4/1/1/2/2/2","Convolution","BatchNormalization","Convolution-BatchNormalization",1140.,1174.,1655.,"{1655., 1405., 1203., 1176., 1161., 1208., 1478., 1212., 1142., 1144., 1164., 1144., 1141., 1226., 1438., 1239., 1159., 1143., 1144., 1141., 1177., 1200., 1351., 1331., 1161., 1153., 1165., 1148., 1149., 1143., 1293., 1372., 1140., 1157., 1148., 1144., 1161., 1145., 1206., 1462., 1149., 1144., 1144., 1178., 1155., 1145., 1200., 1389., 1226., 1161.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",10,11,1,50,"4/1/1/2/2/3","4/1/1/2/2/4","4/1/1/2/2/3-4/1/1/2/2/4","Elementwise","Convolution","Elementwise-Convolution",6834.,7111.5667,17445.,"{17445., 7222., 7303., 7240., 7299., 7160., 7188., 7208., 6934., 7021., 7090., 7243., 7095., 7183., 7162., 6879., 7091., 7231., 7245., 6982., 7145., 7197., 6925., 7238., 7112., 7096., 6933., 6993., 7156., 6969., 8817., 7192., 7266., 6892., 7008., 6897., 6834., 6936., 7085., 7182., 6974., 7152., 7171., 6896., 6995., 6920., 6966., 7190., 7131., 7259.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",12,13,1,50,"4/1/1/2/2/5","4/1/1/2/2/6","4/1/1/2/2/5-4/1/1/2/2/6","BatchNormalization","Elementwise","BatchNormalization-Elementwise",677.,689.9,820.,"{820., 696., 719., 693., 688., 743., 689., 688., 701., 733., 717., 685., 684., 711., 689., 685., 686., 684., 683., 732., 687., 683., 684., 728., 770., 684., 680., 677., 678., 678., 693., 677., 678., 731., 684., 680., 754., 725., 699., 691., 678., 690., 677., 679., 679., 678., 680., 727., 685., 679.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",14,15,1,50,"4/1/1/2/3/1","4/1/1/2/3/2","4/1/1/2/3/1-4/1/1/2/3/2","Convolution","BatchNormalization","Convolution-BatchNormalization",1181.,1225.8,3781.,"{3781., 1615., 1248., 1219., 1189., 1185., 1218., 1190., 1336., 1414., 1197., 1184., 1207., 1183., 1186., 1205., 1349., 1363., 1181., 1204., 1185., 1187., 1203., 1193., 1328., 1437., 1196., 1200., 1217., 1192., 1199., 1219., 1370., 1350., 1214., 1198., 1193., 1187., 1207., 1194., 1371., 1416., 1287., 1199., 1218., 1193., 1191., 1216., 1430., 1334.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",16,17,1,50,"4/1/1/2/3/3","4/1/1/2/3/4","4/1/1/2/3/3-4/1/1/2/3/4","Elementwise","Convolution","Elementwise-Convolution",20244.,20696.2333,47679.,"{47679., 20924., 20640., 20965., 20905., 20761., 20657., 20784., 20540., 20541., 20467., 20334., 20244., 20474., 20713., 20504., 20892., 20819., 20644., 20643., 20687., 20793., 20665., 20835., 20534., 20403., 20853., 20491., 20473., 20717., 20885., 20799., 20881., 20808., 20481., 20773., 20896., 20622., 20785., 20556., 20449., 20690., 20701., 20847., 20575., 20746., 20817., 20507., 20805., 20730.}"
"Single-Image Depth Perception Net Trained on NYU Depth V2 and Depth in the Wild Data","g4dn.xlarge",18,19,1,50,"4/1/1/2/3/5","4/1/1/2/3/6","4/1/1/2/3/5-4/1/1/2/3/6","BatchNormalization","Elementwise","BatchNormalization-Elementwise",649.,657.5667000000001,882.,"{882., 673., 649., 652., 684., 671., 679., 662., 655., 660., 655., 653., 667., 651., 657., 657., 657., 655., 669., 689., 671., 667., 650., 649., 662., 650., 650., 650., 650., 650., 672., 655., 650., 650., 685., 676., 679., 650., 651., 650., 652., 653., 666., 651., 650., 653., 654., 655., 666., 682.}"
