"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,8,"conv1","fire2/expand1x1",7,"conv1-relu_conv1-pool1-fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1","Convolution","Convolution","List-List-List-List-List-List-List-List",752.,782.7667,1010.,159.,163.9667,231.,"","","","","","","","","","{1010., 846., 787., 809., 790., 771., 795., 771., 777., 762., 773., 914., 836., 757., 769., 752., 782., 756., 768., 760., 772., 769., 795., 821., 895., 831., 819., 787., 753., 770., 754., 784., 786., 792., 791., 797., 882., 875., 799., 788., 756., 786., 787., 753., 768., 756., 778., 756., 761., 898.}","{231., 171., 169., 165., 166., 164., 164., 165., 165., 162., 163., 165., 163., 163., 181., 166., 163., 161., 162., 162., 160., 162., 161., 163., 192., 175., 175., 173., 176., 174., 184., 166., 162., 162., 161., 159., 164., 162., 169., 164., 164., 165., 163., 163., 163., 160., 161., 162., 162., 161.}",""
2,9,"relu_conv1","fire2/relu_expand1x1",7,"relu_conv1-pool1-fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1","Elementwise","Elementwise","List-List-List-List-List-List-List-List",314.,316.0333,468.,103.,104.06670000000001,161.,"","","","","","","","","","{468., 385., 324., 317., 316., 317., 315., 318., 316., 317., 315., 328., 316., 316., 316., 316., 316., 324., 315., 315., 316., 317., 316., 314., 327., 316., 316., 314., 314., 315., 315., 315., 316., 316., 315., 316., 325., 317., 316., 315., 317., 315., 314., 316., 316., 314., 315., 317., 325., 329.}","{161., 128., 112., 104., 114., 108., 104., 118., 105., 104., 104., 104., 104., 104., 104., 104., 104., 104., 105., 104., 103., 104., 104., 104., 105., 103., 104., 104., 103., 104., 104., 104., 104., 104., 104., 104., 103., 103., 104., 105., 103., 104., 104., 104., 104., 114., 105., 104., 104., 104.}",""
3,10,"pool1","fire2/concat",7,"pool1-fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat","Pooling","Catenate","List-List-List-List-List-List-List-List",1549.,1561.2333,1792.,164.,164.7333,272.,"","","","","","","","","","{1588., 1556., 1552., 1792., 1563., 1568., 1620., 1552., 1566., 1562., 1563., 1551., 1551., 1565., 1552., 1560., 1564., 1597., 1612., 1552., 1551., 1573., 1572., 1581., 1550., 1617., 1561., 1549., 1571., 1550., 1549., 1563., 1550., 1561., 1625., 1550., 1563., 1549., 1550., 1560., 1550., 1578., 1556., 1554., 1564., 1555., 1614., 1564., 1623., 1565.}","{272., 235., 173., 166., 164., 165., 165., 166., 166., 165., 176., 165., 164., 166., 165., 164., 165., 165., 165., 165., 164., 164., 164., 164., 165., 164., 164., 164., 164., 166., 164., 164., 174., 164., 178., 166., 165., 165., 165., 165., 165., 164., 164., 165., 164., 165., 164., 164., 164., 165.}",""
4,11,"fire2/squeeze1x1","fire3/squeeze1x1",7,"fire2/squeeze1x1-fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1","Convolution","Convolution","List-List-List-List-List-List-List-List",63.,65.5333,146.,80.,83.1333,155.,"","","","","","","","","","{146., 72., 66., 65., 64., 63., 63., 64., 64., 65., 63., 64., 63., 63., 63., 64., 72., 94., 72., 71., 70., 72., 70., 71., 71., 72., 70., 69., 72., 70., 71., 79., 63., 64., 63., 63., 63., 63., 64., 63., 63., 64., 64., 63., 63., 63., 64., 63., 63., 64.}","{155., 90., 83., 81., 82., 113., 93., 90., 90., 89., 91., 89., 90., 90., 89., 90., 90., 92., 81., 82., 81., 82., 81., 81., 82., 81., 80., 80., 81., 82., 80., 96., 84., 82., 81., 80., 81., 81., 80., 81., 80., 80., 81., 81., 82., 81., 82., 81., 81., 80.}",""
5,12,"fire2/relu_squeeze1x1","fire3/relu_squeeze1x1",7,"fire2/relu_squeeze1x1-fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1","Elementwise","Elementwise","List-List-List-List-List-List-List-List",41.,42.,65.,41.,42.,61.,"","","","","","","","","","{65., 47., 43., 43., 42., 42., 42., 42., 42., 42., 42., 41., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 42., 42., 42., 42., 42., 42., 42., 42., 43., 50., 43.}","{61., 46., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 43., 42., 42., 41., 42., 42., 42., 42., 42., 42., 43., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 42., 41., 42., 42., 42., 42., 42., 42., 42.}",""
6,13,"fire2/expand3x3","fire3/expand3x3",7,"fire2/expand3x3-fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3","Convolution","Convolution","List-List-List-List-List-List-List-List",543.,548.4333,680.,546.,551.6667,650.,"","","","","","","","","","{680., 651., 602., 551., 548., 549., 548., 548., 562., 548., 546., 547., 545., 546., 545., 565., 548., 546., 605., 613., 576., 545., 563., 547., 547., 544., 546., 546., 545., 557., 546., 546., 545., 545., 545., 545., 625., 616., 580., 546., 545., 547., 545., 545., 558., 546., 545., 544., 543., 546.}","{642., 567., 560., 555., 550., 566., 552., 549., 548., 548., 548., 548., 548., 563., 550., 548., 650., 617., 550., 563., 552., 549., 549., 548., 547., 548., 547., 562., 548., 546., 548., 547., 546., 580., 639., 611., 546., 546., 548., 573., 581., 566., 549., 548., 546., 547., 547., 547., 561., 547.}",""
7,14,"fire2/relu_expand3x3","fire3/relu_expand3x3",7,"fire2/relu_expand3x3-fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3","Elementwise","Elementwise","List-List-List-List-List-List-List-List",106.,107.7333,132.,102.,103.5,128.,"","","","","","","","","","{132., 113., 109., 109., 109., 109., 108., 108., 108., 109., 110., 109., 107., 109., 107., 109., 107., 109., 108., 119., 109., 107., 107., 107., 108., 106., 108., 107., 107., 107., 108., 108., 107., 107., 109., 108., 107., 107., 107., 106., 106., 107., 108., 107., 107., 107., 108., 107., 107., 108.}","{128., 111., 107., 104., 104., 104., 104., 104., 103., 103., 104., 104., 104., 104., 104., 104., 104., 104., 105., 103., 116., 104., 103., 103., 103., 104., 103., 103., 103., 103., 104., 103., 103., 103., 103., 103., 103., 103., 103., 102., 104., 103., 104., 103., 103., 103., 104., 103., 104., 103.}",""
8,15,"fire2/expand1x1","fire3/expand1x1",7,"fire2/expand1x1-fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1","Convolution","Convolution","List-List-List-List-List-List-List-List",152.,154.8667,181.,152.,154.4333,189.,"","","","","","","","","","{178., 177., 157., 156., 155., 155., 155., 154., 155., 155., 155., 153., 154., 154., 153., 154., 155., 154., 154., 153., 155., 153., 153., 154., 154., 154., 154., 165., 153., 153., 154., 155., 152., 154., 154., 154., 153., 181., 166., 168., 167., 169., 167., 166., 171., 154., 154., 155., 154., 153.}","{178., 162., 158., 154., 157., 155., 155., 156., 153., 155., 154., 157., 156., 156., 156., 153., 153., 156., 155., 154., 154., 154., 154., 155., 153., 154., 155., 153., 154., 153., 155., 154., 154., 154., 153., 155., 170., 154., 153., 153., 153., 154., 153., 152., 154., 154., 152., 189., 167., 166.}",""
9,16,"fire2/relu_expand1x1","fire3/relu_expand1x1",7,"fire2/relu_expand1x1-fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1-fire3/relu_expand1x1","Elementwise","Elementwise","List-List-List-List-List-List-List-List",102.,102.9333,126.,102.,103.,133.,"","","","","","","","","","{126., 109., 104., 104., 105., 103., 104., 103., 116., 104., 103., 103., 103., 103., 103., 102., 104., 103., 102., 102., 103., 102., 102., 102., 103., 102., 103., 102., 103., 102., 102., 102., 103., 103., 103., 102., 103., 103., 103., 102., 103., 102., 102., 112., 104., 103., 115., 104., 103., 103.}","{133., 107., 104., 104., 103., 103., 103., 103., 103., 103., 103., 104., 103., 103., 104., 103., 103., 103., 103., 102., 103., 103., 103., 103., 103., 103., 103., 103., 102., 103., 103., 102., 103., 103., 104., 103., 103., 103., 108., 103., 103., 103., 102., 103., 102., 102., 103., 102., 103., 102.}",""
10,17,"fire2/concat","fire3/concat",7,"fire2/concat-fire3/squeeze1x1-fire3/relu_squeeze1x1-fire3/expand3x3-fire3/relu_expand3x3-fire3/expand1x1-fire3/relu_expand1x1-fire3/concat","Catenate","Catenate","List-List-List-List-List-List-List-List",162.,162.66670000000002,248.,162.,162.70000000000002,185.,"","","","","","","","","","{248., 208., 168., 164., 162., 163., 163., 162., 163., 163., 163., 162., 163., 163., 163., 163., 162., 162., 164., 163., 163., 162., 163., 162., 172., 163., 162., 162., 163., 162., 162., 162., 163., 162., 170., 163., 162., 162., 163., 162., 163., 163., 162., 162., 163., 162., 163., 162., 174., 163.}","{185., 166., 163., 164., 163., 163., 163., 162., 163., 162., 163., 162., 163., 175., 163., 162., 164., 162., 163., 163., 163., 163., 164., 163., 163., 162., 162., 163., 162., 162., 163., 163., 162., 163., 162., 163., 162., 174., 162., 163., 162., 163., 163., 162., 163., 162., 162., 162., 163., 162.}",""
