"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,8,"conv1","2a/res2a_branch2a_relu",7,"conv1-bn_conv1-conv1_relu-pool1_pad-pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu","Convolution","Elementwise","Convolution-BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise",2136.,2186.9333,2610.,99.,100.4,176.,5606.,5683.2,6169.,3470.,3496.2667,3559.,5507.,5582.8,5993.,"{2610., 2463., 2446., 2269., 2249., 2216., 2227., 2247., 2198., 2181., 2164., 2270., 2190., 2172., 2187., 2179., 2190., 2195., 2147., 2159., 2268., 2196., 2175., 2153., 2168., 2208., 2186., 2157., 2166., 2224., 2221., 2171., 2149., 2174., 2242., 2169., 2185., 2164., 2184., 2214., 2143., 2163., 2157., 2241., 2168., 2157., 2136., 2141., 2214., 2143.}","{176., 127., 102., 101., 101., 100., 101., 100., 100., 101., 100., 101., 101., 100., 100., 100., 100., 100., 101., 102., 100., 100., 100., 101., 100., 112., 101., 101., 101., 101., 101., 100., 100., 99., 100., 100., 101., 101., 100., 101., 100., 100., 100., 100., 100., 101., 100., 100., 100., 100.}","{6169., 5873., 5797., 5753., 5692., 5746., 5725., 5734., 5665., 5666., 5665., 5728., 5742., 5699., 5758., 5628., 5656., 5688., 5641., 5725., 5688., 5695., 5694., 5640., 5659., 5644., 5764., 5687., 5706., 5642., 5647., 5633., 5630., 5751., 5631., 5715., 5734., 5634., 5654., 5631., 5731., 5624., 5687., 5691., 5645., 5633., 5616., 5668., 5606., 5719.}"
2,9,"bn_conv1","2a/res2a_branch2b",7,"bn_conv1-conv1_relu-pool1_pad-pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b","BatchNormalization","Convolution","BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution",299.,300.5333,459.,1721.,1763.7,1947.,5193.,5261.5,5524.,4894.,4960.9667,5065.,3472.,3497.8,3577.,"{459., 415., 318., 303., 302., 301., 300., 300., 314., 301., 300., 300., 300., 308., 300., 300., 301., 300., 300., 301., 300., 313., 301., 301., 300., 300., 300., 301., 301., 300., 300., 300., 300., 301., 300., 309., 300., 301., 299., 300., 301., 300., 299., 301., 300., 300., 308., 301., 312., 301.}","{1947., 1871., 1816., 1772., 1757., 1860., 1740., 1753., 1735., 1744., 1819., 1816., 1774., 1735., 1741., 1746., 1854., 1748., 1761., 1727., 1750., 1789., 1820., 1758., 1743., 1773., 1724., 1842., 1796., 1742., 1755., 1745., 1761., 1837., 1757., 1742., 1756., 1726., 1792., 1828., 1752., 1757., 1721., 1736., 1814., 1796., 1756., 1742., 1756., 1750.}","{5472., 5524., 5311., 5344., 5235., 5326., 5210., 5219., 5245., 5261., 5258., 5301., 5272., 5288., 5289., 5241., 5305., 5256., 5323., 5222., 5331., 5230., 5231., 5232., 5314., 5204., 5267., 5226., 5275., 5237., 5312., 5285., 5263., 5303., 5248., 5264., 5212., 5325., 5239., 5319., 5232., 5260., 5213., 5247., 5206., 5213., 5248., 5214., 5193., 5296.}"
3,10,"conv1_relu","2a/bn2a_branch2b",7,"conv1_relu-pool1_pad-pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b","Elementwise","BatchNormalization","Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",287.,288.4667,467.,111.,113.4333,172.,4773.,4841.166700000001,5168.,4486.,4552.7,4701.,4662.,4727.7333,4996.,"{467., 424., 316., 291., 289., 289., 298., 289., 288., 288., 288., 288., 289., 289., 288., 288., 289., 288., 289., 288., 300., 288., 289., 288., 288., 288., 288., 288., 289., 288., 287., 288., 296., 288., 300., 289., 288., 288., 289., 288., 288., 288., 288., 288., 289., 288., 289., 289., 305., 289.}","{172., 140., 117., 115., 114., 115., 114., 116., 114., 114., 114., 113., 114., 114., 114., 115., 114., 115., 113., 113., 113., 114., 113., 113., 126., 114., 113., 112., 112., 113., 114., 117., 114., 113., 112., 112., 113., 114., 111., 112., 113., 113., 112., 113., 112., 113., 112., 111., 113., 111.}","{5168., 5030., 4989., 4977., 4897., 4878., 4859., 4872., 4798., 4897., 4795., 4826., 4799., 4812., 4786., 4822., 4838., 4835., 4800., 4876., 4793., 4916., 4799., 4935., 4883., 4923., 4791., 4884., 4786., 4881., 4806., 4861., 4799., 4893., 4822., 4914., 4829., 4929., 4868., 4841., 4840., 4773., 4862., 4782., 4831., 4796., 4807., 4780., 4817., 4779.}"
4,11,"pool1_pad","2a/res2a_branch2b_relu",7,"pool1_pad-pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu","Padding","Elementwise","Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise",905.,911.4000000000001,962.,100.,101.33330000000001,132.,4600.,4669.4667,4962.,3695.,3758.0667000000003,4000.,4500.,4568.1333,4830.,"{962., 938., 925., 908., 910., 907., 922., 906., 907., 908., 926., 907., 905., 908., 906., 921., 908., 906., 906., 920., 906., 915., 907., 908., 928., 911., 912., 913., 924., 905., 905., 908., 933., 913., 911., 912., 911., 923., 906., 907., 905., 924., 913., 919., 911., 926., 911., 911., 913., 910.}","{132., 108., 103., 102., 102., 101., 101., 102., 101., 102., 114., 102., 101., 101., 101., 100., 101., 101., 101., 102., 101., 101., 101., 102., 101., 101., 101., 101., 101., 101., 101., 101., 101., 102., 101., 102., 101., 102., 101., 101., 102., 101., 102., 101., 109., 102., 101., 102., 101., 114.}","{4962., 4789., 4792., 4723., 4679., 4681., 4703., 4657., 4646., 4661., 4611., 4741., 4632., 4738., 4615., 4730., 4695., 4731., 4604., 4700., 4664., 4632., 4665., 4641., 4682., 4605., 4706., 4600., 4732., 4617., 4676., 4634., 4713., 4635., 4665., 4683., 4603., 4658., 4625., 4615., 4695., 4696., 4632., 4750., 4607., 4678., 4608., 4710., 4659., 4681.}"
5,12,"pool1","2a/res2a_branch2c",7,"pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c","Pooling","Convolution","Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",1546.,1559.4,1635.,241.,244.03330000000003,339.,3984.,4051.7667,4523.,2438.,2492.3667,2888.,3743.,3807.7333000000003,4184.,"{1635., 1567., 1550., 1564., 1550., 1555., 1561., 1548., 1566., 1554., 1553., 1564., 1555., 1560., 1547., 1591., 1601., 1547., 1556., 1565., 1553., 1565., 1547., 1547., 1564., 1560., 1565., 1547., 1547., 1567., 1553., 1571., 1546., 1546., 1566., 1553., 1550., 1566., 1548., 1568., 1552., 1551., 1562., 1615., 1598., 1621., 1619., 1567., 1615., 1609.}","{339., 253., 246., 244., 242., 244., 244., 287., 270., 285., 271., 270., 243., 242., 243., 243., 244., 243., 243., 243., 243., 243., 242., 243., 243., 255., 244., 243., 242., 242., 243., 243., 243., 243., 243., 242., 243., 243., 241., 242., 242., 256., 245., 242., 242., 243., 243., 283., 267., 267.}","{4523., 4297., 4222., 4089., 4107., 4078., 4029., 4184., 3997., 4091., 4076., 4006., 4108., 4008., 4111., 4064., 4012., 4116., 3992., 4121., 3992., 3988., 4091., 3989., 4129., 3992., 4007., 4088., 3984., 4140., 4067., 3990., 4085., 4003., 4082., 4026., 4030., 4090., 3986., 4047., 4005., 3984., 4074., 3986., 4050., 4004., 4072., 4093., 3999., 4083.}"
6,13,"2a/res2a_branch2a","2a/bn2a_branch2c",7,"2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c","Convolution","BatchNormalization","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",68.,69.2333,157.,"","","",2739.,2793.7000000000003,3161.,2671.,2724.4667,3004.,"","","","{157., 77., 71., 70., 70., 69., 69., 69., 69., 69., 69., 69., 70., 69., 69., 69., 70., 69., 68., 69., 69., 69., 69., 68., 69., 69., 68., 69., 69., 69., 69., 69., 69., 69., 70., 69., 69., 69., 69., 69., 69., 69., 96., 81., 79., 79., 78., 79., 93., 81.}","","{3161., 3105., 2877., 2775., 2843., 2855., 2753., 2759., 2868., 2764., 2761., 2794., 2848., 2769., 2782., 2906., 2762., 2768., 2770., 2876., 2760., 2776., 2898., 2772., 2762., 2772., 2861., 2780., 2783., 2863., 2821., 2767., 2759., 2843., 2784., 2757., 2798., 2838., 2769., 2765., 2864., 2776., 2767., 2739., 2864., 2780., 2741., 2905., 2766., 2753.}"
7,14,"2a/bn2a_branch2a","2a/res2a_branch1",7,"2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1","BatchNormalization","Convolution","BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution","","","",236.,237.70000000000002,394.,"","","","","","","","","","","{394., 260., 242., 239., 237., 238., 237., 237., 241., 238., 238., 238., 237., 238., 237., 237., 253., 239., 238., 237., 238., 237., 237., 237., 238., 238., 236., 237., 236., 237., 268., 270., 278., 266., 281., 238., 237., 237., 237., 237., 237., 238., 237., 238., 237., 237., 237., 238., 236., 249.}",""
8,15,"2a/res2a_branch2a_relu","2a/bn2a_branch1",7,"2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1","Elementwise","BatchNormalization","Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization",100.,101.06670000000001,124.,308.,309.5667,390.,"","","","","","","","","","{124., 106., 111., 102., 101., 102., 102., 101., 102., 101., 100., 101., 101., 101., 100., 101., 101., 101., 101., 101., 101., 101., 101., 100., 102., 101., 101., 112., 102., 101., 101., 101., 101., 101., 101., 101., 101., 101., 100., 101., 101., 100., 102., 100., 101., 101., 100., 101., 102., 101.}","{382., 390., 321., 311., 309., 310., 309., 319., 309., 308., 309., 308., 309., 308., 309., 308., 309., 309., 308., 315., 321., 309., 309., 308., 308., 310., 310., 310., 309., 309., 309., 309., 310., 321., 311., 309., 310., 310., 310., 309., 309., 309., 310., 310., 309., 309., 324., 313., 312., 312.}",""
9,16,"2a/res2a_branch2b","2a/res2a",7,"2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1-2a/res2a","Convolution","Total","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Total",1744.,1781.1333000000002,1944.,445.,447.66670000000005,703.,"","","","","","","","","","{1944., 1870., 1909., 1784., 1781., 1766., 1778., 1815., 1826., 1801., 1781., 1785., 1755., 1837., 1798., 1752., 1782., 1783., 1768., 1825., 1763., 1782., 1769., 1748., 1852., 1856., 1750., 1792., 1748., 1764., 1860., 1759., 1745., 1774., 1748., 1813., 1832., 1770., 1768., 1746., 1761., 1810., 1807., 1766., 1755., 1763., 1751., 1845., 1744., 1771.}","{703., 676., 515., 454., 446., 446., 459., 447., 447., 446., 458., 445., 446., 446., 445., 446., 445., 454., 450., 458., 446., 447., 446., 445., 445., 446., 446., 445., 455., 447., 445., 446., 445., 446., 446., 445., 458., 449., 447., 447., 456., 447., 448., 447., 449., 462., 450., 449., 449., 450.}",""
10,17,"2a/bn2a_branch2b","2a/res2a_relu",7,"2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1-2a/res2a-2a/res2a_relu","BatchNormalization","Elementwise","BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Total-Elementwise",112.,113.80000000000001,169.,291.,292.2667,394.,"","","","","","","","","","{169., 138., 128., 116., 114., 115., 114., 115., 115., 115., 114., 113., 113., 114., 114., 115., 113., 113., 112., 113., 114., 115., 113., 113., 113., 114., 115., 115., 115., 115., 113., 114., 112., 114., 114., 113., 113., 125., 115., 113., 113., 113., 113., 113., 113., 115., 113., 112., 113., 113.}","{394., 357., 302., 294., 294., 294., 293., 293., 292., 305., 294., 292., 291., 291., 300., 291., 292., 291., 292., 292., 292., 291., 304., 292., 293., 292., 292., 291., 291., 291., 292., 292., 292., 291., 292., 293., 303., 292., 292., 291., 292., 291., 292., 292., 292., 292., 292., 291., 299., 306.}",""
