"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",1,4,3,50,"1","4","1-2-3-4","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",116288.,116482.6333,142423.,"{142423., 116512., 116458., 116461., 116632., 116583., 116557., 116563., 116534., 116415., 116388., 116363., 116427., 116404., 116519., 116534., 116495., 116489., 116494., 116513., 116480., 116572., 116539., 116413., 116543., 116439., 116449., 116502., 116288., 116452., 116415., 116399., 116409., 116294., 116379., 116465., 116525., 116500., 116512., 116529., 116594., 116571., 116522., 116478., 116471., 116512., 116479., 116483., 116411., 116415.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",5,8,3,50,"5","8","5-6-7-8","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",62973.,63311.0333,75837.,"{75837., 63030., 63059., 63006., 62974., 62973., 63067., 63085., 62987., 63019., 63206., 63158., 63308., 63466., 63622., 63371., 63287., 63256., 63401., 63634., 63327., 63387., 63374., 63404., 63386., 63460., 63480., 63219., 63474., 63478., 63612., 63580., 63577., 63634., 63377., 63296., 63307., 63152., 63027., 63390., 63356., 63314., 63165., 63050., 63139., 63520., 63241., 63034., 63636., 63610.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",9,12,3,50,"9","12","9-10-11-12","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",31783.,31968.5,32576.,"{32576., 31964., 31950., 31931., 32025., 31978., 31977., 31975., 31914., 32024., 31956., 31894., 31957., 31934., 31874., 31926., 32042., 32080., 31941., 32018., 32025., 31931., 32042., 32032., 32060., 31995., 31924., 32003., 31916., 31934., 32041., 32031., 32041., 31898., 31981., 32064., 32052., 31969., 32001., 31923., 32005., 31934., 31946., 31918., 31840., 31979., 31858., 31891., 31849., 31783.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",13,16,3,50,"13","14/1/3","13-14/1/1-14/1/2-14/1/3","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",34061.,34333.700000000004,42704.,"{42704., 34061., 34327., 34344., 34259., 34334., 34306., 34302., 34181., 34210., 34254., 34255., 34213., 34202., 34215., 34249., 34243., 34311., 34337., 34347., 34351., 34436., 34256., 34367., 34332., 34387., 34345., 34304., 34394., 34381., 34383., 34412., 34397., 34493., 34348., 34373., 34357., 34434., 34416., 34273., 34296., 34275., 34267., 34304., 34389., 34374., 34504., 34407., 34426., 34388.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",17,20,3,50,"14/1/4","14/1/7","14/1/4-14/1/5-14/1/6-14/1/7","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",33988.,34187.1333,34471.,"{34367., 34370., 34409., 34348., 34295., 34471., 34323., 34218., 34343., 34420., 34296., 34349., 34319., 34273., 34260., 34233., 34268., 34190., 34136., 34276., 34236., 34227., 34139., 34141., 34093., 34129., 34138., 34040., 34042., 34068., 33988., 34208., 34140., 34163., 34087., 34098., 34085., 34125., 34091., 34107., 34115., 34172., 34114., 34127., 34137., 34135., 34174., 34205., 34237., 34090.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",21,24,3,50,"14/2","15/1/3","14/2-15/1/1-15/1/2-15/1/3","Total","Normalization","Total-Padding-Convolution-Normalization",34390.,34511.2667,35394.,"{34570., 34481., 34435., 34438., 34398., 34559., 34549., 35394., 34531., 34546., 34474., 34498., 34431., 34552., 34617., 34623., 34551., 34483., 34526., 34403., 34515., 34496., 34491., 34489., 34565., 34520., 34537., 34536., 34500., 34453., 34526., 34604., 34498., 34536., 34555., 34586., 34539., 34529., 34527., 34424., 34394., 34489., 34531., 34463., 34472., 34420., 34523., 34529., 34401., 34390.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",25,28,3,50,"15/1/4","15/1/7","15/1/4-15/1/5-15/1/6-15/1/7","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",33952.,34190.200000000004,42844.,"{42844., 34210., 34150., 34181., 34131., 34116., 34055., 34058., 34068., 33952., 34093., 34075., 34158., 34095., 34230., 34071., 34090., 34014., 34173., 34209., 34237., 34257., 34220., 34261., 34306., 34353., 34256., 34187., 34202., 34149., 34147., 34214., 34187., 34205., 34285., 34138., 34235., 34386., 34236., 34227., 34196., 34234., 34191., 34213., 34345., 34284., 34291., 34180., 34150., 34144.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",29,32,3,50,"15/2","16/1/3","15/2-16/1/1-16/1/2-16/1/3","Total","Normalization","Total-Padding-Convolution-Normalization",34093.,34315.5,34491.,"{34440., 34491., 34443., 34427., 34391., 34400., 34427., 34426., 34469., 34410., 34452., 34327., 34309., 34407., 34409., 34297., 34230., 34263., 34220., 34322., 34339., 34332., 34355., 34243., 34343., 34268., 34297., 34329., 34244., 34277., 34293., 34286., 34191., 34249., 34211., 34198., 34204., 34320., 34344., 34283., 34305., 34180., 34093., 34265., 34264., 34277., 34234., 34374., 34374., 34331.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",33,36,3,50,"16/1/4","16/1/7","16/1/4-16/1/5-16/1/6-16/1/7","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",34033.,34195.6,34413.,"{34298., 34224., 34194., 34166., 34213., 34181., 34143., 34219., 34133., 34227., 34211., 34145., 34124., 34100., 34201., 34131., 34232., 34156., 34217., 34373., 34335., 34354., 34370., 34399., 34331., 34361., 34413., 34369., 34311., 34281., 34198., 34187., 34138., 34159., 34156., 34228., 34170., 34217., 34218., 34156., 34164., 34127., 34255., 34181., 34075., 34047., 34053., 34119., 34033., 34116.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",37,40,3,50,"16/2","17/1/3","16/2-17/1/1-17/1/2-17/1/3","Total","Normalization","Total-Padding-Convolution-Normalization",34090.,34341.7333,34517.,"{34395., 34232., 34105., 34174., 34151., 34090., 34369., 34267., 34247., 34260., 34224., 34151., 34261., 34259., 34234., 34206., 34236., 34383., 34313., 34448., 34360., 34293., 34350., 34405., 34398., 34361., 34376., 34300., 34398., 34442., 34402., 34370., 34382., 34375., 34479., 34513., 34517., 34414., 34400., 34416., 34415., 34390., 34470., 34361., 34383., 34418., 34353., 34350., 34252., 34239.}"
"CycleGAN Photo-to-Van Gogh Translation","c5.2xlarge",41,44,3,50,"17/1/4","17/1/7","17/1/4-17/1/5-17/1/6-17/1/7","Elementwise","Normalization","Elementwise-Padding-Convolution-Normalization",33932.,34153.1,34359.,"{34357., 34268., 34245., 34164., 34192., 34178., 34133., 34156., 34242., 34356., 34161., 34204., 34124., 34137., 34147., 34092., 34168., 34082., 34026., 34046., 33967., 33932., 34019., 34091., 34062., 34022., 34071., 34051., 34062., 34018., 34031., 34108., 34154., 34026., 34141., 34061., 34099., 34249., 34214., 34233., 34241., 34208., 34359., 34253., 34351., 34252., 34236., 34207., 34225., 34264.}"
