"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",1,4,3,50,"encoder_content/1","encoder_content/4","encoder_content/1-encoder_content/2-encoder_content/3-encoder_content/4","Padding","Padding","Padding-Convolution-Elementwise-Padding",52095.,52321.966700000004,160319.,"{160319., 76780., 52711., 53014., 52651., 52395., 52369., 52432., 52334., 52133., 52317., 52932., 52782., 52523., 52380., 52219., 52266., 52532., 52239., 52304., 52172., 52210., 52105., 52249., 52324., 52654., 52288., 52117., 52131., 52271., 52252., 52304., 52151., 52151., 52101., 52095., 52220., 52105., 52205., 52507., 52218., 52506., 52404., 52494., 52268., 52383., 52310., 52179., 52289., 52652.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",5,8,3,50,"encoder_content/5","encoder_content/8","encoder_content/5-encoder_content/6-encoder_content/7-encoder_content/8","Convolution","Padding","Convolution-Elementwise-Pooling-Padding",231518.,232592.9333,518909.,"{518909., 232099., 232289., 232247., 232160., 231549., 232708., 238194., 232760., 232238., 232510., 231873., 231790., 234807., 236101., 235324., 233100., 233850., 232650., 232471., 236940., 234010., 232586., 232490., 232208., 232511., 233882., 232581., 231645., 232168., 231518., 233111., 232273., 232033., 233317., 232286., 232142., 231724., 232893., 231848., 232867., 232519., 233657., 233082., 232430., 233678., 232679., 232756., 231640., 231999.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",9,12,3,50,"encoder_content/9","encoder_content/12","encoder_content/9-encoder_content/10-encoder_content/11-encoder_content/12","Convolution","Convolution","Convolution-Elementwise-Padding-Convolution",180059.,180834.9333,417691.,"{417691., 180498., 181248., 182412., 181511., 180702., 181596., 180810., 181093., 181991., 180673., 181713., 180332., 181129., 180607., 180378., 180059., 181369., 180846., 180294., 181074., 180826., 180192., 180528., 180455., 181309., 181201., 180353., 181220., 180341., 180890., 181768., 180427., 180533., 180553., 180317., 180599., 180886., 180987., 181425., 180499., 180659., 181521., 180293., 180586., 181433., 180533., 180738., 180877., 181120.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",13,16,3,50,"encoder_content/13","encoder_content/16","encoder_content/13-encoder_content/14-encoder_content/15-encoder_content/16","Elementwise","Convolution","Elementwise-Pooling-Padding-Convolution",57539.,58537.200000000004,114687.,"{114687., 58345., 59374., 57931., 59109., 58520., 58574., 57705., 58490., 57670., 58611., 57860., 57895., 59080., 58485., 59133., 57862., 58440., 58573., 58807., 58734., 57966., 58370., 58321., 57891., 58734., 58427., 60154., 59313., 58814., 59414., 58531., 57758., 58526., 58572., 59195., 57605., 57539., 58603., 58667., 57691., 58641., 60101., 59169., 58777., 57605., 58549., 59276., 59415., 57663.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",17,20,3,50,"encoder_content/17","encoder_content/20","encoder_content/17-encoder_content/18-encoder_content/19-encoder_content/20","Elementwise","Elementwise","Elementwise-Padding-Convolution-Elementwise",78431.,78983.9667,166823.,"{166823., 78505., 79074., 78853., 78776., 78704., 78631., 79168., 79995., 79737., 79349., 78846., 79839., 79610., 79111., 78831., 78460., 78686., 78734., 78851., 78631., 78942., 78689., 79669., 79896., 79104., 78887., 78431., 78739., 78523., 78823., 78765., 78962., 78620., 78596., 79383., 78871., 78739., 79746., 79278., 78526., 79204., 78952., 79479., 79865., 79138., 78780., 79623., 79789., 78877.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",21,24,3,50,"encoder_content/21","encoder_content/24","encoder_content/21-encoder_content/22-encoder_content/23-encoder_content/24","Padding","Padding","Padding-Convolution-Elementwise-Padding",81044.,81624.56670000001,100811.,"{100811., 81674., 81199., 81044., 81597., 82044., 81666., 81560., 81604., 81276., 81089., 81637., 81169., 81475., 81452., 81173., 81325., 81524., 81219., 81462., 82091., 82112., 81981., 82637., 82205., 81748., 82126., 81276., 81353., 82306., 81686., 81676., 81295., 81385., 81213., 81336., 81413., 81420., 82185., 82423., 81885., 81285., 81831., 81585., 81767., 81916., 82025., 81701., 82042., 81716.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",25,28,3,50,"encoder_content/25","encoder_content/28","encoder_content/25-encoder_content/26-encoder_content/27-encoder_content/28","Convolution","Padding","Convolution-Elementwise-Pooling-Padding",76963.,77616.9333,92909.,"{92909., 77611., 77443., 77907., 78233., 78386., 77548., 77635., 77928., 78149., 78248., 78833., 78749., 78264., 78159., 77738., 77812., 77661., 77422., 77166., 77135., 78099., 77165., 76982., 77482., 77880., 77727., 77325., 77216., 77308., 77245., 77168., 77986., 77374., 77555., 77300., 77007., 76963., 77277., 77638., 78045., 77836., 77470., 77195., 77629., 77973., 77854., 77261., 77366., 77517.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",29,29,0,50,"encoder_content/29","encoder_content/29","encoder_content/29","Convolution","Convolution","Convolution",27372.,27618.7,40959.,"{40959., 27563., 27542., 27435., 27678., 27675., 27779., 27494., 27539., 27604., 27603., 27463., 27674., 27655., 27887., 27642., 27499., 27463., 27703., 27677., 27718., 27495., 27496., 27542., 27464., 27618., 27831., 27910., 27788., 27638., 27693., 27583., 27845., 27909., 27876., 27883., 27885., 27686., 27575., 27643., 27541., 27372., 27510., 27574., 27717., 27643., 27489., 27459., 27535., 27512.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",30,30,0,50,"encoder_content/30","encoder_content/30","encoder_content/30","Elementwise","Elementwise","Elementwise",869.,1140.3,1860.,"{1860., 1750., 1531., 1342., 1311., 1267., 1256., 1297., 1275., 1304., 1330., 1282., 1255., 1274., 1253., 1257., 1272., 1268., 1251., 1250., 1278., 1243., 1247., 1273., 1283., 1301., 1313., 1265., 1265., 1101., 909., 879., 869., 900., 897., 871., 883., 873., 901., 878., 873., 872., 896., 877., 874., 886., 895., 956., 930., 924.}"
"AdaIN-Style Trained on MS-COCO and Painter by Numbers Data","c5.2xlarge",31,34,3,50,"encoder_style/1","encoder_style/4","encoder_style/1-encoder_style/2-encoder_style/3-encoder_style/4","Padding","Padding","Padding-Convolution-Elementwise-Padding",52068.,52329.866700000006,102389.,"{102389., 52321., 52357., 52144., 52255., 52135., 52181., 52213., 52667., 52760., 52751., 52392., 52287., 52220., 52705., 52690., 52548., 52615., 52239., 52377., 52241., 52177., 52160., 52406., 52412., 52322., 52306., 52205., 52325., 52166., 52068., 52095., 52415., 52552., 52088., 52331., 52520., 52468., 52919., 52413., 52254., 52234., 52324., 52622., 52434., 52236., 52190., 52217., 52434., 52180.}"
