"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",1,14,13,50,"Conv/conv32/1","Conv/conv128/6","Conv/conv32/1-Conv/conv32/2-Conv/conv32/3-Conv/conv64/1-Conv/conv64/2-Conv/conv64/3-Conv/conv64/4-Conv/conv64/5-Conv/conv128/1-Conv/conv128/2-Conv/conv128/3-Conv/conv128/4-Conv/conv128/5-Conv/conv128/6","Convolution","Convolution","Convolution-BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution",87761.,87993.2333,131000.,"{131000., 88254., 87848., 88187., 88080., 89199., 88178., 87920., 88210., 87868., 88024., 88061., 88050., 88182., 87990., 87994., 88021., 88022., 87941., 87862., 87965., 87897., 88228., 87790., 87985., 87921., 87941., 87985., 87904., 87956., 88288., 88167., 87887., 87976., 87935., 87981., 87854., 87761., 87822., 87987., 87868., 88149., 87869., 87997., 88174., 87920., 87793., 87998., 87969., 88488.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",15,28,13,50,"Conv/conv128/7","Conv/conv256/9","Conv/conv128/7-Conv/conv128/8-Conv/conv128/9-Conv/conv128/10-Conv/conv128/11-Conv/conv256/1-Conv/conv256/2-Conv/conv256/3-Conv/conv256/4-Conv/conv256/5-Conv/conv256/6-Conv/conv256/7-Conv/conv256/8-Conv/conv256/9","BatchNormalization","Convolution","BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",38440.,38744.466700000004,54346.,"{54346., 38926., 38855., 38887., 38690., 38840., 38917., 38536., 38876., 38831., 38527., 38635., 38843., 38660., 38730., 38776., 38689., 38811., 38440., 38938., 38699., 38805., 38740., 38690., 38813., 38856., 38619., 38713., 38584., 38711., 38798., 38534., 38507., 38443., 38772., 38718., 38674., 38798., 38706., 38605., 38788., 38873., 38581., 38859., 38804., 38625., 38444., 38689., 38841., 38826.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",29,42,13,50,"Conv/conv256/10","Conv/conv512/12","Conv/conv256/10-Conv/conv256/11-Conv/conv512/1-Conv/conv512/2-Conv/conv512/3-Conv/conv512/4-Conv/conv512/5-Conv/conv512/6-Conv/conv512/7-Conv/conv512/8-Conv/conv512/9-Conv/conv512/10-Conv/conv512/11-Conv/conv512/12","BatchNormalization","Convolution","BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",21051.,21165.2,24423.,"{24423., 21267., 21180., 21218., 21223., 21164., 21123., 21107., 21186., 21096., 21104., 21132., 21202., 21125., 21082., 21141., 21173., 21051., 21082., 21177., 21187., 21136., 21162., 21067., 21094., 21114., 21114., 21146., 21152., 22919., 21565., 21199., 21236., 21149., 21189., 21185., 21202., 21227., 21144., 21617., 21208., 21199., 21132., 21231., 21145., 21161., 21166., 21149., 21161., 21181.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",43,43,0,50,"Conv/conv512/13","Conv/conv512/13","Conv/conv512/13","BatchNormalization","BatchNormalization","BatchNormalization",138.,139.3667,212.,"{212., 148., 142., 142., 141., 141., 140., 141., 140., 140., 140., 140., 140., 140., 139., 139., 139., 139., 140., 139., 139., 139., 139., 140., 139., 139., 151., 142., 139., 139., 139., 140., 139., 139., 138., 139., 139., 139., 139., 139., 140., 139., 139., 139., 139., 139., 140., 139., 139., 139.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",44,44,0,50,"Conv/conv512/14","Conv/conv512/14","Conv/conv512/14","Elementwise","Elementwise","Elementwise",372.,374.3333,420.,"{415., 377., 375., 376., 374., 375., 409., 376., 374., 373., 375., 374., 374., 374., 375., 373., 413., 378., 374., 374., 374., 373., 374., 373., 374., 373., 393., 376., 374., 375., 373., 377., 373., 373., 373., 374., 373., 397., 376., 374., 374., 372., 373., 373., 373., 373., 373., 420., 387., 382.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",45,45,0,50,"Conv/conv512/15","Conv/conv512/15","Conv/conv512/15","Convolution","Convolution","Convolution",7184.,7216.2667,7321.,"{7321., 7242., 7225., 7199., 7193., 7191., 7233., 7229., 7198., 7227., 7199., 7223., 7226., 7214., 7210., 7208., 7231., 7217., 7195., 7209., 7205., 7219., 7269., 7234., 7209., 7185., 7189., 7231., 7227., 7238., 7205., 7184., 7217., 7198., 7220., 7215., 7187., 7227., 7250., 7227., 7191., 7185., 7224., 7239., 7193., 7241., 7189., 7227., 7246., 7227.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",46,46,0,50,"Conv/conv512/16","Conv/conv512/16","Conv/conv512/16","BatchNormalization","BatchNormalization","BatchNormalization",208.,209.9333,246.,"{246., 214., 211., 211., 211., 210., 210., 212., 210., 210., 210., 231., 210., 210., 210., 209., 208., 210., 211., 210., 210., 210., 209., 209., 209., 209., 210., 210., 225., 211., 209., 210., 210., 210., 209., 209., 211., 210., 209., 209., 209., 209., 209., 210., 210., 210., 234., 210., 210., 210.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",47,47,0,50,"Conv/conv512/17","Conv/conv512/17","Conv/conv512/17","Elementwise","Elementwise","Elementwise",682.,688.9667000000001,785.,"{785., 692., 689., 686., 687., 713., 692., 686., 694., 683., 691., 714., 692., 691., 687., 686., 685., 709., 691., 691., 684., 691., 719., 686., 685., 687., 684., 686., 719., 686., 686., 686., 682., 685., 713., 690., 701., 682., 685., 717., 691., 689., 689., 690., 689., 722., 689., 689., 687., 689.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",48,48,0,50,"Conv/conv_final_2/1","Conv/conv_final_2/1","Conv/conv_final_2/1","Convolution","Convolution","Convolution",292.,293.43330000000003,431.,"{431., 301., 296., 315., 298., 295., 293., 293., 294., 293., 292., 293., 292., 292., 292., 294., 312., 295., 293., 293., 292., 294., 293., 294., 292., 292., 293., 293., 294., 309., 296., 294., 294., 293., 293., 294., 292., 292., 294., 293., 292., 292., 304., 295., 293., 293., 293., 294., 293., 293.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",49,49,0,50,"Conv/conv_final_2/2","Conv/conv_final_2/2","Conv/conv_final_2/2","BatchNormalization","BatchNormalization","BatchNormalization",81.,82.2667,103.,"{103., 88., 84., 83., 83., 83., 83., 83., 83., 84., 82., 82., 82., 100., 85., 84., 82., 82., 82., 82., 83., 82., 83., 82., 83., 82., 82., 82., 82., 82., 82., 82., 82., 82., 83., 82., 82., 81., 82., 82., 82., 81., 83., 81., 82., 82., 82., 82., 82., 82.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",50,50,0,50,"Conv/conv_final_2/3","Conv/conv_final_2/3","Conv/conv_final_2/3","Elementwise","Elementwise","Elementwise",141.,141.8333,165.,"{165., 157., 145., 144., 143., 142., 141., 142., 142., 142., 141., 141., 144., 143., 142., 142., 141., 142., 141., 141., 142., 142., 142., 142., 141., 141., 141., 145., 142., 143., 141., 142., 142., 142., 142., 142., 142., 141., 142., 142., 142., 141., 142., 142., 141., 141., 142., 142., 141., 142.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",51,51,0,50,"Conv/reshape/1","Conv/reshape/1","Conv/reshape/1","Reshape","Reshape","Reshape",73.,74.33330000000001,117.,"{117., 80., 100., 80., 76., 76., 75., 75., 74., 74., 74., 75., 75., 74., 75., 74., 74., 74., 74., 74., 74., 74., 74., 75., 74., 75., 74., 74., 74., 74., 74., 75., 75., 74., 74., 75., 74., 74., 75., 74., 74., 73., 74., 74., 75., 73., 74., 74., 86., 78.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",52,52,0,50,"Conv/reshape/2","Conv/reshape/2","Conv/reshape/2","Transpose","Transpose","Transpose",540.,542.2333,592.,"{592., 546., 544., 541., 541., 540., 561., 544., 542., 541., 542., 540., 540., 541., 554., 543., 542., 542., 540., 541., 541., 568., 543., 541., 542., 542., 541., 541., 567., 544., 541., 541., 540., 540., 541., 567., 544., 541., 541., 540., 540., 541., 571., 548., 545., 544., 544., 544., 543., 545.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",53,53,0,50,"Conv/reshape/3","Conv/reshape/3","Conv/reshape/3","Reshape","Reshape","Reshape",72.,74.7333,94.,"{94., 79., 77., 76., 75., 76., 75., 75., 75., 75., 75., 75., 75., 74., 74., 74., 74., 75., 74., 75., 75., 75., 74., 75., 75., 75., 75., 74., 74., 75., 74., 74., 74., 74., 74., 75., 75., 76., 75., 74., 75., 74., 74., 75., 75., 72., 75., 75., 75., 74.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",54,67,13,50,"Conv/conv1024/1","Conv/conv1024/14","Conv/conv1024/1-Conv/conv1024/2-Conv/conv1024/3-Conv/conv1024/4-Conv/conv1024/5-Conv/conv1024/6-Conv/conv1024/7-Conv/conv1024/8-Conv/conv1024/9-Conv/conv1024/10-Conv/conv1024/11-Conv/conv1024/12-Conv/conv1024/13-Conv/conv1024/14","Padding","Elementwise","Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise",16821.,16885.4333,17844.,"{17055., 17844., 16895., 16911., 16923., 16900., 16888., 16868., 16857., 16853., 16832., 17004., 16836., 17099., 16939., 16864., 16867., 16857., 16906., 16884., 16903., 16900., 16962., 16877., 16828., 16846., 16873., 16881., 16863., 16867., 16859., 16925., 16851., 17052., 16920., 16896., 16872., 16926., 16829., 16855., 16888., 16821., 16851., 16917., 16882., 16888., 16920., 16838., 16924., 16882.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",68,68,0,50,"Conv/conv1024/15","Conv/conv1024/15","Conv/conv1024/15","Convolution","Convolution","Convolution",6485.,6524.8,6762.,"{6762., 6612., 6564., 6510., 6529., 6516., 6494., 6573., 6502., 6488., 6543., 6542., 6535., 6525., 6492., 6538., 6521., 6516., 6556., 6512., 6500., 6530., 6520., 6507., 6543., 6485., 6536., 6527., 6486., 6532., 6533., 6497., 6522., 6504., 6489., 6530., 6498., 6523., 6529., 6531., 6535., 6593., 6517., 6532., 6546., 6515., 6544., 6516., 6522., 6539.}"
"YOLO V2 Trained on MS-COCO Data","c4.2xlarge",69,69,0,50,"Conv/conv1024/16","Conv/conv1024/16","Conv/conv1024/16","BatchNormalization","BatchNormalization","BatchNormalization",152.,153.8667,197.,"{197., 159., 156., 155., 155., 155., 154., 155., 154., 154., 152., 154., 154., 154., 154., 153., 154., 154., 153., 154., 154., 154., 153., 158., 154., 154., 154., 154., 154., 154., 153., 153., 153., 153., 154., 153., 154., 152., 154., 155., 153., 154., 153., 153., 154., 153., 169., 156., 154., 153.}"
