"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
1,8,"1/conv1","2_1/2/conv2_1_linear_bn",7,"1/conv1-1/conv1_bn-1/relu1-2_1/1/conv2_1_dwise-2_1/1/conv2_1_dwise_bn-2_1/1/relu2_1_dwise-2_1/2/conv2_1_linear-2_1/2/conv2_1_linear_bn","Convolution","BatchNormalization","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",7457.,7518.433300000001,7972.,"{7972., 7554., 7648., 7560., 7529., 7511., 7564., 7527., 7490., 7542., 7557., 7517., 7482., 7532., 7536., 7503., 7476., 7571., 7519., 7505., 7487., 7542., 7493., 7532., 7488., 7568., 7503., 7457., 7466., 7590., 7469., 7490., 7469., 7602., 7492., 7527., 7484., 7573., 7519., 7510., 7492., 7542., 7462., 7534., 7485., 7611., 7476., 7535., 7466., 7568.}"
9,16,"2_2/1/conv2_2_expand","2_2/3/conv2_2_linear_bn",7,"2_2/1/conv2_2_expand-2_2/1/conv2_2_expand_bn-2_2/1/relu2_2_expand-2_2/2/conv2_2_dwise-2_2/2/conv2_2_dwise_bn-2_2/2/relu2_2_dwise-2_2/3/conv2_2_linear-2_2/3/conv2_2_linear_bn","Convolution","BatchNormalization","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",9491.,9618.9667,10524.,"{10524., 9760., 9777., 9765., 9741., 9726., 9737., 9728., 9722., 9793., 9699., 9696., 9604., 9638., 9619., 9611., 9599., 9573., 9603., 9565., 9533., 9563., 9533., 9502., 9556., 9525., 9556., 9566., 9590., 9642., 9654., 9574., 9612., 9609., 9688., 9628., 9606., 9604., 9491., 9600., 9618., 9606., 9623., 9601., 9638., 9594., 9615., 9594., 9645., 9586.}"
17,24,"3_1/1/conv3_1_expand","3_1/3/conv3_1_linear_bn",7,"3_1/1/conv3_1_expand-3_1/1/conv3_1_expand_bn-3_1/1/relu3_1_expand-3_1/2/conv3_1_dwise-3_1/2/conv3_1_dwise_bn-3_1/2/relu3_1_dwise-3_1/3/conv3_1_linear-3_1/3/conv3_1_linear_bn","Convolution","BatchNormalization","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",7028.,7097.4667,7405.,"{7405., 7159., 7119., 7137., 7166., 7107., 7221., 7084., 7102., 7077., 7141., 7116., 7092., 7169., 7056., 7090., 7112., 7087., 7125., 7086., 7173., 7047., 7070., 7072., 7114., 7088., 7069., 7181., 7056., 7057., 7087., 7062., 7122., 7064., 7143., 7056., 7054., 7096., 7030., 7132., 7080., 7180., 7054., 7068., 7100., 7073., 7129., 7085., 7148., 7028.}"
25,32,"3_1/4","3_2/3/conv3_2_linear",7,"3_1/4-3_2/1/conv3_2_expand-3_2/1/conv3_2_expand_bn-3_2/1/relu3_2_expand-3_2/2/conv3_2_dwise-3_2/2/conv3_2_dwise_bn-3_2/2/relu3_2_dwise-3_2/3/conv3_2_linear","Threading","Convolution","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",3073.,3112.9,3510.,"{3510., 3281., 3123., 3095., 3182., 3132., 3086., 3115., 3104., 3108., 3142., 3087., 3101., 3180., 3117., 3098., 3164., 3156., 3105., 3115., 3184., 3084., 3101., 3130., 3092., 3081., 3108., 3102., 3102., 3174., 3074., 3096., 3176., 3143., 3096., 3076., 3172., 3090., 3093., 3110., 3098., 3097., 3110., 3073., 3078., 3183., 3080., 3081., 3155., 3153.}"
33,40,"3_2/3/conv3_2_linear_bn","4_1/3/conv4_1_linear",7,"3_2/3/conv3_2_linear_bn-4_1/1/conv4_1_expand-4_1/1/conv4_1_expand_bn-4_1/1/relu4_1_expand-4_1/2/conv4_1_dwise-4_1/2/conv4_1_dwise_bn-4_1/2/relu4_1_dwise-4_1/3/conv4_1_linear","BatchNormalization","Convolution","BatchNormalization-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",2732.,2772.8,3434.,"{3434., 3067., 2812., 2771., 2761., 2758., 2798., 2837., 2746., 2737., 2828., 2758., 2760., 2762., 2842., 2758., 2742., 2849., 2779., 2738., 2751., 2793., 2753., 2732., 2839., 2846., 2733., 2753., 2810., 2734., 2770., 2767., 2861., 2746., 2751., 2845., 2748., 2754., 2756., 2799., 2775., 2754., 2835., 2798., 2762., 2762., 2772., 2755., 2750., 2804.}"
41,41,"4_1/3/conv4_1_linear_bn","4_1/3/conv4_1_linear_bn",0,"4_1/3/conv4_1_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",40.,41.,68.,"{68., 45., 43., 42., 42., 41., 41., 41., 42., 41., 41., 42., 41., 41., 41., 41., 41., 41., 41., 40., 41., 41., 41., 41., 41., 41., 42., 41., 41., 41., 42., 41., 41., 41., 41., 41., 40., 41., 41., 40., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41.}"
42,49,"4_1/4","4_2/3/conv4_2_linear",7,"4_1/4-4_2/1/conv4_2_expand-4_2/1/conv4_2_expand_bn-4_2/1/relu4_2_expand-4_2/2/conv4_2_dwise-4_2/2/conv4_2_dwise_bn-4_2/2/relu4_2_dwise-4_2/3/conv4_2_linear","Threading","Convolution","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",2735.,2768.6667,3215.,"{3215., 3179., 2818., 2756., 2752., 2815., 2749., 2771., 2848., 2765., 2744., 2756., 2773., 2761., 2745., 2828., 2843., 2753., 2738., 2799., 2753., 2750., 2735., 2845., 2751., 2757., 2865., 2756., 2739., 2746., 2793., 2754., 2736., 2841., 2809., 2737., 2769., 2805., 2745., 2750., 2780., 2823., 2736., 2749., 2863., 2754., 2747., 2751., 2801., 2763.}"
50,50,"4_2/3/conv4_2_linear_bn","4_2/3/conv4_2_linear_bn",0,"4_2/3/conv4_2_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",41.,41.3667,66.,"{66., 46., 44., 42., 42., 42., 42., 41., 41., 41., 41., 41., 42., 42., 42., 41., 42., 41., 41., 42., 42., 42., 41., 41., 41., 42., 41., 43., 42., 41., 41., 41., 41., 41., 41., 42., 41., 41., 41., 41., 41., 41., 41., 42., 42., 41., 41., 42., 41., 41.}"
51,58,"4_2/4","4_3/3/conv4_3_linear",7,"4_2/4-4_3/1/conv4_3_expand-4_3/1/conv4_3_expand_bn-4_3/1/relu4_3_expand-4_3/2/conv4_3_dwise-4_3/2/conv4_3_dwise_bn-4_3/2/relu4_3_dwise-4_3/3/conv4_3_linear","Threading","Convolution","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",1345.,1364.5,1673.,"{1673., 1385., 1364., 1352., 1353., 1351., 1350., 1493., 1368., 1345., 1376., 1350., 1362., 1379., 1440., 1402., 1374., 1357., 1352., 1368., 1351., 1421., 1455., 1355., 1356., 1368., 1353., 1365., 1404., 1446., 1368., 1358., 1363., 1369., 1369., 1354., 1478., 1352., 1348., 1376., 1352., 1360., 1373., 1478., 1349., 1382., 1360., 1351., 1364., 1352.}"
59,66,"4_3/3/conv4_3_linear_bn","4_4/3/conv4_4_linear",7,"4_3/3/conv4_3_linear_bn-4_4/1/conv4_4_expand-4_4/1/conv4_4_expand_bn-4_4/1/relu4_4_expand-4_4/2/conv4_4_dwise-4_4/2/conv4_4_dwise_bn-4_4/2/relu4_4_dwise-4_4/3/conv4_4_linear","BatchNormalization","Convolution","BatchNormalization-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",1480.,1501.4,1772.,"{1772., 1597., 1490., 1619., 1497., 1480., 1498., 1484., 1491., 1550., 1586., 1506., 1489., 1485., 1513., 1487., 1637., 1490., 1487., 1498., 1486., 1486., 1547., 1574., 1498., 1500., 1481., 1498., 1483., 1600., 1537., 1481., 1495., 1481., 1483., 1502., 1590., 1499., 1480., 1480., 1497., 1484., 1557., 1551., 1484., 1492., 1495., 1484., 1510., 1606.}"
