"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,11,"conv1_7x7_s2","pool2_3x3_s2_pad",10,"conv1_7x7_s2-conv1_relu_7x7-pool1_3x3_s2_pad-pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad","Convolution","Padding","List-List-List-List-List-List-List-List-List-List-List",2130.,2962.1667,4630.,677.,681.6333000000001,722.,22434.,22803.5,23561.,20304.,19841.333300000002,18931.,21757.,22121.866700000002,22839.,"{4630., 4444., 4164., 4098., 4030., 4088., 4020., 4067., 4020., 4003., 4142., 4011., 4020., 3998., 4045., 4154., 4068., 4001., 4037., 4004., 4160., 3959., 3186., 2291., 2231., 2163., 2179., 2162., 2197., 2148., 2174., 2179., 2259., 2214., 2150., 2182., 2147., 2220., 2162., 2177., 2168., 2236., 2214., 2149., 2171., 2154., 2258., 2130., 2181., 2139.}","{722., 705., 694., 680., 679., 678., 678., 693., 679., 678., 678., 678., 678., 692., 678., 678., 688., 679., 677., 699., 684., 682., 683., 682., 683., 695., 677., 678., 677., 677., 684., 698., 684., 683., 683., 682., 682., 694., 677., 678., 678., 677., 690., 683., 681., 690., 682., 682., 695., 678.}","{23561., 23081., 22858., 22819., 22857., 22818., 22777., 22922., 22856., 22743., 22745., 22892., 22724., 22749., 22888., 22815., 22751., 22757., 22896., 22791., 22725., 22882., 22794., 22770., 22777., 22954., 22791., 22732., 22800., 22820., 22779., 22434., 22854., 22858., 22717., 22708., 22973., 22727., 22757., 22884., 22784., 22751., 22739., 22885., 22773., 22742., 22804., 22944., 22778., 22856.}"
2,12,"conv1_relu_7x7","pool2_3x3_s2",10,"conv1_relu_7x7-pool1_3x3_s2_pad-pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2","Elementwise","Pooling","List-List-List-List-List-List-List-List-List-List-List",310.,311.73330000000004,405.,1200.,1214.3667,1278.,21351.,21694.9333,22215.,21041.,21383.2,21810.,20151.,20480.5667,20937.,"{405., 365., 338., 315., 312., 312., 312., 310., 312., 312., 310., 311., 312., 313., 324., 312., 311., 311., 311., 311., 320., 313., 311., 312., 312., 311., 312., 324., 312., 311., 312., 310., 312., 312., 311., 312., 312., 312., 310., 312., 323., 313., 311., 312., 311., 310., 311., 311., 312., 311.}","{1278., 1221., 1217., 1203., 1201., 1214., 1249., 1200., 1217., 1249., 1212., 1215., 1201., 1247., 1201., 1258., 1206., 1252., 1226., 1202., 1200., 1220., 1207., 1205., 1205., 1215., 1210., 1201., 1252., 1206., 1253., 1218., 1200., 1247., 1223., 1201., 1221., 1255., 1216., 1202., 1201., 1221., 1255., 1206., 1219., 1201., 1201., 1263., 1205., 1204.}","{22215., 21832., 21801., 21719., 21810., 21737., 21789., 21676., 21655., 21681., 21798., 21711., 21599., 21767., 21720., 21639., 21777., 21647., 21643., 21630., 21645., 21635., 21792., 21739., 21640., 21662., 21726., 21639., 21814., 21799., 21682., 21636., 21351., 21671., 21569., 21724., 21616., 21646., 21705., 21641., 21795., 21771., 21831., 21642., 21635., 21658., 21774., 21722., 21380., 21615.}"
3,13,"pool1_3x3_s2_pad","inception_3a/pool",10,"pool1_3x3_s2_pad-pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool","Padding","Pooling","List-List-List-List-List-List-List-List-List-List-List",910.,915.5333,974.,1184.,1209.4333000000001,1240.,22427.,22562.,22900.,21517.,21646.4667,21926.,21243.,21352.5667,21660.,"{974., 937., 933., 914., 911., 912., 914., 923., 912., 913., 916., 935., 913., 912., 912., 924., 911., 912., 910., 911., 927., 911., 918., 913., 927., 911., 910., 911., 932., 918., 914., 918., 924., 931., 911., 911., 910., 930., 917., 914., 916., 928., 912., 921., 910., 911., 932., 915., 915., 914.}","{1212., 1188., 1232., 1185., 1184., 1238., 1220., 1185., 1216., 1218., 1217., 1199., 1186., 1193., 1186., 1228., 1219., 1186., 1226., 1186., 1218., 1205., 1217., 1217., 1240., 1232., 1221., 1218., 1226., 1223., 1186., 1227., 1219., 1218., 1184., 1195., 1218., 1217., 1212., 1220., 1186., 1208., 1186., 1187., 1230., 1184., 1211., 1185., 1228., 1219.}","{22900., 22779., 22605., 22630., 22635., 22569., 22612., 22556., 22586., 22664., 22539., 22521., 22602., 22644., 22511., 22520., 22706., 22626., 22507., 22559., 22653., 22689., 22574., 22473., 22599., 22428., 22556., 22538., 22640., 22558., 22485., 22558., 22635., 22427., 22523., 22532., 22578., 22605., 22550., 22454., 22453., 22528., 22532., 22532., 22571., 22516., 22560., 22525., 22514., 22484.}"
4,14,"pool1_3x3_s2","inception_3a/pool_proj",10,"pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj","Pooling","Convolution","List-List-List-List-List-List-List-List-List-List-List",1553.,1561.8000000000002,1624.,"","","",21606.,21768.366700000002,22235.,20053.,20206.5667,20611.,"","","","{1576., 1559., 1572., 1563., 1594., 1622., 1553., 1563., 1553., 1611., 1553., 1553., 1570., 1556., 1568., 1568., 1555., 1566., 1555., 1565., 1555., 1554., 1596., 1556., 1555., 1567., 1555., 1568., 1564., 1556., 1566., 1624., 1609., 1556., 1554., 1572., 1557., 1614., 1555., 1555., 1565., 1590., 1568., 1554., 1554., 1567., 1556., 1578., 1555., 1556.}","","{22235., 22061., 21875., 21863., 21778., 21769., 21745., 21740., 21606., 21762., 21719., 21714., 21766., 21695., 21842., 21766., 21702., 21754., 21767., 21863., 21837., 21827., 21757., 21722., 21818., 21854., 21757., 21699., 21689., 21715., 21690., 21848., 21706., 21780., 21737., 21803., 21752., 21744., 21806., 21683., 21738., 21778., 21779., 21805., 21772., 21751., 21774., 21748., 21872., 21898.}"
5,15,"pool1_norm1","inception_3a/relu_pool_proj",10,"pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj","LocalResponseNormalization","Elementwise","List-List-List-List-List-List-List-List-List-List-List",3405.,3504.2000000000003,7510.,"","","",19925.,20258.6667,20520.,16520.,16754.4667,13010.,"","","","{7510., 7423., 7417., 7417., 5529., 3509., 3516., 3503., 3495., 3419., 3503., 3511., 3502., 3509., 3520., 3501., 3490., 3508., 3501., 3504., 3511., 3501., 3405., 3509., 3488., 3498., 3411., 3503., 3501., 3509., 3501., 3507., 3488., 3497., 3507., 3502., 3502., 3508., 3521., 3504., 3500., 3501., 3500., 3508., 3502., 3502., 3511., 3502., 3486., 3506.}","","{20520., 20497., 20408., 20380., 20346., 20319., 20407., 20296., 20281., 20299., 20290., 20234., 20217., 20137., 20202., 20174., 20173., 20180., 20223., 20233., 20214., 19925., 20227., 20175., 20205., 20328., 20251., 20268., 19951., 19962., 20278., 20260., 20229., 20226., 20243., 20311., 20253., 19991., 20256., 20251., 20263., 20228., 20247., 20304., 20311., 20389., 20394., 20274., 20314., 20274.}"
6,16,"conv2_3x3_reduce","inception_3a/5x5_reduce",10,"conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce","Convolution","Convolution","List-List-List-List-List-List-List-List-List-List-List",150.,152.9667,222.,"","","","","","","","","","","","","{222., 158., 155., 154., 154., 153., 153., 195., 170., 168., 167., 167., 168., 183., 151., 152., 151., 152., 152., 153., 165., 153., 152., 152., 151., 152., 150., 166., 154., 151., 151., 151., 152., 151., 151., 151., 151., 157., 151., 151., 150., 151., 151., 150., 151., 152., 165., 153., 151., 152.}","",""
7,17,"conv2_relu_3x3_reduce","inception_3a/relu_5x5_reduce",10,"conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List-List-List",101.,102.10000000000001,143.,"","","","","","","","","","","","","{143., 115., 108., 118., 109., 108., 103., 102., 102., 102., 102., 101., 102., 101., 101., 103., 101., 101., 102., 101., 102., 102., 101., 101., 101., 102., 102., 101., 101., 101., 101., 102., 102., 101., 101., 101., 102., 101., 101., 101., 101., 101., 101., 119., 107., 107., 106., 107., 107., 106.}","",""
8,18,"conv2_3x3","inception_3a/5x5",10,"conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce-inception_3a/5x5","Convolution","Convolution","List-List-List-List-List-List-List-List-List-List-List",2577.,2620.2333000000003,2925.,"","","","","","","","","","","","","{2925., 2840., 2661., 2612., 2602., 2661., 2601., 2599., 2687., 2654., 2589., 2634., 2755., 2597., 2606., 2614., 2709., 2623., 2604., 2587., 2650., 2611., 2590., 2647., 2648., 2587., 2599., 2672., 2625., 2606., 2706., 2765., 2617., 2599., 2584., 2688., 2594., 2599., 2598., 2689., 2585., 2586., 2601., 2635., 2591., 2593., 2684., 2639., 2577., 2599.}","",""
9,19,"conv2_relu_3x3","inception_3a/relu_5x5",10,"conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce-inception_3a/5x5-inception_3a/relu_5x5","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List-List-List",243.,245.4,372.,"","","","","","","","","","","","","{372., 303., 252., 247., 245., 246., 245., 245., 245., 245., 246., 245., 246., 245., 246., 245., 258., 246., 245., 245., 245., 245., 246., 245., 245., 246., 245., 246., 245., 244., 246., 246., 257., 245., 244., 246., 244., 244., 243., 254., 246., 245., 244., 244., 245., 246., 244., 245., 258., 246.}","",""
10,20,"conv2_norm2","inception_3a/3x3_reduce",10,"conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce-inception_3a/5x5-inception_3a/relu_5x5-inception_3a/3x3_reduce","LocalResponseNormalization","Convolution","List-List-List-List-List-List-List-List-List-List-List",10202.,10424.7667,10465.,"","","","","","","","","","","","","{10364., 10287., 10424., 10431., 10422., 10428., 10417., 10424., 10426., 10417., 10424., 10418., 10442., 10425., 10202., 10425., 10415., 10423., 10430., 10417., 10428., 10423., 10422., 10425., 10416., 10428., 10415., 10432., 10427., 10438., 10430., 10420., 10426., 10427., 10430., 10432., 10465., 10430., 10427., 10429., 10428., 10429., 10412., 10427., 10415., 10425., 10430., 10416., 10430., 10419.}","",""
