"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",1,2,1,50,"7","11/1","7-11/1","Elementwise","Convolution","Elementwise-Convolution",3570.,3661.6667,16332.,"{16332., 4157., 4062., 3882., 3802., 3747., 3713., 3748., 3770., 3722., 3801., 3730., 3670., 3681., 3674., 3657., 3681., 3654., 3627., 3634., 3659., 3673., 3570., 3644., 3675., 3631., 3644., 3650., 3633., 3644., 3647., 3630., 3703., 3621., 4766., 3639., 3636., 3669., 3619., 3604., 3665., 3608., 3671., 3642., 3619., 3611., 3652., 3615., 3609., 3621.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",3,4,1,50,"11/2","11/3","11/2-11/3","BatchNormalization","Elementwise","BatchNormalization-Elementwise",1030.,1039.8333,3114.,"{3114., 1126., 1044., 1036., 1093., 1035., 1032., 1083., 1046., 1031., 1031., 1046., 1033., 1032., 1067., 1053., 1033., 1031., 1045., 1045., 1031., 1031., 1031., 1079., 1032., 1031., 1082., 1046., 1032., 1031., 1076., 1032., 1032., 1064., 1048., 1031., 1031., 1043., 1050., 1089., 1031., 1030., 1078., 1032., 1032., 1048., 1046., 1032., 1031., 1053.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",5,6,1,50,"11/4/1/1/1","11/4/1/1/2","11/4/1/1/1-11/4/1/1/2","BatchNormalization","Elementwise","BatchNormalization-Elementwise",1031.,1042.2,1246.,"{1246., 1113., 1062., 1035., 1057., 1034., 1034., 1081., 1082., 1031., 1031., 1048., 1047., 1032., 1062., 1031., 1050., 1069., 1032., 1045., 1046., 1031., 1032., 1047., 1033., 1033., 1068., 1053., 1033., 1032., 1045., 1046., 1033., 1031., 1031., 1073., 1068., 1032., 1045., 1043., 1062., 1032., 1045., 1033., 1031., 1067., 1054., 1032., 1031., 1043.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",7,8,1,50,"11/4/1/1/3","11/4/1/1/4/1","11/4/1/1/3-11/4/1/1/4/1","Convolution","Elementwise","Convolution-Elementwise",14766.,14964.900000000001,33161.,"{33161., 15475., 15118., 15071., 14771., 15014., 15018., 14955., 15259., 15024., 15024., 14940., 14947., 14911., 14848., 14905., 14767., 14996., 14853., 15166., 15084., 14911., 15439., 15075., 15025., 14912., 14945., 14766., 14956., 14798., 14887., 14844., 14845., 14889., 14894., 15130., 14934., 14965., 15459., 14959., 15107., 14925., 15021., 14993., 15266., 14934., 14847., 14937., 14896., 14834.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",9,10,1,50,"11/4/1/1/4/2/1/1","11/4/1/1/4/2/1/2","11/4/1/1/4/2/1/1-11/4/1/1/4/2/1/2","BatchNormalization","Elementwise","BatchNormalization-Elementwise",1029.,1040.5667,1415.,"{1415., 1130., 1050., 1035., 1057., 1035., 1033., 1080., 1080., 1047., 1031., 1032., 1047., 1066., 1031., 1050., 1032., 1053., 1044., 1047., 1032., 1032., 1030., 1045., 1031., 1030., 1067., 1051., 1044., 1031., 1030., 1045., 1031., 1030., 1045., 1032., 1064., 1044., 1052., 1033., 1091., 1032., 1045., 1032., 1029., 1066., 1044., 1042., 1030., 1031.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",11,12,1,50,"11/4/1/1/4/2/1/3","11/4/1/1/4/2/2/1","11/4/1/1/4/2/1/3-11/4/1/1/4/2/2/1","Convolution","Elementwise","Convolution-Elementwise",12531.,12714.3333,30336.,"{30336., 12977., 13327., 13026., 12873., 12641., 12790., 12666., 12613., 12628., 12623., 12946., 12901., 13034., 12701., 12655., 12584., 12864., 12606., 12695., 12662., 12633., 12602., 12730., 12773., 12727., 12591., 12618., 12658., 12783., 12806., 12630., 12531., 12771., 12669., 12601., 12682., 12720., 12942., 12953., 12737., 12767., 12651., 12745., 12932., 12675., 12700., 12699., 12678., 12649.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",13,14,1,50,"11/4/1/1/4/2/2/2/1","11/4/1/1/4/2/2/2/2","11/4/1/1/4/2/2/2/1-11/4/1/1/4/2/2/2/2","BatchNormalization","Elementwise","BatchNormalization-Elementwise",533.,538.4667000000001,690.,"{690., 554., 539., 553., 538., 538., 537., 536., 588., 554., 539., 559., 539., 538., 534., 534., 534., 534., 551., 535., 534., 534., 534., 535., 534., 551., 573., 550., 535., 534., 533., 533., 549., 533., 535., 535., 534., 535., 533., 534., 548., 534., 535., 597., 573., 549., 534., 554., 535., 534.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",15,15,0,50,"11/4/1/1/4/2/2/2/3","11/4/1/1/4/2/2/2/3","11/4/1/1/4/2/2/2/3","Convolution","Convolution","Convolution",5549.,5672.4667,14909.,"{14909., 6104., 5978., 5870., 5844., 5784., 5786., 5736., 5718., 5735., 5638., 5698., 5588., 5705., 5611., 5625., 5682., 5575., 5690., 5644., 5650., 5661., 5767., 5772., 5612., 5696., 5579., 5630., 5604., 5622., 5631., 5738., 5675., 5573., 5644., 5770., 5782., 5672., 5630., 5641., 5643., 5644., 5549., 5693., 5574., 5611., 5656., 5670., 5651., 5689.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",16,16,0,50,"11/4/1/1/4/2/2/3","11/4/1/1/4/2/2/3","11/4/1/1/4/2/2/3","Catenate","Catenate","Catenate",405.,409.0667,760.,"{760., 572., 448., 411., 428., 410., 410., 409., 410., 410., 409., 408., 409., 424., 409., 408., 421., 409., 409., 407., 408., 409., 456., 426., 407., 407., 405., 406., 406., 406., 406., 405., 419., 406., 405., 406., 405., 405., 436., 418., 407., 406., 418., 407., 406., 406., 448., 407., 407., 406.}"
"3D Face Alignment Net Trained on 300W Large Pose Data","c5.xlarge",17,17,0,50,"11/4/1/1/4/3","11/4/1/1/4/3","11/4/1/1/4/3","Catenate","Catenate","Catenate",833.,853.,4740.,"{4740., 1383., 1138., 917., 878., 867., 844., 846., 842., 917., 847., 836., 837., 863., 852., 849., 841., 856., 852., 847., 842., 885., 839., 855., 876., 833., 904., 865., 871., 854., 845., 853., 914., 849., 841., 835., 866., 842., 839., 836., 851., 854., 840., 839., 907., 867., 868., 839., 839., 845.}"
