"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,9,"conv1_1","relu2_2",8,"conv1_1-relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise",2638.,2690.5667000000003,3694.,546.,552.0667000000001,1014.,75028.,75352.4667,75705.,72390.,72661.90000000001,72011.,74482.,74800.40000000001,74691.,"{3694., 3131., 2873., 2803., 2737., 2720., 2698., 2835., 2718., 2681., 2660., 2743., 2670., 2672., 2743., 2687., 2668., 2690., 2774., 2667., 2666., 2660., 2749., 2684., 2676., 2658., 2704., 2658., 2638., 2750., 2710., 2655., 2671., 2796., 2658., 2672., 2661., 2701., 2668., 2668., 2686., 2695., 2668., 2655., 2780., 2676., 2649., 2648., 2766., 2668.}","{1014., 974., 786., 604., 559., 570., 556., 553., 554., 550., 551., 550., 562., 554., 549., 550., 549., 550., 561., 562., 549., 547., 549., 549., 549., 546., 550., 560., 547., 550., 549., 546., 546., 549., 563., 551., 550., 556., 549., 552., 552., 561., 550., 551., 551., 551., 553., 552., 562., 549.}","{75287., 75555., 75404., 75705., 75028., 75303., 75173., 75321., 75285., 75212., 75365., 75256., 75644., 75131., 75629., 75453., 75468., 75068., 75539., 75246., 75562., 75250., 75208., 75405., 75303., 75464., 75335., 75598., 75411., 75349., 75322., 75443., 75217., 75549., 75072., 75284., 75248., 75435., 75446., 75290., 75421., 75414., 75686., 75397., 75610., 75145., 75609., 75213., 75170., 75163.}"
2,10,"relu1_1","pool2",8,"relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2","Elementwise","Pooling","Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Pooling",1388.,1446.3333,2029.,1901.,1911.1667,2034.,73998.,74224.8667,74623.,72610.,72778.53330000001,72594.,72097.,72313.7,72589.,"{2029., 1983., 1779., 1554., 1474., 1490., 1454., 1479., 1471., 1461., 1456., 1446., 1442., 1455., 1448., 1449., 1469., 1441., 1449., 1459., 1437., 1471., 1441., 1437., 1453., 1439., 1431., 1441., 1445., 1448., 1444., 1435., 1428., 1427., 1433., 1455., 1446., 1447., 1451., 1435., 1435., 1429., 1443., 1450., 1448., 1412., 1416., 1388., 1398., 1426.}","{2034., 1977., 1939., 1904., 1932., 1904., 1916., 1904., 1918., 1915., 1918., 1903., 1917., 1903., 1926., 1902., 1931., 1904., 1901., 1924., 1903., 1916., 1902., 1916., 1903., 1926., 1901., 1914., 1904., 1917., 1915., 1918., 1902., 1917., 1903., 1927., 1903., 1918., 1903., 1911., 1913., 1901., 1913., 1903., 1914., 1912., 1918., 1904., 1918., 1902.}","{74623., 74140., 74447., 74378., 74275., 74227., 74145., 74406., 74184., 74355., 74202., 74505., 74135., 74041., 74159., 74145., 74262., 74061., 74290., 74225., 74010., 74399., 74191., 74275., 74072., 74222., 74097., 73998., 74221., 74115., 74277., 74296., 74043., 74358., 74236., 74322., 74484., 74395., 74211., 74087., 74128., 74242., 74333., 74152., 74281., 74214., 74007., 74447., 74285., 74116.}"
3,11,"conv1_2","conv3_1",8,"conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1","Convolution","Convolution","Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution",34075.,34254.2333,34449.,5557.,5643.433300000001,6281.,78310.,78789.26670000001,79087.,44235.,44535.0333,44638.,72753.,73145.8333,72806.,"{34075., 34305., 34297., 34326., 34256., 34240., 34361., 34311., 34200., 34246., 34233., 34230., 34200., 34295., 34327., 34238., 34179., 34377., 34237., 34199., 34224., 34337., 34258., 34347., 34246., 34228., 34234., 34245., 34449., 34220., 34221., 34289., 34206., 34243., 34205., 34281., 34255., 34215., 34237., 34327., 34208., 34343., 34311., 34211., 34310., 34218., 34203., 34252., 34252., 34357.}","{6281., 6020., 5985., 5733., 5861., 5666., 5656., 5697., 5652., 5795., 5625., 5803., 5600., 5604., 5593., 5662., 5762., 5594., 5757., 5592., 5615., 5601., 5584., 5687., 5634., 5738., 5602., 5675., 5614., 5582., 5640., 5629., 5726., 5591., 5715., 5580., 5572., 5567., 5620., 5690., 5581., 5712., 5570., 5666., 5557., 5591., 5617., 5596., 5732., 5562.}","{79035., 78853., 79027., 79087., 78893., 78457., 78735., 78809., 78724., 78759., 78953., 78967., 78768., 78524., 78803., 78772., 78613., 78920., 78778., 78937., 78969., 78550., 78666., 78808., 78736., 78781., 79012., 79066., 78902., 78671., 78578., 78743., 78656., 78585., 78878., 78763., 79010., 78758., 78310., 78622., 78683., 78698., 79085., 78845., 79018., 78868., 78668., 78702., 78749., 78721.}"
4,12,"relu1_2","relu3_1",8,"relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1","Elementwise","Elementwise","Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise",1400.,1442.9333000000001,2082.,313.,316.5,529.,45362.,45620.1333,47776.,43962.,44177.200000000004,45694.,45049.,45303.6333,47247.,"{2082., 2078., 1827., 1592., 1495., 1479., 1486., 1512., 1493., 1478., 1457., 1471., 1454., 1457., 1478., 1453., 1470., 1459., 1455., 1462., 1458., 1445., 1458., 1453., 1446., 1452., 1432., 1463., 1415., 1417., 1427., 1405., 1403., 1434., 1417., 1420., 1438., 1411., 1403., 1416., 1409., 1415., 1420., 1400., 1425., 1405., 1417., 1418., 1416., 1410.}","{529., 491., 349., 321., 316., 317., 322., 316., 314., 314., 314., 314., 313., 313., 330., 317., 315., 316., 316., 315., 317., 318., 316., 316., 316., 316., 328., 318., 317., 315., 316., 318., 316., 317., 316., 317., 317., 324., 318., 327., 316., 316., 316., 315., 317., 316., 317., 316., 316., 316.}","{45630., 45702., 45762., 45506., 45837., 45540., 45810., 45423., 45551., 45518., 45471., 46001., 45563., 45822., 45480., 45748., 45463., 45401., 45867., 45421., 45734., 45431., 45831., 45381., 45562., 45565., 45565., 45849., 45532., 45756., 45451., 45727., 47776., 45575., 45738., 45445., 45802., 45444., 45555., 45721., 45603., 45895., 45539., 45825., 45362., 45639., 45511., 45621., 45816., 45578.}"
5,13,"pool1","conv3_2",8,"pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2","Pooling","Convolution","Pooling-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution",3780.,3799.5,4203.,11561.,11706.5,12214.,54785.,55207.6333,56158.,51005.,51408.1333,51955.,43224.,43501.1333,43944.,"{4163., 4203., 3973., 3845., 3799., 3798., 3815., 3800., 3795., 3802., 3793., 3804., 3789., 3790., 3787., 3791., 3803., 3793., 3793., 3806., 3794., 3795., 3807., 3791., 3816., 3809., 3801., 3799., 3793., 3790., 3809., 3791., 3804., 3809., 3780., 3801., 3797., 3795., 3811., 3794., 3805., 3792., 3795., 3804., 3795., 3805., 3793., 3815., 3809., 3797.}","{12214., 11994., 11836., 11699., 11703., 11785., 11771., 11747., 11588., 11598., 11680., 11840., 11791., 11737., 11591., 11578., 11687., 11855., 11740., 11764., 11629., 11635., 11740., 11751., 11730., 11676., 11563., 11610., 11717., 11770., 11754., 11691., 11561., 11565., 11804., 11718., 11778., 11663., 11597., 11595., 11760., 11709., 11754., 11626., 11584., 11567., 11785., 11796., 11741., 11617.}","{56158., 55093., 55452., 55085., 55411., 54857., 55468., 54921., 55374., 55065., 55279., 55125., 55208., 55160., 55062., 55331., 55142., 55472., 55105., 55553., 54985., 55562., 55028., 55407., 55030., 55431., 54785., 55680., 54910., 55391., 54819., 55320., 55078., 55220., 55212., 55119., 55136., 55139., 55418., 55051., 55332., 54950., 55406., 54926., 55491., 55071., 55431., 54863., 55601., 54899.}"
6,14,"conv2_1","relu3_2",8,"conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise",9507.,9642.133300000001,10176.,314.,317.40000000000003,526.,51114.,51402.933300000004,51857.,41607.,41760.8,41681.,50800.,51085.5333,51331.,"{10176., 9751., 9647., 9637., 9586., 9602., 9596., 9605., 9613., 9591., 9591., 9577., 9639., 9680., 9674., 9716., 9734., 9723., 9684., 9695., 9724., 9692., 9711., 9677., 9676., 9642., 9581., 9524., 9510., 9560., 9560., 9507., 9562., 9548., 9550., 9517., 9534., 9548., 9563., 9628., 9666., 9715., 9769., 9710., 9726., 9673., 9711., 9701., 9654., 9711.}","{526., 490., 352., 320., 316., 326., 316., 316., 315., 318., 317., 316., 317., 329., 317., 317., 317., 315., 315., 316., 315., 315., 315., 316., 314., 315., 330., 318., 318., 318., 318., 318., 316., 317., 318., 317., 326., 319., 329., 318., 318., 318., 318., 317., 319., 316., 319., 317., 318., 319.}","{51771., 51409., 51126., 51324., 51628., 51802., 51688., 51129., 51238., 51275., 51263., 51824., 51706., 51465., 51331., 51199., 51144., 51360., 51517., 51857., 51496., 51320., 51395., 51158., 51222., 51568., 51718., 51599., 51242., 51223., 51114., 51206., 51744., 51599., 51617., 51205., 51260., 51292., 51296., 51641., 51732., 51513., 51361., 51222., 51235., 51172., 51512., 51592., 51659., 51295.}"
7,15,"relu2_1","conv3_3",8,"relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3","Elementwise","Convolution","Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution",541.,547.0667000000001,938.,11561.,11707.8333,12062.,52941.,53286.600000000006,53789.,52400.,52739.5333,52851.,41380.,41578.7667,41727.,"{938., 892., 692., 557., 549., 565., 547., 545., 544., 545., 543., 545., 558., 544., 542., 552., 547., 545., 541., 556., 547., 543., 543., 545., 545., 543., 546., 557., 546., 544., 552., 549., 546., 552., 560., 547., 545., 543., 544., 546., 544., 560., 547., 548., 547., 544., 548., 547., 556., 546.}","{12062., 11753., 11878., 11796., 11775., 11717., 11692., 11718., 11780., 11726., 11730., 11564., 11577., 11700., 11818., 11747., 11729., 11593., 11581., 11675., 11758., 11798., 11795., 11603., 11592., 11696., 11748., 11706., 11724., 11649., 11633., 11720., 11741., 11729., 11677., 11561., 11608., 11707., 11735., 11798., 11709., 11612., 11603., 11788., 11749., 11704., 11665., 11566., 11611., 11779.}","{53789., 53508., 53130., 53252., 53598., 52941., 53120., 53429., 53204., 53230., 53603., 53345., 53366., 53488., 53115., 53010., 53531., 53105., 53054., 53443., 53246., 53019., 53478., 53188., 53158., 53614., 53142., 53090., 53536., 53383., 53243., 53534., 53360., 53235., 53551., 53226., 53181., 53431., 53139., 53160., 53335., 53293., 53084., 53533., 53251., 53147., 53400., 53307., 53060., 53408.}"
8,16,"conv2_2","relu3_3",8,"conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3","Convolution","Elementwise","Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise",18992.,19150.0667,19502.,312.,315.7,516.,52511.,52819.466700000004,53294.,33519.,33669.4,33792.,52199.,52503.7667,52778.,"{19502., 19062., 19124., 19188., 19154., 19174., 19219., 19209., 19241., 19207., 19203., 19160., 19072., 19071., 19116., 19114., 19115., 19194., 19148., 19164., 19129., 19147., 19129., 19081., 19121., 19089., 19191., 19221., 19150., 19182., 19179., 19163., 19122., 19156., 19148., 19115., 19063., 19105., 19182., 19211., 19182., 19158., 19165., 19122., 19110., 19215., 19194., 19025., 18992., 19087.}","{516., 469., 344., 319., 319., 318., 319., 318., 316., 328., 314., 314., 312., 313., 314., 314., 314., 314., 313., 313., 315., 329., 315., 317., 316., 314., 324., 315., 314., 315., 316., 316., 315., 316., 326., 318., 315., 316., 315., 315., 316., 315., 315., 316., 316., 316., 314., 325., 314., 315.}","{53294., 52989., 52829., 52779., 52753., 53043., 52850., 52696., 52908., 52947., 52620., 52701., 52974., 52784., 52678., 52887., 52889., 52567., 52831., 52989., 52663., 52806., 52941., 52871., 52511., 52667., 53114., 52859., 52573., 52870., 52953., 52632., 52664., 52978., 52863., 52648., 52737., 53123., 52587., 52728., 52989., 52909., 52764., 52707., 52946., 52777., 52641., 53132., 52967., 52687.}"
9,17,"relu2_2","pool3",8,"relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3","Elementwise","Pooling","Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling",542.,549.1667,960.,1005.,1010.9333,1087.,34299.,34549.0333,35359.,33757.,33999.8667,34399.,33294.,33538.1,34272.,"{960., 902., 723., 569., 553., 550., 551., 548., 572., 568., 555., 549., 549., 550., 548., 548., 545., 560., 547., 545., 542., 545., 543., 549., 559., 546., 549., 556., 547., 548., 546., 563., 550., 548., 547., 546., 546., 546., 557., 548., 548., 543., 545., 543., 544., 554., 558., 548., 546., 548.}","{1087., 1050., 1008., 1007., 1005., 1023., 1007., 1005., 1018., 1026., 1009., 1007., 1007., 1020., 1008., 1007., 1006., 1019., 1018., 1008., 1006., 1019., 1008., 1008., 1007., 1018., 1006., 1008., 1017., 1020., 1005., 1007., 1015., 1006., 1019., 1009., 1017., 1006., 1015., 1008., 1019., 1007., 1006., 1007., 1019., 1029., 1009., 1006., 1028., 1007.}","{35160., 34468., 34574., 34402., 34623., 34478., 34590., 34591., 34480., 34774., 34393., 34841., 34456., 34669., 34360., 34514., 34563., 34545., 35359., 34505., 34557., 34490., 34602., 34595., 34726., 34299., 34602., 34326., 34593., 34583., 34498., 34618., 34501., 34665., 34434., 34666., 34395., 34553., 34450., 34581., 34497., 34579., 34661., 34502., 34733., 34444., 34775., 34308., 34622., 34351.}"
10,18,"pool2","conv4_1",8,"pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1","Pooling","Convolution","Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution",1900.,1912.3000000000002,2000.,4996.,5067.0333,5382.,38519.,38974.200000000004,39784.,36619.,37061.9,37784.,33523.,33907.1667,34402.,"{2000., 1970., 1911., 1916., 1904., 1924., 1906., 1919., 1904., 1918., 1904., 1926., 1905., 1921., 1903., 1918., 1914., 1917., 1924., 1919., 1902., 1927., 1903., 1900., 1913., 1903., 1927., 1904., 1917., 1903., 1915., 1904., 1925., 1904., 1935., 1903., 1929., 1915., 1919., 1903., 1919., 1903., 1925., 1904., 1917., 1904., 1903., 1917., 1903., 1914.}","{5382., 5340., 5047., 5186., 5005., 5170., 5017., 5163., 5010., 5162., 5024., 5162., 5027., 5167., 5014., 5164., 5026., 5187., 5009., 5161., 4996., 5184., 5007., 5169., 5009., 5176., 5007., 5170., 5018., 5154., 5000., 5113., 5021., 5115., 5029., 5078., 5028., 5069., 5018., 5068., 5021., 5045., 5022., 5059., 5022., 5045., 5016., 5064., 5009., 5053.}","{39784., 39217., 39175., 39203., 39130., 39006., 38850., 38749., 38519., 38723., 39046., 39118., 39126., 39169., 38959., 38836., 38825., 38660., 38718., 38937., 39146., 39144., 39188., 39125., 38963., 38822., 38697., 38602., 38655., 39039., 39131., 39219., 39136., 38929., 38902., 38712., 38733., 38676., 38991., 39118., 39186., 39165., 38946., 38913., 38866., 38858., 38627., 38844., 39038., 39176.}"
