"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
=======
<<<<<<< HEAD
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",1,10,9,50,"1/1/blockNet4/conv1a/1","1/1/blockNet4/pool2","1/1/blockNet4/conv1a/1-1/1/blockNet4/conv1a/2-1/1/blockNet4/conv1b/1-1/1/blockNet4/conv1b/2-1/1/blockNet4/pool1-1/1/blockNet4/conv2a/1-1/1/blockNet4/conv2a/2-1/1/blockNet4/conv2b/1-1/1/blockNet4/conv2b/2-1/1/blockNet4/pool2","Convolution","Pooling","Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Pooling",450052.,455388.60000000003,752679.,"{752679., 454759., 457436., 453245., 462645., 456560., 454699., 455690., 456484., 456534., 455979., 454365., 458580., 455963., 452302., 453439., 454173., 451650., 450387., 450052., 454589., 453591., 454318., 453556., 450484., 454427., 452719., 457411., 454704., 455343., 457902., 456267., 458701., 456555., 456531., 456203., 453259., 456300., 457046., 451785., 451233., 460084., 460155., 457082., 455754., 456543., 450983., 453726., 458240., 457219.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",11,20,9,50,"1/1/blockNet4/conv3a/1","1/1/blockNet4/conv4b/1","1/1/blockNet4/conv3a/1-1/1/blockNet4/conv3a/2-1/1/blockNet4/conv3b/1-1/1/blockNet4/conv3b/2-1/1/blockNet4/conv3c/1-1/1/blockNet4/conv3c/2-1/1/blockNet4/pool3-1/1/blockNet4/conv4a/1-1/1/blockNet4/conv4a/2-1/1/blockNet4/conv4b/1","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution",267633.,271358.10000000003,382177.,"{382177., 272669., 269534., 268840., 271374., 273287., 272997., 272803., 272660., 270820., 268487., 271486., 270856., 267982., 267720., 269777., 267633., 268459., 272484., 271887., 270275., 273118., 272648., 271535., 268984., 272348., 271489., 270361., 271154., 273176., 271541., 268877., 270285., 269556., 273375., 271831., 269443., 270434., 274088., 272140., 271966., 273063., 272480., 270730., 268988., 272481., 271042., 274078., 270097., 273895.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",21,30,9,50,"1/1/blockNet4/conv4b/2","1/1/blockNet7/conv5c/2","1/1/blockNet4/conv4b/2-1/1/blockNet4/conv4c/1-1/1/blockNet4/conv4c/2-1/1/blockNet7/pool4-1/1/blockNet7/conv5a/1-1/1/blockNet7/conv5a/2-1/1/blockNet7/conv5b/1-1/1/blockNet7/conv5b/2-1/1/blockNet7/conv5c/1-1/1/blockNet7/conv5c/2","Elementwise","Elementwise","Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise",103213.,104911.26670000001,138882.,"{138882., 105341., 105038., 104969., 105455., 106264., 106401., 106222., 106291., 105055., 104164., 103381., 105026., 104814., 105179., 104983., 103664., 103739., 103333., 104590., 105782., 105355., 104012., 103344., 103709., 103213., 103477., 105088., 103995., 103793., 103834., 104056., 104787., 104897., 104176., 105589., 105487., 104835., 105611., 104647., 104459., 105184., 106026., 105140., 105661., 105955., 105234., 104613., 105576., 105594.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",31,40,9,50,"1/1/blockNet7/pool5","1/1/blockNet9/conv9a/1","1/1/blockNet7/pool5-1/1/blockNet7/conv6/1-1/1/blockNet7/conv6/2-1/1/blockNet7/conv7/1-1/1/blockNet7/conv7/2-1/1/blockNet8/conv8a/1-1/1/blockNet8/conv8a/2-1/1/blockNet8/conv8b/1-1/1/blockNet8/conv8b/2-1/1/blockNet9/conv9a/1","Pooling","Convolution","Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Convolution",35459.,35783.2667,36619.,"{36619., 35750., 35698., 35771., 35459., 35569., 35538., 35746., 36498., 35671., 35681., 35772., 35742., 35813., 36080., 35814., 35907., 35693., 35688., 35902., 36007., 35896., 35714., 35541., 36020., 35737., 35851., 35612., 35690., 35849., 36067., 35898., 35592., 35862., 35808., 35883., 35765., 35548., 35746., 35607., 35532., 35653., 35753., 36022., 35928., 36148., 35866., 35615., 35879., 35978.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",41,41,0,50,"1/1/blockNet9/conv9a/2","1/1/blockNet9/conv9a/2","1/1/blockNet9/conv9a/2","Elementwise","Elementwise","Elementwise",37.,38.,76.,"{76., 42., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",42,42,0,50,"1/1/blockNet9/conv9b/1","1/1/blockNet9/conv9b/1","1/1/blockNet9/conv9b/1","Convolution","Convolution","Convolution",222.,226.7333,378.,"{378., 243., 231., 230., 224., 228., 228., 223., 230., 231., 262., 229., 224., 227., 225., 224., 226., 226., 257., 233., 238., 224., 223., 224., 224., 224., 241., 229., 226., 228., 225., 225., 231., 230., 223., 224., 225., 224., 223., 222., 230., 224., 223., 243., 230., 228., 225., 223., 225., 228.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",43,43,0,50,"1/1/blockNet9/conv9b/2","1/1/blockNet9/conv9b/2","1/1/blockNet9/conv9b/2","Elementwise","Elementwise","Elementwise",33.,33.7,58.,"{57., 36., 34., 34., 33., 33., 33., 33., 33., 33., 34., 34., 34., 33., 34., 34., 33., 33., 33., 34., 34., 34., 34., 34., 33., 33., 34., 33., 33., 33., 58., 35., 34., 34., 34., 34., 34., 33., 33., 34., 34., 34., 34., 34., 34., 34., 34., 33., 33., 34.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",44,44,0,50,"1/1/multiboxLayer4/multiboxClasses/1","1/1/multiboxLayer4/multiboxClasses/1","1/1/multiboxLayer4/multiboxClasses/1","Convolution","Convolution","Convolution",549.,554.4333,746.,"{746., 599., 565., 556., 553., 550., 552., 590., 556., 553., 552., 551., 550., 553., 624., 573., 551., 566., 555., 552., 551., 589., 554., 550., 554., 552., 554., 551., 586., 554., 555., 552., 607., 551., 558., 588., 553., 549., 550., 550., 551., 549., 588., 553., 551., 549., 551., 550., 550., 619.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",45,45,0,50,"1/1/multiboxLayer4/multiboxClasses/2","1/1/multiboxLayer4/multiboxClasses/2","1/1/multiboxLayer4/multiboxClasses/2","Reshape","Reshape","Reshape",28.,33.9333,97.,"{97., 39., 37., 35., 34., 34., 34., 34., 34., 33., 34., 34., 35., 34., 33., 34., 34., 33., 34., 33., 34., 34., 34., 34., 33., 34., 34., 33., 34., 33., 33., 33., 34., 34., 33., 34., 34., 35., 33., 34., 34., 34., 34., 34., 34., 34., 64., 36., 34., 28.}"
"SSD-VGG-512 Trained on MS-COCO Data","c5.2xlarge",46,46,0,50,"1/1/multiboxLayer4/multiboxClasses/3","1/1/multiboxLayer4/multiboxClasses/3","1/1/multiboxLayer4/multiboxClasses/3","Softmax","Softmax","Softmax",539.,540.9667000000001,581.,"{581., 544., 541., 539., 563., 546., 541., 540., 540., 540., 541., 541., 573., 544., 540., 541., 540., 542., 540., 562., 541., 541., 540., 540., 541., 540., 562., 542., 539., 541., 548., 541., 541., 553., 541., 541., 539., 539., 539., 540., 540., 559., 542., 540., 539., 539., 540., 539., 564., 542.}"
