"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
"Colorful Image Colorization Trained on ImageNet Competition Data","c5.2xlarge",1,10,9,50,"bw_conv1_1","conv2_2norm","bw_conv1_1-relu1_1-conv1_2-relu1_2-conv1_2norm-conv2_1-relu2_1-conv2_2-relu2_2-conv2_2norm","Convolution","BatchNormalization","Convolution-Elementwise-Convolution-Elementwise-BatchNormalization-Convolution-Elementwise-Convolution-Elementwise-BatchNormalization",31861.,32265.1667,64095.,"{64095., 32085., 32282., 32265., 32210., 31870., 31878., 32056., 32327., 32213., 31994., 31988., 32506., 31861., 32090., 32130., 32027., 32167., 32385., 32136., 32156., 32387., 32541., 32014., 32121., 32047., 32026., 32080., 32464., 32750., 33153., 33045., 32271., 33273., 32348., 32199., 32607., 32390., 32224., 32217., 32123., 33017., 32351., 32008., 32248., 32376., 32921., 33367., 33113., 33032.}"
"Colorful Image Colorization Trained on ImageNet Competition Data","c5.2xlarge",11,20,9,50,"conv3_1","conv4_2","conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-conv3_3norm-conv4_1-relu4_1-conv4_2","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-BatchNormalization-Convolution-Elementwise-Convolution",41856.,42998.1,67719.,"{67719., 44077., 43874., 43527., 43608., 43474., 43443., 42683., 42535., 42696., 42529., 42257., 42889., 42914., 42951., 43461., 43433., 42627., 42879., 43579., 42931., 42456., 42801., 42497., 42025., 41856., 42454., 43327., 42584., 43081., 42591., 42749., 42163., 42502., 42242., 42711., 43102., 42801., 43293., 42966., 43245., 42851., 43541., 43740., 43853., 42899., 42958., 43967., 43620., 44099.}"
"Colorful Image Colorization Trained on ImageNet Competition Data","c5.2xlarge",21,30,9,50,"relu4_2","relu5_3","relu4_2-conv4_3-relu4_3-conv4_3norm-conv5_1-relu5_1-conv5_2-relu5_2-conv5_3-relu5_3","Elementwise","Elementwise","Elementwise-Convolution-Elementwise-BatchNormalization-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise",48553.,49870.600000000006,52373.,"{52373., 50054., 50070., 49850., 50129., 50499., 50521., 50177., 50434., 50904., 51093., 50341., 50362., 49610., 49173., 48784., 49220., 49065., 49418., 49392., 49299., 49055., 49103., 48701., 48553., 49251., 49158., 49742., 50490., 49589., 49590., 49564., 50399., 49654., 49763., 50254., 50463., 50706., 50683., 50640., 50506., 50548., 50264., 49559., 49212., 49329., 49398., 49967., 50232., 49474.}"
"Colorful Image Colorization Trained on ImageNet Competition Data","c5.2xlarge",31,40,9,50,"conv5_3norm","relu7_1","conv5_3norm-conv6_1-relu6_1-conv6_2-relu6_2-conv6_3-relu6_3-conv6_3norm-conv7_1-relu7_1","BatchNormalization","Elementwise","BatchNormalization-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-BatchNormalization-Convolution-Elementwise",49492.,50229.1333,64853.,"{64853., 50438., 50847., 51074., 50766., 50623., 50588., 49787., 50107., 49747., 50047., 49940., 49492., 50088., 49979., 49965., 50302., 50484., 49897., 49671., 49680., 49531., 49814., 49761., 49907., 50343., 50511., 50501., 51104., 50425., 50443., 50512., 50026., 50056., 50001., 50074., 49698., 49867., 49885., 50065., 50162., 50807., 50719., 50749., 51312., 50697., 50656., 50165., 50305., 50379.}"
"Colorful Image Colorization Trained on ImageNet Competition Data","c5.2xlarge",41,50,9,50,"conv7_2","conv8_3","conv7_2-relu7_2-conv7_3-relu7_3-conv7_3norm-conv8_1-relu8_1-conv8_2-relu8_2-conv8_3","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-BatchNormalization-Deconvolution-Elementwise-Convolution-Elementwise-Convolution",238926.,239923.4333,255483.,"{255483., 240125., 239765., 240538., 239909., 239378., 240104., 239308., 240003., 240392., 239813., 239937., 240040., 240316., 239216., 238926., 239666., 239739., 239672., 240464., 240419., 239557., 239805., 239537., 239526., 240227., 239934., 239905., 239998., 239605., 239105., 239614., 239088., 239687., 240028., 239954., 240215., 240674., 240209., 239986., 239468., 239347., 239488., 240266., 240095., 240678., 240028., 240280., 240906., 240288.}"
"Colorful Image Colorization Trained on ImageNet Competition Data","c5.2xlarge",51,58,7,50,"relu8_3","final_scaling","relu8_3-conv8_313-class8_313rh1-transpose-prob-transpose2-final_conv-final_scaling","Elementwise","Elementwise","Elementwise-Convolution-Elementwise-Transpose-Softmax-Transpose-Convolution-Elementwise",36805.,39380.4,61509.,"{61509., 41429., 41988., 41465., 42401., 42505., 42409., 42201., 42132., 42081., 41685., 40563., 40552., 38668., 38002., 37705., 38293., 36831., 37203., 37635., 38228., 40423., 38768., 38570., 41146., 38741., 38567., 40705., 39755., 40443., 40006., 38543., 39706., 40545., 38654., 38551., 38713., 38854., 39191., 38549., 38991., 40071., 39833., 37562., 36901., 36873., 37756., 37545., 38352., 36805.}"
=======
<<<<<<< HEAD
"Colorful Image Colorization Trained on ImageNet Competition Data","c5.2xlarge",1,10,9,50,"bw_conv1_1","conv2_2norm","bw_conv1_1-relu1_1-conv1_2-relu1_2-conv1_2norm-conv2_1-relu2_1-conv2_2-relu2_2-conv2_2norm","Convolution","BatchNormalization","Convolution-Elementwise-Convolution-Elementwise-BatchNormalization-Convolution-Elementwise-Convolution-Elementwise-BatchNormalization",33052.,33837.3,65282.,"{65282., 33643., 33840., 34045., 33973., 33866., 33858., 33897., 33734., 33658., 33795., 33603., 33645., 33520., 34113., 34034., 33960., 34086., 34289., 34577., 34329., 34495., 34075., 33709., 33942., 33780., 34278., 33991., 34059., 33920., 33672., 33799., 33474., 33546., 34003., 33504., 33785., 33488., 33052., 33406., 33482., 33699., 34358., 33992., 33819., 33776., 33503., 33972., 33650., 33348.}"
"Colorful Image Colorization Trained on ImageNet Competition Data","c5.2xlarge",11,20,9,50,"conv3_1","conv4_2","conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-conv3_3norm-conv4_1-relu4_1-conv4_2","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-BatchNormalization-Convolution-Elementwise-Convolution",42399.,43242.3667,71383.,"{71383., 43455., 43108., 43420., 43518., 45138., 43071., 42870., 43192., 43315., 43940., 43338., 43235., 43231., 43309., 43195., 43268., 43363., 43143., 43149., 42932., 43297., 42809., 42961., 43363., 42943., 43362., 43116., 42861., 42399., 42811., 42796., 42886., 43073., 43339., 43357., 43052., 43660., 43616., 43205., 43459., 43418., 43469., 43074., 43368., 43601., 43598., 42999., 43186., 43270.}"
