"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",1,10,9,50,"Conv/conv32/1","Conv/conv128/2","Conv/conv32/1-Conv/conv32/2-Conv/conv32/3-Conv/conv64/1-Conv/conv64/2-Conv/conv64/3-Conv/conv64/4-Conv/conv64/5-Conv/conv128/1-Conv/conv128/2","Convolution","Pooling","Convolution-BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Padding-Pooling",67154.,68086.4667,153296.,"{153296., 67710., 67480., 67545., 68293., 68066., 68247., 67832., 67923., 68207., 67901., 68287., 68163., 68715., 68706., 68215., 68195., 68388., 68319., 68804., 68361., 67824., 68019., 67873., 67922., 67791., 67454., 68244., 68249., 68249., 68728., 68257., 67819., 68042., 68714., 68760., 68834., 68382., 68570., 68085., 67154., 67739., 67677., 67783., 67772., 67669., 67794., 67796., 68201., 68038.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",11,20,9,50,"Conv/conv128/3","Conv/conv256/1","Conv/conv128/3-Conv/conv128/4-Conv/conv128/5-Conv/conv128/6-Conv/conv128/7-Conv/conv128/8-Conv/conv128/9-Conv/conv128/10-Conv/conv128/11-Conv/conv256/1","Convolution","Padding","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Padding",27798.,28229.4,55298.,"{55298., 28495., 28544., 28194., 28430., 28419., 27973., 28298., 27830., 27951., 28086., 27798., 28042., 27859., 28026., 28251., 28489., 27892., 27846., 27926., 28382., 28267., 28136., 28226., 28086., 27909., 28295., 28434., 28352., 28586., 28181., 28122., 28050., 27968., 28260., 28230., 28391., 28308., 28457., 28035., 28065., 28276., 28228., 28442., 28418., 28362., 28271., 28462., 28494., 28195.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",21,30,9,50,"Conv/conv256/2","Conv/conv256/11","Conv/conv256/2-Conv/conv256/3-Conv/conv256/4-Conv/conv256/5-Conv/conv256/6-Conv/conv256/7-Conv/conv256/8-Conv/conv256/9-Conv/conv256/10-Conv/conv256/11","Pooling","Elementwise","Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise",17961.,18285.600000000002,42444.,"{42444., 34382., 29078., 18050., 17961., 17968., 18002., 18090., 18119., 18103., 18107., 18195., 18302., 18137., 18009., 18090., 18320., 18401., 18541., 18300., 18300., 18352., 18337., 18400., 18392., 18448., 18230., 18352., 18350., 18326., 18357., 18382., 18333., 18449., 18433., 18403., 18405., 18514., 18560., 18187., 18398., 18120., 18253., 18290., 18126., 18112., 18138., 18135., 18271., 18362.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",31,40,9,50,"Conv/conv512/1","Conv/conv512/10","Conv/conv512/1-Conv/conv512/2-Conv/conv512/3-Conv/conv512/4-Conv/conv512/5-Conv/conv512/6-Conv/conv512/7-Conv/conv512/8-Conv/conv512/9-Conv/conv512/10","Padding","BatchNormalization","Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",13005.,13212.400000000001,26105.,"{26105., 13534., 13433., 13414., 13347., 13375., 13407., 13301., 13288., 13238., 13293., 13225., 13276., 13211., 13199., 13248., 13195., 13145., 13125., 13208., 13194., 13151., 13170., 13110., 13017., 13017., 13035., 13007., 13309., 13094., 13106., 22713., 20823., 13228., 13237., 13160., 13177., 13196., 13190., 13165., 13147., 13063., 13005., 13042., 13160., 13230., 13232., 13273., 13324., 13201.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",41,50,9,50,"Conv/conv512/11","Conv/conv_final_2/3","Conv/conv512/11-Conv/conv512/12-Conv/conv512/13-Conv/conv512/14-Conv/conv512/15-Conv/conv512/16-Conv/conv512/17-Conv/conv_final_2/1-Conv/conv_final_2/2-Conv/conv_final_2/3","Elementwise","Elementwise","Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise",7809.,7935.733300000001,13541.,"{13541., 13323., 11027., 7959., 7992., 7884., 7954., 7901., 7920., 7890., 7894., 7924., 7923., 7809., 7878., 7895., 7919., 7963., 7924., 7938., 7919., 7951., 7897., 7915., 7905., 7914., 7923., 7887., 7873., 7917., 7974., 7957., 7925., 7944., 7966., 8011., 7945., 7972., 7904., 7933., 7999., 8000., 7931., 7915., 7955., 8061., 8075., 7955., 7928., 7984.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",51,51,0,50,"Conv/reshape/1","Conv/reshape/1","Conv/reshape/1","Reshape","Reshape","Reshape",35.,36.4667,116.,"{116., 52., 37., 37., 36., 38., 36., 36., 39., 37., 45., 40., 36., 37., 37., 36., 37., 37., 37., 36., 37., 36., 36., 36., 36., 36., 37., 36., 36., 37., 36., 39., 36., 35., 36., 36., 37., 36., 36., 35., 37., 36., 36., 37., 36., 37., 36., 36., 101., 79.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",52,52,0,50,"Conv/reshape/2","Conv/reshape/2","Conv/reshape/2","Transpose","Transpose","Transpose",468.,730.7333,816.,"{816., 731., 728., 730., 731., 747., 729., 729., 730., 729., 741., 727., 728., 739., 732., 730., 743., 730., 729., 731., 729., 745., 731., 731., 727., 729., 728., 745., 732., 730., 729., 727., 746., 734., 733., 731., 733., 745., 735., 734., 738., 732., 734., 617., 492., 471., 468., 469., 470., 477.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",53,53,0,50,"Conv/reshape/3","Conv/reshape/3","Conv/reshape/3","Reshape","Reshape","Reshape",35.,36.3333,82.,"{82., 40., 37., 36., 37., 36., 36., 37., 36., 37., 36., 37., 37., 44., 37., 36., 37., 37., 37., 36., 36., 37., 37., 36., 36., 36., 36., 37., 37., 37., 36., 37., 36., 35., 37., 36., 36., 36., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 36., 36.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",54,63,9,50,"Conv/conv1024/1","Conv/conv1024/10","Conv/conv1024/1-Conv/conv1024/2-Conv/conv1024/3-Conv/conv1024/4-Conv/conv1024/5-Conv/conv1024/6-Conv/conv1024/7-Conv/conv1024/8-Conv/conv1024/9-Conv/conv1024/10","Padding","BatchNormalization","Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",10858.,10970.6,21586.,"{21586., 12495., 10962., 10983., 10946., 11011., 10961., 11008., 11005., 11164., 11095., 10891., 10858., 10935., 10914., 10919., 10890., 11074., 11053., 10931., 10940., 10954., 11007., 10986., 10926., 10973., 10961., 10968., 10887., 10932., 10913., 10914., 10952., 10921., 10956., 10899., 10956., 10998., 10986., 10993., 10996., 10918., 10956., 10998., 21449., 20018., 11025., 10995., 11151., 11022.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",64,73,9,50,"Conv/conv1024/11","Conv/conv_final_1/3","Conv/conv1024/11-Conv/conv1024/12-Conv/conv1024/13-Conv/conv1024/14-Conv/conv1024/15-Conv/conv1024/16-Conv/conv1024/17-Conv/conv_final_1/1-Conv/conv_final_1/2-Conv/conv_final_1/3","Elementwise","Elementwise","Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise",15250.,15388.,28444.,"{28444., 15484., 15474., 15423., 15378., 15371., 15414., 15381., 15433., 15335., 15448., 15433., 15466., 15448., 15420., 15521., 15432., 15506., 15398., 15335., 15296., 15449., 15386., 15397., 15367., 15349., 15381., 15342., 15449., 15351., 15440., 15303., 15396., 15269., 15420., 15365., 15288., 15416., 15289., 15449., 15258., 15352., 15250., 15436., 15299., 15339., 15302., 15348., 15351., 15338.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",74,74,0,50,"Conv/conv_final_1/4","Conv/conv_final_1/4","Conv/conv_final_1/4","Convolution","Convolution","Convolution",8828.,8950.9333,9064.,"{9064., 8923., 8882., 8941., 8964., 8981., 8961., 8977., 8981., 8972., 8959., 8965., 8909., 8944., 8987., 8974., 8905., 8913., 8928., 8962., 8928., 8904., 8919., 9006., 8975., 8980., 8977., 8966., 8978., 9018., 9027., 8996., 8922., 8931., 8940., 8956., 8978., 9033., 9016., 8972., 8832., 8833., 8828., 8870., 8937., 8861., 8924., 8916., 8922., 8937.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",75,75,0,50,"Conv/conv_final_1/5","Conv/conv_final_1/5","Conv/conv_final_1/5","BatchNormalization","BatchNormalization","BatchNormalization",98.,99.6667,156.,"{156., 112., 99., 99., 99., 99., 99., 98., 99., 98., 99., 113., 100., 100., 100., 100., 100., 100., 125., 99., 99., 100., 100., 100., 100., 100., 100., 100., 100., 100., 100., 99., 99., 100., 100., 99., 99., 99., 100., 100., 99., 99., 99., 100., 100., 101., 100., 100., 99., 100.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",76,76,0,50,"Conv/conv_final_1/6","Conv/conv_final_1/6","Conv/conv_final_1/6","Elementwise","Elementwise","Elementwise",420.,476.0667,603.,"{513., 439., 451., 423., 423., 422., 423., 422., 423., 423., 448., 445., 421., 421., 420., 420., 431., 421., 420., 421., 449., 423., 422., 421., 421., 421., 421., 421., 423., 447., 463., 573., 571., 574., 574., 571., 591., 587., 570., 572., 569., 570., 569., 603., 572., 570., 573., 573., 568., 569.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",77,86,9,50,"Conv/combine","Region/ClassScore/3","Conv/combine-Conv/conv_final_3/1-Conv/conv_final_3/2-Conv/conv_final_3/3-Conv/end/1-Region/Reshape-Region/Transpose-Region/ClassScore/1-Region/ClassScore/2-Region/ClassScore/3","Catenate","Flatten","Catenate-Convolution-BatchNormalization-Elementwise-Convolution-Reshape-Transpose-Part-Softmax-Flatten",14181.,14241.2667,18253.,"{18253., 14242., 14181., 14218., 14246., 14340., 14267., 14244., 14306., 14275., 14274., 14234., 14225., 14236., 14241., 14231., 14222., 14219., 14227., 14227., 14250., 14248., 14253., 14213., 14251., 14228., 14242., 14211., 14222., 14229., 14193., 14234., 14196., 14214., 14254., 14263., 14248., 14249., 14261., 14196., 14249., 14218., 14315., 14267., 14236., 14280., 14208., 14260., 14279., 14354.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",87,87,0,50,"Region/ClassScore/4","Region/ClassScore/4","Region/ClassScore/4","Transpose","Transpose","Transpose",610.,615.6333000000001,805.,"{805., 621., 635., 618., 617., 620., 617., 618., 645., 620., 619., 627., 617., 616., 640., 620., 616., 614., 613., 617., 614., 634., 612., 613., 612., 613., 612., 630., 612., 614., 617., 611., 612., 629., 613., 610., 613., 612., 612., 610., 631., 613., 611., 617., 611., 610., 637., 616., 614., 613.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",88,88,0,50,"Region/Confidence/1","Region/Confidence/1","Region/Confidence/1","Part","Part","Part",36.,36.7333,74.,"{74., 41., 70., 37., 38., 36., 37., 37., 37., 36., 36., 37., 36., 36., 36., 36., 37., 36., 37., 37., 37., 37., 36., 37., 36., 37., 37., 37., 37., 37., 36., 37., 37., 36., 37., 37., 37., 36., 36., 37., 36., 37., 36., 37., 37., 36., 36., 37., 37., 37.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",89,89,0,50,"Region/Confidence/2","Region/Confidence/2","Region/Confidence/2","Elementwise","Elementwise","Elementwise",35.,36.2667,86.,"{86., 40., 38., 37., 36., 36., 37., 37., 37., 36., 37., 36., 36., 37., 36., 36., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 36., 66., 37., 37., 37., 36., 36., 36., 36., 36., 36., 36., 36., 35., 37., 37., 36., 37., 36., 36., 36., 37., 36.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",90,90,0,50,"Region/Confidence/3","Region/Confidence/3","Region/Confidence/3","Flatten","Flatten","Flatten",36.,36.1333,53.,"{53., 39., 37., 37., 36., 37., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 37., 36., 36., 36., 36., 37., 36., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 36., 36., 37., 37., 37., 36., 36., 36., 37., 36., 36., 36., 36., 37., 36.}"
"YOLO V2 Trained on MS-COCO Data","c5.2xlarge",91,91,0,50,"Region/Centers/1","Region/Centers/1","Region/Centers/1","Part","Part","Part",35.,36.566700000000004,75.,"{75., 41., 38., 37., 37., 37., 37., 36., 37., 36., 37., 36., 36., 36., 37., 36., 46., 37., 36., 36., 36., 37., 37., 36., 36., 36., 37., 37., 36., 36., 36., 37., 36., 37., 37., 36., 37., 35., 37., 36., 36., 38., 37., 37., 37., 37., 36., 36., 36., 37.}"
