"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,10,"conv1_1","pool2",9,"conv1_1-relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2","Convolution","Pooling","List-List-List-List-List-List-List-List-List-List",2670.,2720.8,3673.,1903.,1914.1333000000002,2005.,76785.,77166.90000000001,78370.,74115.,74446.1,74697.,74882.,75252.76670000001,76365.,"{3673., 3105., 2970., 2797., 2769., 2721., 2798., 2736., 2714., 2783., 2765., 2702., 2695., 2816., 2687., 2695., 2693., 2762., 2695., 2711., 2746., 2728., 2703., 2673., 2844., 2714., 2699., 2671., 2745., 2688., 2687., 2739., 2701., 2674., 2680., 2805., 2698., 2689., 2688., 2776., 3363., 2713., 2779., 2693., 2681., 2677., 2755., 2700., 2670., 2700.}","{2005., 1994., 1941., 1910., 1923., 1907., 1918., 1923., 1927., 1907., 1920., 1903., 1930., 1904., 1918., 1906., 1914., 1916., 1906., 1917., 1906., 1919., 1915., 1919., 1905., 1919., 1906., 1926., 1906., 1920., 1906., 1919., 1905., 1928., 1905., 1919., 1903., 1919., 1917., 1919., 1906., 1903., 1915., 1914., 1919., 1905., 1919., 1907., 1928., 1908.}","{77026., 77283., 76911., 76926., 77357., 76785., 77252., 77190., 77168., 77040., 77082., 77317., 76799., 77334., 77135., 77103., 77298., 77109., 77167., 77023., 77253., 77239., 77195., 77053., 76969., 77262., 76972., 77151., 77351., 77275., 76916., 77079., 77199., 77164., 77095., 77289., 77345., 76971., 76901., 77456., 77093., 78370., 77160., 77297., 76975., 77263., 77248., 77185., 77275., 77240.}"
2,11,"relu1_1","conv3_1",9,"relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",1408.,1437.7667000000001,1979.,5607.,5714.2333,6439.,79877.,80112.,80477.,78469.,78674.2333,78498.,74270.,74397.76670000001,74038.,"{1979., 1962., 1764., 1583., 1520., 1490., 1484., 1477., 1462., 1466., 1453., 1480., 1470., 1448., 1441., 1436., 1428., 1442., 1444., 1435., 1440., 1427., 1417., 1426., 1433., 1459., 1429., 1431., 1428., 1423., 1425., 1432., 1441., 1425., 1433., 1424., 1443., 1417., 1428., 1443., 1423., 1425., 1435., 1422., 1424., 1446., 1427., 1412., 1427., 1408.}","{6439., 6009., 6006., 5772., 5753., 5800., 5746., 5903., 5701., 5792., 5655., 5669., 5734., 5729., 5840., 5653., 5795., 5650., 5664., 5734., 5691., 5813., 5642., 5753., 5639., 5676., 5747., 5686., 5809., 5622., 5734., 5607., 5661., 5731., 5676., 5801., 5631., 5753., 5649., 5636., 5678., 5678., 5772., 5633., 5769., 5618., 5643., 5699., 5676., 5803.}","{80430., 80136., 80166., 80200., 80332., 80225., 80318., 80157., 80226., 80167., 80477., 80218., 80396., 80334., 80256., 80072., 80004., 80311., 80023., 80038., 79913., 80006., 80081., 79898., 79993., 80134., 79976., 80028., 80152., 80171., 79967., 80028., 79961., 80017., 80088., 80198., 79952., 79892., 80096., 79877., 80131., 79880., 80055., 80088., 80231., 80062., 80312., 80072., 80090., 80377.}"
3,12,"conv1_2","relu3_1",9,"conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1","Convolution","Elementwise","List-List-List-List-List-List-List-List-List-List",34110.,34201.966700000004,34406.,286.,287.5333,515.,78740.,79041.56670000001,79453.,44630.,44839.6,45047.,78454.,78754.03330000001,78938.,"{34147., 34278., 34150., 34260., 34241., 34161., 34344., 34216., 34190., 34273., 34128., 34128., 34406., 34243., 34288., 34295., 34218., 34157., 34252., 34134., 34375., 34124., 34135., 34212., 34110., 34203., 34322., 34209., 34160., 34128., 34380., 34226., 34188., 34142., 34259., 34389., 34153., 34208., 34232., 34228., 34126., 34141., 34116., 34177., 34154., 34131., 34303., 34169., 34360., 34212.}","{515., 456., 316., 289., 289., 289., 287., 287., 288., 288., 288., 301., 289., 287., 288., 288., 287., 288., 287., 287., 287., 287., 295., 287., 288., 300., 290., 287., 287., 287., 288., 287., 287., 288., 288., 287., 287., 288., 287., 299., 288., 287., 287., 287., 287., 287., 287., 286., 286., 286.}","{79002., 78893., 78987., 78984., 79059., 79168., 79327., 79281., 79229., 79111., 78948., 78768., 78893., 79007., 78881., 79016., 79314., 79042., 79453., 79210., 79000., 78761., 78742., 78970., 78878., 79013., 79338., 79288., 79171., 79339., 79247., 78888., 78873., 78849., 79065., 78852., 78921., 79140., 79064., 79121., 79284., 79007., 78740., 78930., 79103., 78883., 78856., 79175., 79266., 79367.}"
4,13,"relu1_2","conv3_2",9,"relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",1418.,1449.,2047.,11608.,11733.,12256.,56624.,56969.833300000006,57604.,55206.,55520.833300000006,55557.,45016.,45236.833300000006,45348.,"{2047., 2001., 1839., 1593., 1507., 1498., 1490., 1484., 1499., 1476., 1475., 1466., 1444., 1461., 1475., 1446., 1466., 1457., 1449., 1453., 1454., 1440., 1449., 1442., 1437., 1452., 1436., 1467., 1443., 1434., 1447., 1422., 1425., 1443., 1440., 1423., 1446., 1431., 1431., 1426., 1424., 1452., 1436., 1426., 1449., 1420., 1420., 1441., 1439., 1418.}","{12256., 11974., 11878., 11790., 11682., 11744., 11827., 11846., 11782., 11648., 11641., 11713., 11781., 11785., 11830., 11680., 11636., 11787., 11753., 11765., 11705., 11632., 11608., 11791., 11787., 11784., 11657., 11615., 11676., 11845., 11824., 11783., 11626., 11617., 11667., 11752., 11762., 11740., 11608., 11619., 11669., 11771., 11749., 11764., 11615., 11628., 11740., 11772., 11742., 11709.}","{57604., 56951., 56817., 57139., 57465., 56713., 56900., 57231., 56773., 56906., 57403., 57210., 56752., 56987., 57360., 56752., 56816., 57305., 56844., 56778., 57241., 57284., 56878., 57020., 57189., 56720., 56736., 57252., 56895., 56816., 57281., 57193., 56715., 56979., 57176., 56730., 56811., 57093., 56772., 56761., 57160., 57017., 56839., 56981., 57243., 56624., 56859., 57201., 56864., 56673.}"
5,14,"pool1","relu3_2",9,"pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2","Pooling","Elementwise","List-List-List-List-List-List-List-List-List-List",3781.,3821.1333,4320.,276.,278.7,516.,55298.,55694.3,56096.,51517.,51873.1667,51776.,55022.,55415.600000000006,55580.,"{4320., 4232., 3999., 3868., 3835., 3848., 3841., 3824., 3824., 3824., 3841., 3828., 3828., 3835., 3824., 3827., 3835., 3826., 3855., 3817., 3781., 3822., 3819., 3829., 3817., 3814., 3828., 3814., 3807., 3828., 3811., 3817., 3809., 3809., 3820., 3808., 3807., 3817., 3809., 3827., 3819., 3825., 3822., 3813., 3817., 3799., 3798., 3805., 3797., 3791.}","{516., 434., 297., 279., 277., 277., 286., 277., 277., 277., 287., 277., 277., 289., 276., 277., 277., 276., 277., 276., 276., 277., 277., 276., 290., 276., 277., 277., 323., 325., 285., 282., 280., 280., 279., 278., 279., 279., 299., 277., 277., 286., 277., 277., 276., 277., 277., 277., 290., 282.}","{56023., 55936., 55534., 55705., 55778., 55338., 55975., 55359., 56096., 55462., 55682., 55792., 55535., 55854., 55433., 55794., 55344., 55840., 55635., 55574., 55845., 55496., 55846., 55298., 55894., 55508., 55701., 55777., 55479., 55990., 55468., 55948., 55597., 55615., 55735., 55502., 56050., 55461., 56001., 55599., 55700., 55926., 55588., 56024., 55426., 55897., 55598., 55647., 56046., 55635.}"
6,15,"conv2_1","conv3_3",9,"conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3","Convolution","Convolution","List-List-List-List-List-List-List-List-List-List",9522.,9625.033300000001,10281.,11607.,11751.3333,12189.,62930.,63247.966700000004,63773.,53408.,53622.933300000004,53492.,51323.,51496.6333,51584.,"{10281., 9913., 9841., 9739., 9787., 9736., 9746., 9689., 9678., 9665., 9569., 9564., 9548., 9537., 9593., 9572., 9543., 9554., 9539., 9580., 9525., 9585., 9610., 9637., 9702., 9715., 9733., 9695., 9718., 9719., 9692., 9706., 9692., 9731., 9675., 9741., 9618., 9588., 9525., 9545., 9522., 9563., 9553., 9584., 9550., 9565., 9533., 9553., 9560., 9557.}","{12189., 12028., 11878., 11838., 11719., 11667., 11786., 11823., 11852., 11753., 11667., 11683., 11863., 11821., 11832., 11647., 11634., 11679., 11801., 11816., 11833., 11617., 11607., 11760., 11825., 11846., 11742., 11611., 11631., 11820., 11755., 11817., 11692., 11623., 11675., 11790., 11733., 11742., 11666., 11661., 11779., 11812., 11796., 11779., 11640., 11636., 11802., 11772., 11711., 11682.}","{63773., 63126., 63450., 63186., 63168., 63315., 63389., 63015., 63301., 63390., 62997., 63240., 63464., 62930., 63209., 63486., 62972., 63137., 63480., 63039., 63109., 63533., 63041., 63081., 63573., 63014., 63134., 63535., 63079., 63138., 63493., 63148., 63036., 63305., 63259., 63216., 63492., 63216., 63081., 63329., 63333., 63192., 63650., 63261., 63126., 63390., 63361., 63023., 63385., 63496.}"
7,16,"relu2_1","relu3_3",9,"relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List-List",512.,522.7333,976.,277.,279.6,513.,53584.,53851.966700000004,54142.,53072.,53329.2333,53166.,53307.,53572.366700000006,53629.,"{976., 889., 693., 544., 518., 527., 512., 513., 513., 513., 513., 514., 514., 528., 513., 523., 514., 516., 514., 520., 524., 544., 540., 525., 522., 521., 525., 521., 534., 521., 520., 520., 522., 521., 532., 524., 537., 542., 526., 524., 529., 521., 521., 533., 521., 524., 521., 522., 522., 521.}","{513., 428., 303., 279., 277., 288., 278., 277., 289., 280., 278., 278., 277., 278., 278., 277., 290., 284., 280., 281., 280., 281., 295., 280., 279., 280., 281., 279., 279., 280., 279., 279., 280., 279., 279., 280., 287., 280., 279., 279., 289., 280., 280., 279., 279., 279., 279., 279., 280., 279.}","{54070., 53785., 54061., 53832., 54066., 53755., 53947., 54140., 53868., 53930., 53770., 53864., 54018., 53588., 53778., 53816., 53890., 54052., 53631., 53725., 54029., 53870., 54038., 53659., 53688., 53996., 53693., 53825., 53958., 53715., 54142., 53584., 53777., 53984., 53763., 53905., 53718., 53708., 54005., 53684., 53935., 53849., 53702., 54115., 53767., 53709., 53963., 53684., 54142., 53842.}"
8,17,"conv2_2","pool3",9,"conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3","Convolution","Pooling","List-List-List-List-List-List-List-List-List-List",19022.,19189.7667,19374.,1007.,1015.,1070.,53387.,53754.7667,54157.,34365.,34565.,34783.,52380.,52739.7667,53087.,"{19374., 19121., 19201., 19175., 19094., 19125., 19171., 19213., 19265., 19216., 19170., 19222., 19190., 19148., 19201., 19208., 19196., 19103., 19022., 19120., 19198., 19213., 19158., 19246., 19202., 19247., 19276., 19203., 19158., 19073., 19030., 19097., 19165., 19188., 19230., 19201., 19219., 19217., 19170., 19250., 19206., 19065., 19065., 19111., 19229., 19179., 19256., 19231., 19260., 19273.}","{1070., 1049., 1014., 1011., 1020., 1024., 1022., 1010., 1007., 1022., 1009., 1008., 1009., 1024., 1024., 1012., 1021., 1011., 1011., 1011., 1022., 1010., 1010., 1020., 1021., 1012., 1011., 1011., 1022., 1011., 1010., 1010., 1023., 1021., 1010., 1008., 1025., 1011., 1010., 1010., 1022., 1011., 1009., 1023., 1025., 1012., 1010., 1016., 1030., 1022.}","{54157., 53761., 53989., 53713., 53802., 53806., 53582., 53872., 53536., 53734., 53856., 53813., 53907., 53791., 53654., 53953., 53578., 53767., 53900., 53696., 54082., 53720., 53518., 53944., 53630., 53739., 53765., 53654., 53963., 53574., 53551., 53918., 53610., 53692., 53820., 53583., 53939., 53667., 53593., 54040., 53387., 53610., 53978., 53736., 53894., 53755., 53587., 53956., 53529., 53768.}"
9,18,"relu2_2","conv4_1",9,"relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",529.,534.9333,901.,4928.,5039.0333,5323.,39897.,40004.8,40505.,39368.,39469.8667,39604.,34969.,34965.7667,35182.,"{901., 863., 675., 549., 535., 533., 532., 532., 531., 544., 534., 538., 533., 531., 533., 532., 544., 533., 531., 532., 532., 533., 531., 529., 545., 535., 536., 537., 536., 541., 534., 544., 534., 536., 534., 536., 533., 533., 542., 534., 535., 536., 535., 533., 534., 533., 542., 536., 541., 534.}","{5323., 5278., 5022., 5126., 4978., 5145., 4954., 5102., 4964., 5112., 4946., 5118., 4967., 5110., 4956., 5101., 4952., 5106., 4968., 5131., 4958., 5111., 4933., 5111., 4945., 5118., 4933., 5131., 4939., 5101., 4937., 5113., 4939., 5104., 4938., 5132., 4953., 5099., 4928., 5139., 4934., 5110., 4935., 5187., 4959., 5103., 4943., 5085., 4965., 5098.}","{40505., 40162., 40104., 40100., 40053., 40008., 39991., 40046., 40028., 39955., 40008., 40007., 40033., 40024., 39942., 39982., 39999., 40013., 39986., 39995., 39947., 40038., 40046., 40013., 40034., 39980., 40014., 39987., 40029., 39997., 39981., 39953., 39897., 39986., 39952., 40030., 39969., 39992., 40003., 40097., 39960., 39933., 40028., 40042., 39966., 40006., 40021., 39960., 39996., 40004.}"
10,19,"pool2","relu4_1",9,"pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1-relu4_1","Pooling","Elementwise","List-List-List-List-List-List-List-List-List-List",1902.,1914.9333000000001,1984.,169.,170.16670000000002,283.,38793.,39257.8333,39930.,36891.,37342.9,37946.,38624.,39087.6667,39647.,"{1984., 1970., 1919., 1918., 1915., 1917., 1902., 1902., 1917., 1913., 1922., 1904., 1919., 1906., 1927., 1907., 1918., 1906., 1919., 1906., 1929., 1906., 1919., 1903., 1918., 1924., 1920., 1904., 1918., 1904., 1923., 1906., 1905., 1918., 1905., 1927., 1905., 1919., 1922., 1919., 1917., 1919., 1903., 1919., 1905., 1917., 1915., 1920., 1913., 1921.}","{283., 230., 173., 171., 170., 180., 172., 171., 170., 170., 182., 171., 170., 170., 171., 171., 171., 170., 169., 170., 169., 169., 170., 170., 170., 170., 170., 169., 169., 170., 170., 169., 170., 182., 171., 170., 170., 169., 169., 170., 171., 170., 170., 169., 169., 170., 170., 170., 170., 170.}","{39930., 39125., 38903., 38892., 39052., 39266., 39735., 39485., 39543., 39440., 39420., 39403., 39366., 39049., 39047., 38947., 38873., 38947., 39158., 39423., 39401., 39464., 39480., 39353., 39359., 39200., 39114., 39019., 39017., 38897., 38984., 39178., 39362., 39381., 39397., 39412., 39365., 39311., 39115., 39092., 38958., 38904., 38793., 39206., 39331., 39481., 39514., 39468., 39430., 39383.}"
