"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,10,"conv1_1","pool2",9,"conv1_1-relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2","Convolution","Pooling","List-List-List-List-List-List-List-List-List-List",2652.,2718.3,3643.,1897.,1911.1667,1993.,76853.,77176.1,77523.,74201.,74457.8,73880.,74956.,75264.9333,75530.,"{3643., 3159., 2880., 2841., 2852., 2754., 2723., 2739., 2737., 2729., 2728., 2824., 2710., 2693., 2729., 2767., 2697., 2693., 2709., 2728., 2703., 2684., 2806., 2698., 2664., 2676., 2764., 2705., 2705., 2732., 2705., 2689., 2687., 2785., 2689., 2683., 2678., 2782., 2713., 2677., 2703., 2700., 2691., 2683., 2789., 2711., 2652., 2706., 2800., 2706.}","{1993., 1984., 1909., 1915., 1914., 1916., 1920., 1901., 1914., 1913., 1915., 1903., 1915., 1902., 1916., 1910., 1916., 1901., 1912., 1902., 1928., 1902., 1916., 1903., 1914., 1910., 1925., 1903., 1913., 1900., 1912., 1913., 1897., 1923., 1903., 1924., 1902., 1915., 1902., 1915., 1901., 1925., 1903., 1915., 1902., 1916., 1913., 1915., 1902., 1934.}","{77063., 77182., 77378., 77160., 77229., 77093., 77388., 77031., 77114., 77370., 77047., 77141., 77113., 77398., 77144., 77042., 77318., 77106., 77086., 77293., 77299., 76981., 77146., 77263., 77231., 77115., 77060., 77426., 76997., 77243., 77306., 77331., 76853., 77138., 77387., 77042., 77460., 77074., 77473., 76891., 77103., 77330., 77523., 77015., 77184., 77407., 76885., 77079., 77177., 77162.}"
2,11,"relu1_1","conv3_1",9,"relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",1401.,1439.7667000000001,1994.,5566.,5671.933300000001,6245.,79765.,80002.2,80255.,78364.,78562.4333,78261.,74199.,74330.26670000001,74010.,"{1994., 1977., 1860., 1590., 1500., 1488., 1471., 1476., 1473., 1462., 1456., 1454., 1441., 1461., 1442., 1441., 1448., 1437., 1421., 1441., 1435., 1454., 1448., 1445., 1436., 1425., 1436., 1457., 1450., 1428., 1445., 1419., 1423., 1450., 1424., 1434., 1428., 1438., 1436., 1411., 1401., 1426., 1419., 1414., 1420., 1407., 1403., 1432., 1422., 1418.}","{6245., 5999., 5950., 5733., 5845., 5677., 5688., 5724., 5718., 5771., 5652., 5769., 5610., 5646., 5650., 5659., 5750., 5643., 5779., 5575., 5623., 5579., 5671., 5738., 5600., 5750., 5617., 5681., 5653., 5630., 5681., 5625., 5754., 5617., 5698., 5569., 5602., 5629., 5653., 5786., 5611., 5749., 5586., 5600., 5592., 5640., 5745., 5575., 5747., 5566.}","{80255., 79954., 80022., 79765., 80231., 80181., 80020., 80026., 80004., 80080., 79997., 80160., 80073., 79968., 79948., 79945., 80126., 79954., 80105., 79920., 79981., 80020., 80033., 79895., 79905., 80013., 80001., 79877., 80026., 79970., 80040., 79955., 79859., 79934., 79963., 80072., 79944., 80005., 80135., 80026., 79958., 79927., 80079., 80099., 79888., 80057., 80038., 79974., 79860., 80161.}"
3,12,"conv1_2","relu3_1",9,"conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1","Convolution","Elementwise","List-List-List-List-List-List-List-List-List-List",34026.,34129.433300000004,34406.,286.,287.7667,541.,78786.,79108.56670000001,79462.,44760.,44979.1333,45056.,78500.,78820.8,78921.,"{34026., 34263., 34255., 34088., 34317., 34082., 34085., 34115., 34112., 34201., 34203., 34104., 34117., 34146., 34232., 34075., 34161., 34035., 34277., 34182., 34082., 34156., 34279., 34071., 34115., 34110., 34161., 34267., 34104., 34103., 34109., 34144., 34089., 34406., 34117., 34083., 34095., 34152., 34081., 34119., 34109., 34196., 34115., 34165., 34074., 34133., 34111., 34067., 34275., 34169.}","{541., 471., 332., 306., 291., 287., 289., 287., 288., 287., 287., 287., 300., 288., 287., 287., 288., 287., 286., 286., 287., 287., 287., 286., 287., 288., 297., 287., 287., 286., 287., 286., 286., 286., 286., 286., 286., 298., 287., 299., 289., 289., 289., 289., 289., 289., 289., 288., 290., 289.}","{79462., 79187., 79039., 78806., 78968., 79060., 79177., 78982., 79131., 79208., 79450., 79338., 79249., 79048., 79043., 78786., 78949., 79220., 79048., 78988., 79221., 79285., 79195., 79365., 79179., 78938., 78834., 78961., 79206., 78818., 78933., 79279., 79123., 79214., 79251., 79427., 79110., 78954., 78805., 79097., 79149., 79111., 78935., 79368., 79230., 79184., 79362., 79026., 78831., 78788.}"
4,13,"relu1_2","conv3_2",9,"relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",1416.,1442.3000000000002,2035.,11536.,11694.7,12220.,56642.,56989.933300000004,57363.,55226.,55547.6333,55328.,45106.,45295.2333,45143.,"{2035., 2027., 1909., 1653., 1527., 1499., 1498., 1473., 1480., 1483., 1468., 1480., 1456., 1454., 1466., 1453., 1463., 1438., 1435., 1450., 1435., 1432., 1441., 1431., 1443., 1430., 1433., 1426., 1422., 1417., 1444., 1423., 1416., 1445., 1422., 1420., 1427., 1447., 1422., 1444., 1420., 1429., 1422., 1424., 1442., 1430., 1440., 1447., 1418., 1418.}","{12220., 11823., 11822., 11872., 11792., 11777., 11618., 11612., 11679., 11749., 11782., 11769., 11585., 11578., 11646., 11771., 11784., 11778., 11626., 11566., 11696., 11756., 11684., 11712., 11575., 11752., 11760., 11734., 11714., 11648., 11624., 11587., 11714., 11713., 11702., 11692., 11600., 11587., 11731., 11697., 11687., 11692., 11629., 11624., 11809., 11726., 11684., 11612., 11536., 11592.}","{57098., 57013., 57278., 56688., 56919., 57137., 57016., 56642., 57238., 57074., 56701., 56994., 57060., 56685., 56860., 57114., 56886., 56788., 57153., 57237., 56829., 56996., 57307., 56772., 56792., 57343., 56875., 56891., 57262., 57145., 56738., 56891., 57154., 56734., 56809., 57180., 56937., 56831., 57129., 57274., 56699., 57059., 57363., 56645., 56863., 57361., 56896., 56973., 57163., 57141.}"
5,14,"pool1","relu3_2",9,"pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2","Pooling","Elementwise","List-List-List-List-List-List-List-List-List-List",3808.,3826.2667,4270.,287.,287.86670000000004,524.,55278.,55670.100000000006,56557.,51470.,51843.833300000006,52287.,54991.,55382.2333,56033.,"{4270., 4224., 4059., 3864., 3847., 3828., 3823., 3834., 3824., 3834., 3823., 3823., 3833., 3822., 3822., 3830., 3825., 3829., 3808., 3821., 3860., 3826., 3822., 3835., 3823., 3832., 3822., 3819., 3837., 3816., 3833., 3834., 3819., 3832., 3820., 3817., 3830., 3814., 3833., 3820., 3815., 3811., 3817., 3834., 3819., 3818., 3833., 3819., 3815., 3834.}","{524., 474., 323., 292., 289., 288., 288., 301., 289., 288., 288., 288., 288., 288., 287., 288., 288., 288., 287., 288., 287., 299., 288., 288., 289., 287., 295., 288., 287., 288., 288., 287., 287., 287., 287., 300., 288., 287., 287., 287., 287., 287., 287., 288., 288., 288., 287., 289., 287., 292.}","{56557., 55485., 55935., 55354., 55828., 55681., 55493., 55836., 55583., 55900., 55288., 55867., 55557., 55532., 55904., 55529., 55871., 55278., 56002., 55337., 55674., 55758., 55517., 55867., 55437., 56001., 55395., 55792., 55753., 55458., 55867., 55532., 56076., 55317., 55719., 55536., 55524., 55878., 55560., 55911., 55341., 55871., 55434., 55552., 56008., 55524., 55976., 55525., 55819., 55573.}"
6,15,"conv2_1","conv3_3",9,"conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3","Convolution","Convolution","List-List-List-List-List-List-List-List-List-List",9461.,9601.,10107.,11540.,11696.1667,12094.,62846.,63161.333300000006,63538.,53385.,53560.333300000006,53431.,51306.,51465.1667,51444.,"{10107., 9727., 9692., 9615., 9585., 9585., 9584., 9588., 9545., 9565., 9670., 9676., 9665., 9684., 9664., 9670., 9601., 9694., 9656., 9692., 9585., 9518., 9461., 9548., 9506., 9515., 9541., 9523., 9491., 9506., 9544., 9560., 9518., 9540., 9584., 9632., 9695., 9672., 9678., 9676., 9649., 9658., 9682., 9624., 9626., 9556., 9467., 9519., 9505., 9484.}","{12094., 11834., 11874., 11789., 11760., 11677., 11734., 11729., 11750., 11762., 11718., 11570., 11577., 11708., 11813., 11884., 11710., 11579., 11540., 11707., 11751., 11781., 11664., 11560., 11568., 11736., 11693., 11696., 11734., 11619., 11590., 11733., 11675., 11699., 11645., 11551., 11647., 11804., 11737., 11735., 11639., 11558., 11551., 11718., 11731., 11696., 11634., 11625., 11581., 11755.}","{63458., 63102., 63432., 63054., 62993., 63406., 63094., 62973., 63430., 63157., 63041., 63145., 63254., 62936., 63241., 63353., 62846., 62985., 63538., 62988., 63092., 63394., 63074., 62977., 63342., 63160., 63036., 63394., 63211., 63058., 63211., 63340., 62910., 63200., 63370., 62989., 63217., 63309., 62978., 63144., 63440., 62942., 62922., 63523., 63026., 63105., 63477., 63131., 63077., 63314.}"
7,16,"relu2_1","relu3_3",9,"relu2_1-conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3","Elementwise","Elementwise","List-List-List-List-List-List-List-List-List-List",577.,591.5333,1050.,287.,289.2333,528.,53505.,53763.700000000004,54410.,52928.,53172.1667,53360.,53218.,53474.466700000004,53882.,"{1050., 971., 788., 640., 598., 596., 598., 593., 589., 594., 606., 593., 592., 593., 591., 588., 600., 606., 597., 595., 592., 591., 593., 591., 603., 593., 591., 587., 590., 592., 604., 593., 597., 593., 586., 582., 585., 594., 581., 584., 582., 581., 584., 579., 591., 582., 582., 582., 583., 577.}","{528., 477., 329., 297., 305., 290., 290., 290., 290., 290., 289., 289., 289., 290., 289., 289., 289., 302., 291., 290., 289., 289., 289., 289., 289., 289., 289., 289., 288., 295., 288., 302., 289., 288., 289., 289., 288., 289., 288., 288., 289., 288., 288., 288., 287., 296., 289., 288., 292., 288.}","{54410., 53856., 53714., 53904., 53733., 53842., 53809., 53593., 53943., 53553., 53666., 53929., 53632., 53827., 53717., 53712., 53967., 53582., 53737., 53860., 53631., 53920., 53741., 53505., 54079., 53623., 53588., 53864., 53662., 53914., 53826., 53591., 53882., 53674., 53727., 53863., 53738., 53858., 53660., 53655., 54044., 53563., 53700., 53922., 53633., 54019., 53623., 53795., 53972., 53710.}"
8,17,"conv2_2","pool3",9,"conv2_2-relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3","Convolution","Pooling","List-List-List-List-List-List-List-List-List-List",18945.,19135.4333,19456.,988.,1004.0333,1056.,53469.,53766.2667,54522.,34524.,34630.8333,35066.,52481.,52762.2333,53466.,"{19456., 19164., 19147., 19087., 19054., 19107., 19147., 19139., 19155., 19203., 19149., 19137., 19102., 19125., 19095., 19011., 19060., 19088., 19220., 19212., 19179., 19144., 19152., 19199., 19155., 19191., 19210., 19067., 19082., 19070., 19107., 19092., 19115., 19158., 19136., 19135., 19144., 19116., 19028., 18945., 18984., 19172., 19160., 19219., 19191., 19160., 19158., 19174., 19143., 19052.}","{1056., 1021., 1011., 990., 988., 988., 1007., 1008., 1001., 1000., 1014., 1001., 998., 999., 1014., 999., 998., 1017., 1013., 999., 999., 999., 1013., 999., 998., 998., 1013., 1009., 1000., 999., 1017., 1002., 1015., 1002., 1019., 1001., 1001., 1012., 1016., 1001., 1000., 1000., 1015., 1002., 1001., 1000., 1016., 1011., 1002., 1000.}","{54522., 53641., 53825., 53714., 53646., 53983., 53723., 53712., 53825., 53722., 53830., 53681., 53766., 53999., 53732., 53797., 53899., 53677., 53992., 53601., 53469., 54010., 53578., 53869., 53821., 53669., 53976., 53702., 53690., 53915., 53670., 53772., 53845., 53697., 53911., 53545., 53576., 53967., 53636., 53810., 53829., 53762., 53998., 53624., 53606., 53939., 53748., 53824., 53820., 53533.}"
9,18,"relu2_2","conv4_1",9,"relu2_2-pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1","Elementwise","Convolution","List-List-List-List-List-List-List-List-List-List",566.,573.6,951.,4917.,5022.1,5335.,39609.,39880.9,40469.,39043.,39307.3,39518.,34692.,34858.8,35134.,"{951., 895., 701., 594., 580., 580., 576., 575., 592., 573., 582., 577., 579., 576., 576., 586., 569., 567., 567., 571., 566., 568., 583., 570., 571., 567., 571., 572., 580., 581., 570., 572., 570., 576., 569., 569., 582., 568., 570., 568., 568., 570., 569., 580., 569., 581., 570., 570., 572., 573.}","{5335., 5277., 5004., 5137., 4940., 5106., 4956., 5114., 4920., 5101., 4968., 5086., 4920., 5087., 4940., 5088., 4927., 5077., 4941., 5108., 4920., 5114., 4954., 5083., 4955., 5104., 4925., 5083., 4923., 5099., 4926., 5084., 4935., 5116., 4923., 5078., 4929., 5111., 4929., 5086., 4922., 5105., 4928., 5097., 4929., 5101., 4926., 5092., 4917., 5082.}","{40469., 40107., 40025., 39932., 39930., 39965., 40018., 40041., 39930., 39922., 39917., 39963., 39911., 40020., 39908., 39857., 39895., 40005., 39922., 39927., 39896., 39962., 39916., 39872., 39797., 39848., 39870., 39824., 39849., 39727., 39770., 39676., 39769., 39751., 39767., 39723., 39609., 39624., 39647., 39760., 39703., 39795., 39750., 39823., 39880., 39911., 39946., 39934., 40043., 39947.}"
10,19,"pool2","relu4_1",9,"pool2-conv3_1-relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1-relu4_1","Pooling","Elementwise","List-List-List-List-List-List-List-List-List-List",1900.,1911.9333000000001,1978.,169.,170.4,276.,38874.,39278.6667,39896.,36974.,37366.7333,37918.,38705.,39108.2667,39620.,"{1978., 1969., 1908., 1923., 1913., 1916., 1901., 1921., 1903., 1923., 1913., 1922., 1904., 1923., 1903., 1928., 1903., 1918., 1905., 1920., 1911., 1917., 1903., 1907., 1902., 1912., 1913., 1903., 1917., 1902., 1924., 1903., 1917., 1904., 1920., 1902., 1930., 1904., 1915., 1903., 1918., 1913., 1919., 1902., 1916., 1900., 1925., 1901., 1903., 1927.}","{276., 232., 178., 182., 171., 171., 171., 171., 171., 171., 170., 171., 170., 170., 170., 171., 171., 170., 184., 171., 169., 169., 171., 170., 172., 171., 170., 169., 170., 170., 170., 169., 170., 169., 169., 170., 169., 170., 169., 170., 171., 181., 170., 170., 169., 174., 171., 170., 170., 170.}","{39896., 38955., 38977., 39086., 39287., 39406., 39441., 39463., 39488., 39498., 39326., 39331., 39093., 39169., 39040., 38907., 39039., 39138., 39277., 39441., 39661., 39531., 39439., 39387., 39331., 39244., 39099., 39048., 39030., 38874., 39087., 39309., 39424., 39498., 39521., 39411., 39383., 39413., 39375., 39180., 39046., 39073., 38951., 38948., 39090., 39249., 39424., 39409., 39431., 39447.}"
