"model_name","instance_type","start_index","end_index","sequence_length","num_runs","start_name","end_name","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
<<<<<<< HEAD
"Age Estimation VGG-16 Trained on IMDB-WIKI and Looking at People Data","c5.2xlarge",1,11,10,50,"conv1_1","conv3_1","conv1_1-relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution",87019.,87519.2,178987.,"{178987., 88104., 88342., 87420., 87265., 87980., 87366., 87264., 87019., 87314., 87276., 87478., 87406., 87476., 87076., 87544., 88175., 88275., 87287., 87513., 87472., 87170., 87594., 87186., 87463., 88071., 87613., 87507., 87620., 87407., 88132., 87491., 87495., 87523., 87265., 87504., 87215., 87998., 87337., 88431., 87235., 87244., 87328., 87492., 87935., 87866., 87653., 87636., 88100., 87580.}"
"Age Estimation VGG-16 Trained on IMDB-WIKI and Looking at People Data","c5.2xlarge",12,22,10,50,"relu3_1","conv4_3","relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1-relu4_1-conv4_2-relu4_2-conv4_3","Elementwise","Convolution","Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution",56078.,56835.3,76541.,"{76541., 56540., 57062., 57125., 57120., 56935., 56757., 56773., 57315., 56979., 57201., 56470., 56334., 56210., 56795., 56647., 57054., 56647., 56658., 56522., 57167., 57416., 57087., 56787., 58018., 57511., 56859., 57059., 57478., 56653., 57295., 57065., 56194., 56586., 56808., 56776., 56657., 57049., 56922., 56737., 56078., 56802., 56611., 56862., 56674., 57037., 56354., 56298., 56146., 56601.}"
"Age Estimation VGG-16 Trained on IMDB-WIKI and Looking at People Data","c5.2xlarge",23,33,10,50,"relu4_3","fc6","relu4_3-pool4-conv5_1-relu5_1-conv5_2-relu5_2-conv5_3-relu5_3-pool5-flatten_0-fc6","Elementwise","Linear","Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Flatten-Linear",18442.,18587.9,34546.,"{30434., 18628., 18596., 18722., 18746., 18674., 18578., 18706., 18676., 18551., 18613., 18650., 18548., 18550., 18565., 18742., 34546., 21080., 18489., 18522., 18566., 18583., 18538., 18618., 18780., 18518., 18512., 18508., 18520., 18509., 18623., 18442., 18451., 18590., 18591., 18609., 18707., 18628., 18543., 18523., 18592., 18528., 18523., 18681., 18707., 18566., 18627., 18557., 18472., 18483.}"
"Age Estimation VGG-16 Trained on IMDB-WIKI and Looking at People Data","c5.2xlarge",34,40,6,50,"relu6","prob","relu6-drop6-fc7-relu7-drop7-fc8_101-prob","Elementwise","Softmax","Elementwise-Dropout-Linear-Elementwise-Dropout-Linear-Softmax",1358.,1952.8333,2859.,"{2859., 2755., 2731., 2739., 2713., 2621., 2651., 2596., 2536., 2572., 2563., 2477., 2493., 2443., 2479., 2433., 2407., 2410., 2408., 2387., 2402., 2343., 2389., 2349., 2341., 2325., 1445., 1441., 1436., 1387., 1390., 1413., 1375., 1382., 1438., 1392., 1419., 1414., 1400., 1417., 1383., 1427., 1446., 1375., 1399., 1404., 1358., 1380., 1464., 1380.}"
=======
"Age Estimation VGG-16 Trained on IMDB-WIKI and Looking at People Data","c5.2xlarge",1,11,10,50,"conv1_1","conv3_1","conv1_1-relu1_1-conv1_2-relu1_2-pool1-conv2_1-relu2_1-conv2_2-relu2_2-pool2-conv3_1","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution",87264.,88271.53330000001,156099.,"{156099., 88160., 88104., 87812., 87948., 87944., 87827., 88060., 87556., 87535., 87626., 87756., 87416., 87264., 88021., 88298., 88321., 88447., 87781., 88460., 88551., 88408., 88709., 88620., 88492., 88816., 88595., 88663., 88815., 88524., 88349., 88001., 87732., 87716., 88240., 88306., 88046., 88431., 88244., 88343., 88425., 88591., 88066., 88280., 88429., 88578., 88611., 88721., 88673., 88252.}"
"Age Estimation VGG-16 Trained on IMDB-WIKI and Looking at People Data","c5.2xlarge",12,22,10,50,"relu3_1","conv4_3","relu3_1-conv3_2-relu3_2-conv3_3-relu3_3-pool3-conv4_1-relu4_1-conv4_2-relu4_2-conv4_3","Elementwise","Convolution","Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution",56897.,57351.5,69942.,"{69942., 57635., 57740., 57523., 57843., 57605., 57271., 57220., 57270., 57162., 57475., 57338., 57307., 57214., 57116., 57425., 57403., 57323., 57240., 57338., 57095., 57130., 57372., 57359., 57316., 57346., 57332., 57179., 57172., 57007., 57261., 57456., 57422., 57106., 57714., 57261., 56897., 57382., 57514., 57380., 57492., 57839., 57595., 57488., 57257., 57425., 57423., 57196., 57279., 57470.}"
"Age Estimation VGG-16 Trained on IMDB-WIKI and Looking at People Data","c5.2xlarge",23,33,10,50,"relu4_3","fc6","relu4_3-pool4-conv5_1-relu5_1-conv5_2-relu5_2-conv5_3-relu5_3-pool5-flatten_0-fc6","Elementwise","Linear","Elementwise-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Pooling-Flatten-Linear",18464.,18697.5,18896.,"{18896., 18733., 18604., 18710., 18743., 18623., 18703., 18699., 18675., 18635., 18666., 18572., 18674., 18663., 18657., 18693., 18753., 18741., 18791., 18737., 18628., 18692., 18780., 18775., 18789., 18775., 18672., 18800., 18807., 18825., 18622., 18690., 18692., 18713., 18828., 18793., 18582., 18649., 18599., 18600., 18770., 18611., 18620., 18533., 18512., 18464., 18521., 18742., 18824., 18786.}"
"Age Estimation VGG-16 Trained on IMDB-WIKI and Looking at People Data","c5.2xlarge",34,40,6,50,"relu6","prob","relu6-drop6-fc7-relu7-drop7-fc8_101-prob","Elementwise","Softmax","Elementwise-Dropout-Linear-Elementwise-Dropout-Linear-Softmax",1354.,1400.8,1611.,"{1611., 1565., 1488., 1464., 1485., 1459., 1473., 1395., 1374., 1423., 1386., 1384., 1474., 1387., 1371., 1452., 1396., 1383., 1429., 1448., 1440., 1381., 1387., 1419., 1354., 1385., 1470., 1387., 1386., 1425., 1389., 1380., 1391., 1405., 1418., 1359., 1373., 1396., 1369., 1368., 1431., 1374., 1356., 1411., 1378., 1358., 1390., 1395., 1392., 1407.}"
>>>>>>> d0e3d4ffbe6c3a6ce0dc8050a8311e5ac372ed29
