"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,7,"ReLUConv1/1","PrimaryCaps/4/2",6,"ReLUConv1/1-ReLUConv1/2-PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2","Convolution","Aggregation","Convolution-Elementwise-Convolution-Transpose-Reshape-Elementwise-Aggregation",154.,156.70000000000002,335.,215.,216.16670000000002,255.,2516.,2573.0667000000003,2886.,2362.,2416.3667,2551.,2301.,2356.9,2631.,"{289., 187., 195., 161., 156., 158., 157., 157., 156., 155., 155., 157., 154., 188., 160., 158., 156., 157., 156., 156., 155., 154., 156., 335., 181., 163., 159., 158., 158., 156., 158., 158., 156., 156., 156., 155., 156., 168., 157., 156., 157., 155., 156., 155., 155., 155., 156., 156., 156., 156.}","{255., 221., 218., 216., 216., 227., 218., 216., 216., 216., 216., 217., 217., 215., 216., 216., 216., 216., 216., 227., 217., 216., 216., 216., 216., 218., 217., 216., 216., 216., 217., 216., 216., 217., 216., 216., 217., 226., 216., 215., 215., 216., 216., 216., 216., 216., 215., 216., 215., 215.}","{2886., 2826., 2666., 2560., 2526., 2676., 2581., 2523., 2544., 2689., 2523., 2571., 2531., 2703., 2614., 2531., 2526., 2695., 2528., 2532., 2546., 2665., 2551., 2545., 2549., 2634., 2552., 2525., 2609., 2625., 2527., 2538., 2624., 2598., 2548., 2516., 2680., 2583., 2520., 2585., 2694., 2576., 2562., 2545., 2644., 2565., 2538., 2519., 2675., 2546.}"
2,8,"ReLUConv1/2","PrimaryCaps/4/3",6,"ReLUConv1/2-PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3","Elementwise","Elementwise","Elementwise-Convolution-Transpose-Reshape-Elementwise-Aggregation-Elementwise",61.,61.7333,111.,46.,46.6,78.,2399.,2438.3,2582.,2338.,2376.5667000000003,2471.,2353.,2391.7000000000003,2504.,"{111., 75., 64., 75., 67., 63., 62., 62., 61., 62., 62., 62., 61., 62., 61., 62., 61., 61., 62., 62., 62., 62., 61., 61., 62., 62., 61., 61., 62., 62., 61., 61., 62., 63., 63., 62., 62., 61., 61., 61., 62., 61., 62., 62., 62., 61., 62., 61., 62., 61.}","{78., 50., 48., 47., 47., 47., 46., 46., 47., 47., 46., 47., 47., 46., 46., 46., 47., 47., 46., 47., 46., 47., 46., 47., 46., 46., 46., 47., 46., 46., 47., 46., 47., 47., 47., 47., 46., 47., 47., 46., 47., 55., 47., 47., 46., 47., 46., 46., 46., 46.}","{2582., 2452., 2574., 2431., 2406., 2428., 2579., 2410., 2424., 2407., 2562., 2448., 2417., 2434., 2554., 2455., 2425., 2415., 2530., 2452., 2421., 2416., 2490., 2458., 2432., 2403., 2495., 2448., 2434., 2428., 2437., 2495., 2418., 2401., 2430., 2508., 2434., 2415., 2399., 2526., 2415., 2427., 2439., 2526., 2417., 2408., 2419., 2554., 2418., 2427.}"
3,9,"PrimaryCaps/1","PrimaryCaps/4/4",6,"PrimaryCaps/1-PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4","Convolution","Replicate","Convolution-Transpose-Reshape-Elementwise-Aggregation-Elementwise-Replicate",2043.,2079.3333000000002,2232.,296.,297.90000000000003,321.,2624.,2657.3667,2807.,581.,578.0333,575.,2328.,2359.4667,2486.,"{2165., 2121., 2070., 2185., 2098., 2051., 2064., 2044., 2227., 2050., 2065., 2049., 2071., 2186., 2078., 2055., 2076., 2087., 2163., 2050., 2064., 2050., 2158., 2115., 2070., 2043., 2157., 2232., 2053., 2069., 2052., 2078., 2185., 2071., 2063., 2073., 2066., 2170., 2048., 2066., 2045., 2133., 2142., 2072., 2051., 2068., 2193., 2069., 2063., 2048.}","{321., 300., 298., 297., 313., 304., 298., 296., 298., 297., 296., 310., 298., 297., 297., 297., 297., 297., 297., 297., 296., 296., 297., 296., 308., 297., 302., 299., 315., 303., 298., 297., 297., 297., 297., 296., 296., 311., 300., 299., 299., 298., 299., 298., 299., 298., 298., 299., 298., 299.}","{2799., 2682., 2798., 2658., 2643., 2631., 2711., 2647., 2633., 2760., 2638., 2636., 2642., 2799., 2624., 2654., 2644., 2742., 2653., 2644., 2664., 2686., 2643., 2629., 2775., 2642., 2626., 2649., 2787., 2634., 2652., 2649., 2735., 2648., 2640., 2693., 2656., 2663., 2628., 2807., 2639., 2627., 2650., 2797., 2624., 2653., 2648., 2724., 2661., 2645.}"
4,10,"PrimaryCaps/2","PrimaryCaps/4/5",6,"PrimaryCaps/2-PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5","Transpose","Threading","Transpose-Reshape-Elementwise-Aggregation-Elementwise-Replicate-Threading",103.,104.10000000000001,120.,26.,26.3667,47.,"","","","","","","","","","{120., 120., 106., 106., 105., 104., 104., 104., 104., 105., 104., 104., 104., 105., 104., 104., 104., 104., 103., 104., 104., 104., 104., 105., 104., 104., 104., 104., 104., 104., 104., 104., 104., 104., 105., 104., 104., 104., 104., 116., 105., 104., 104., 105., 104., 104., 105., 104., 104., 104.}","{47., 30., 27., 27., 27., 27., 27., 26., 26., 27., 26., 27., 26., 26., 26., 26., 27., 26., 27., 26., 27., 26., 26., 26., 26., 26., 26., 27., 26., 26., 27., 26., 27., 26., 26., 27., 26., 27., 26., 27., 26., 26., 26., 26., 27., 26., 39., 27., 26., 26.}",""
5,11,"PrimaryCaps/3","PrimaryPredVects/1",6,"PrimaryCaps/3-PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1","Reshape","Replicate","Reshape-Elementwise-Aggregation-Elementwise-Replicate-Threading-Replicate",24.,25.,44.,44700.,44715.5333,44757.,"","","","","","","","","","{44., 29., 26., 26., 25., 25., 25., 25., 24., 36., 25., 25., 26., 25., 25., 25., 25., 24., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 24., 25., 25., 25., 25., 25., 25., 25., 25.}","{44757., 44741., 44735., 44732., 44715., 44708., 44720., 44703., 44723., 44712., 44714., 44706., 44710., 44716., 44725., 44710., 44711., 44751., 44715., 44716., 44714., 44708., 44714., 44710., 44727., 44719., 44710., 44725., 44711., 44725., 44715., 44716., 44706., 44707., 44726., 44729., 44714., 44724., 44702., 44700., 44752., 44714., 44715., 44712., 44709., 44716., 44720., 44719., 44711., 44710.}",""
6,12,"PrimaryCaps/4/1","",6,"PrimaryCaps/4/1-PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1-","Elementwise","Missing","Elementwise-Aggregation-Elementwise-Replicate-Threading-Replicate-Missing",25.,25.400000000000002,47.,"","","","","","","","","","","","","{47., 28., 27., 26., 26., 26., 25., 25., 26., 25., 25., 25., 26., 26., 25., 25., 25., 25., 26., 25., 26., 25., 26., 25., 26., 25., 26., 25., 26., 25., 26., 25., 26., 25., 26., 25., 25., 26., 25., 25., 25., 25., 25., 26., 25., 26., 25., 25., 26., 25.}","",""
7,13,"PrimaryCaps/4/2","PrimaryPredVects/2",6,"PrimaryCaps/4/2-PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2","Aggregation","ConstantArray","Aggregation-Elementwise-Replicate-Threading-Replicate-Missing-ConstantArray",214.,214.8333,232.,"","","","","","","","","","","","","{232., 218., 216., 215., 215., 228., 216., 215., 214., 214., 222., 216., 215., 215., 215., 215., 215., 215., 214., 215., 214., 215., 215., 215., 227., 215., 214., 214., 214., 215., 215., 215., 214., 215., 215., 214., 215., 214., 215., 215., 215., 215., 223., 214., 214., 215., 214., 215., 214., 214.}","",""
8,14,"PrimaryCaps/4/3","PrimaryPredVects/3",6,"PrimaryCaps/4/3-PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3","Elementwise","Threading","Elementwise-Replicate-Threading-Replicate-Missing-ConstantArray-Threading",46.,46.2333,75.,"","","","","","","","","","","","","{75., 50., 48., 47., 46., 47., 46., 46., 46., 47., 46., 47., 46., 46., 46., 46., 46., 47., 47., 46., 46., 46., 47., 46., 47., 46., 46., 46., 46., 47., 46., 46., 46., 46., 47., 46., 46., 46., 47., 46., 46., 46., 46., 46., 46., 47., 53., 47., 46., 46.}","",""
9,15,"PrimaryCaps/4/4","PrimaryPredVects/4",6,"PrimaryCaps/4/4-PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4","Replicate","Aggregation","Replicate-Threading-Replicate-Missing-ConstantArray-Threading-Aggregation",294.,296.9667,327.,"","","","","","","","","","","","","{327., 302., 299., 298., 297., 297., 297., 298., 297., 310., 298., 297., 296., 298., 296., 296., 297., 297., 297., 297., 296., 296., 296., 308., 298., 296., 296., 297., 296., 296., 297., 297., 296., 302., 297., 297., 306., 298., 297., 297., 297., 297., 294., 297., 296., 297., 296., 296., 298., 297.}","",""
10,16,"PrimaryCaps/4/5","DynamicRouting/1",6,"PrimaryCaps/4/5-PrimaryPredVects/1--PrimaryPredVects/2-PrimaryPredVects/3-PrimaryPredVects/4-DynamicRouting/1","Threading","Replicate","Threading-Replicate-Missing-ConstantArray-Threading-Aggregation-Replicate",25.,26.,50.,"","","","","","","","","","","","","{50., 30., 27., 26., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 27., 25., 26., 26., 26., 26., 26., 26., 26., 27., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 26., 26., 27., 26., 26., 26.}","",""
