"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,11,"conv1","2a/res2a_branch2b_relu",10,"conv1-bn_conv1-conv1_relu-pool1_pad-pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu","Convolution","Elementwise","Convolution-BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise",2145.,2189.,2637.,96.,97.1667,172.,7499.,7575.6333,8311.,5354.,5386.6333,5674.,7403.,7478.4667,8139.,"{2637., 2440., 2442., 2279., 2183., 2197., 2243., 2241., 2180., 2191., 2159., 2275., 2204., 2186., 2186., 2190., 2210., 2152., 2192., 2154., 2289., 2190., 2164., 2175., 2171., 2214., 2169., 2172., 2151., 2274., 2211., 2189., 2145., 2149., 2203., 2167., 2172., 2150., 2226., 2213., 2171., 2158., 2185., 2236., 2171., 2175., 2150., 2199., 2204., 2174.}","{172., 126., 99., 98., 98., 96., 97., 98., 97., 96., 97., 96., 97., 97., 111., 98., 97., 97., 96., 98., 97., 96., 97., 97., 98., 97., 97., 98., 96., 97., 97., 97., 97., 106., 101., 97., 98., 96., 97., 97., 97., 96., 97., 97., 96., 96., 97., 98., 97., 97.}","{8311., 7889., 7581., 7686., 7529., 7587., 7591., 7620., 7516., 7658., 7542., 7560., 7522., 7592., 7613., 7645., 7533., 7608., 7502., 7593., 7536., 7636., 7599., 7548., 7576., 7563., 7573., 7550., 7636., 7563., 7621., 7553., 7672., 7542., 7593., 7505., 7653., 7549., 7571., 7502., 7627., 7560., 7590., 7499., 7580., 7534., 7631., 7504., 7554., 7523.}"
2,12,"bn_conv1","2a/res2a_branch2c",10,"bn_conv1-conv1_relu-pool1_pad-pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c","BatchNormalization","Convolution","BatchNormalization-Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",319.,320.7667,473.,234.,238.9333,403.,5668.,5743.700000000001,6149.,5349.,5422.933300000001,5676.,5434.,5504.7667,5746.,"{473., 422., 333., 321., 333., 321., 322., 320., 320., 321., 320., 320., 328., 321., 320., 320., 320., 334., 321., 320., 320., 320., 319., 320., 321., 319., 321., 320., 320., 333., 321., 319., 320., 320., 320., 319., 320., 321., 322., 320., 321., 321., 333., 329., 323., 321., 322., 322., 321., 322.}","{403., 278., 238., 234., 235., 234., 235., 235., 235., 234., 269., 256., 240., 238., 238., 239., 238., 239., 238., 238., 238., 238., 237., 239., 237., 239., 237., 253., 239., 238., 238., 236., 237., 237., 239., 237., 238., 237., 276., 264., 264., 262., 260., 253., 241., 240., 239., 239., 239., 240.}","{6149., 5897., 5825., 5802., 5789., 5749., 5724., 5772., 5716., 5718., 5757., 5751., 5846., 5779., 5743., 5668., 5717., 5825., 5744., 5767., 5691., 5718., 5716., 5708., 5822., 5740., 5801., 5714., 5706., 5685., 5734., 5806., 5690., 5801., 5692., 5724., 5710., 5726., 5784., 5693., 5798., 5683., 5709., 5699., 5750., 5783., 5697., 5826., 5716., 5754.}"
3,13,"conv1_relu","2a/bn2a_branch2c",10,"conv1_relu-pool1_pad-pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c","Elementwise","BatchNormalization","Elementwise-Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",301.,302.6333,401.,"","","",5462.,5530.9667,5825.,5161.,5228.3333,5424.,"","","","{401., 400., 322., 303., 303., 303., 302., 303., 303., 302., 303., 303., 302., 313., 303., 303., 303., 301., 303., 301., 302., 311., 302., 303., 302., 301., 313., 303., 302., 302., 303., 303., 302., 303., 302., 302., 303., 303., 301., 313., 303., 302., 303., 303., 302., 302., 303., 302., 301., 302.}","","{5825., 5646., 5625., 5521., 5686., 5506., 5544., 5504., 5573., 5478., 5514., 5520., 5589., 5647., 5495., 5556., 5481., 5660., 5565., 5523., 5482., 5539., 5656., 5464., 5538., 5505., 5593., 5493., 5502., 5463., 5561., 5586., 5515., 5555., 5462., 5573., 5472., 5561., 5508., 5477., 5571., 5493., 5591., 5489., 5616., 5486., 5503., 5469., 5490., 5537.}"
4,14,"pool1_pad","2a/res2a_branch1",10,"pool1_pad-pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1","Padding","Convolution","Padding-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution",898.,907.3333,969.,239.,242.10000000000002,464.,"","","","","","","","","","{969., 943., 939., 910., 908., 908., 924., 925., 916., 909., 908., 924., 910., 910., 910., 925., 925., 932., 912., 912., 899., 899., 900., 899., 909., 900., 900., 898., 909., 909., 900., 898., 905., 914., 902., 901., 902., 912., 901., 902., 911., 912., 902., 902., 902., 902., 910., 900., 899., 921.}","{464., 304., 250., 244., 260., 244., 242., 241., 241., 242., 243., 242., 241., 240., 242., 242., 241., 241., 240., 240., 255., 242., 268., 269., 269., 266., 275., 241., 240., 240., 252., 242., 240., 240., 240., 241., 256., 242., 241., 242., 241., 239., 240., 241., 240., 240., 241., 241., 240., 240.}",""
5,15,"pool1","2a/bn2a_branch1",10,"pool1-2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1","Pooling","BatchNormalization","Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization",1538.,1546.,1622.,324.,326.7667,444.,"","","","","","","","","","{1573., 1573., 1543., 1540., 1622., 1541., 1556., 1540., 1600., 1551., 1541., 1551., 1540., 1540., 1559., 1541., 1550., 1539., 1553., 1555., 1540., 1607., 1550., 1540., 1549., 1539., 1553., 1561., 1540., 1550., 1540., 1539., 1550., 1540., 1555., 1541., 1539., 1551., 1538., 1538., 1560., 1544., 1551., 1540., 1538., 1550., 1555., 1550., 1539., 1539.}","{444., 415., 333., 326., 325., 337., 333., 326., 325., 325., 325., 325., 326., 324., 325., 326., 325., 341., 328., 327., 328., 328., 328., 327., 327., 327., 328., 327., 328., 349., 326., 325., 326., 324., 326., 325., 324., 331., 326., 326., 325., 341., 328., 328., 327., 327., 328., 327., 326., 328.}",""
6,16,"2a/res2a_branch2a","2a/res2a",10,"2a/res2a_branch2a-2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1-2a/res2a","Convolution","Total","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Total",69.,70.33330000000001,176.,452.,455.0333,663.,"","","","","","","","","","{176., 87., 81., 81., 80., 79., 79., 80., 83., 71., 70., 70., 70., 70., 70., 70., 70., 70., 70., 70., 71., 70., 70., 70., 69., 70., 70., 71., 70., 70., 70., 70., 70., 70., 69., 70., 69., 70., 70., 71., 84., 72., 71., 71., 70., 71., 70., 70., 71., 70.}","{663., 613., 539., 462., 454., 454., 453., 454., 454., 454., 453., 458., 454., 453., 453., 453., 452., 453., 453., 467., 454., 460., 453., 453., 452., 454., 454., 453., 470., 457., 456., 455., 457., 455., 455., 455., 456., 468., 454., 466., 455., 455., 464., 455., 455., 466., 456., 455., 455., 455.}",""
7,17,"2a/bn2a_branch2a","2a/res2a_relu",10,"2a/bn2a_branch2a-2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1-2a/res2a-2a/res2a_relu","BatchNormalization","Elementwise","BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Total-Elementwise","","","",296.,301.36670000000004,444.,"","","","","","","","","","","{444., 399., 309., 296., 297., 297., 298., 297., 297., 296., 311., 301., 302., 301., 301., 302., 302., 301., 302., 302., 301., 301., 302., 301., 317., 309., 300., 300., 301., 300., 301., 299., 301., 300., 302., 300., 300., 315., 302., 301., 302., 302., 303., 303., 302., 302., 302., 302., 303., 302.}",""
8,18,"2a/res2a_branch2a_relu","2b/res2b_branch2a",10,"2a/res2a_branch2a_relu-2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1-2a/res2a-2a/res2a_relu-2b/res2b_branch2a","Elementwise","Convolution","Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Total-Elementwise-Convolution",95.,95.7667,140.,218.,219.76670000000001,337.,"","","","","","","","","","{140., 116., 97., 96., 97., 96., 95., 96., 96., 96., 96., 95., 95., 96., 96., 95., 96., 95., 96., 95., 96., 96., 96., 96., 95., 96., 96., 96., 106., 96., 95., 96., 95., 96., 95., 96., 95., 96., 95., 95., 96., 96., 95., 96., 96., 95., 96., 95., 96., 95.}","{337., 233., 224., 221., 220., 221., 236., 221., 221., 262., 246., 245., 246., 245., 220., 219., 220., 219., 220., 219., 219., 218., 218., 220., 228., 220., 220., 219., 219., 220., 218., 219., 219., 218., 219., 218., 219., 219., 219., 218., 219., 219., 232., 219., 220., 219., 220., 219., 219., 219.}",""
9,19,"2a/res2a_branch2b","2b/bn2b_branch2a",10,"2a/res2a_branch2b-2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1-2a/res2a-2a/res2a_relu-2b/res2b_branch2a-2b/bn2b_branch2a","Convolution","BatchNormalization","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Total-Elementwise-Convolution-BatchNormalization",1736.,1775.3000000000002,1942.,102.,103.4,132.,"","","","","","","","","","{1942., 1871., 1881., 1864., 1808., 1779., 1767., 1748., 1828., 1764., 1747., 1779., 1764., 1853., 1843., 1758., 1747., 1788., 1740., 1848., 1780., 1740., 1763., 1741., 1787., 1814., 1758., 1742., 1787., 1766., 1808., 1798., 1756., 1772., 1740., 1756., 1856., 1739., 1779., 1739., 1770., 1816., 1826., 1739., 1755., 1755., 1736., 1827., 1759., 1752.}","{132., 124., 106., 104., 105., 104., 104., 104., 104., 103., 103., 104., 103., 103., 103., 104., 103., 103., 103., 104., 104., 103., 103., 103., 103., 104., 103., 103., 104., 104., 103., 102., 104., 103., 117., 104., 103., 104., 103., 103., 103., 103., 103., 103., 104., 104., 103., 103., 103., 103.}",""
10,20,"2a/bn2a_branch2b","2b/res2b_branch2a_relu",10,"2a/bn2a_branch2b-2a/res2a_branch2b_relu-2a/res2a_branch2c-2a/bn2a_branch2c-2a/res2a_branch1-2a/bn2a_branch1-2a/res2a-2a/res2a_relu-2b/res2b_branch2a-2b/bn2b_branch2a-2b/res2b_branch2a_relu","BatchNormalization","Elementwise","BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Total-Elementwise-Convolution-BatchNormalization-Elementwise",102.,102.7667,124.,93.,95.9667,176.,"","","","","","","","","","{124., 107., 104., 103., 104., 102., 104., 102., 103., 102., 103., 117., 104., 103., 103., 103., 104., 102., 103., 103., 103., 102., 103., 102., 102., 102., 103., 102., 103., 103., 102., 102., 103., 102., 103., 103., 102., 103., 103., 102., 103., 102., 103., 103., 102., 103., 103., 102., 103., 116.}","{111., 98., 95., 94., 93., 94., 93., 94., 93., 93., 94., 94., 94., 111., 97., 96., 96., 97., 96., 97., 96., 97., 95., 96., 96., 96., 96., 96., 97., 96., 96., 95., 96., 95., 96., 96., 96., 120., 102., 176., 104., 96., 97., 96., 96., 96., 96., 96., 96., 96.}",""
