"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,11,"bn_data","stage1_unit1/relu2",10,"bn_data-conv0-bn0-relu0-pooling0-stage1_unit1/bn1-stage1_unit1/relu1-stage1_unit1/sc-stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2","BatchNormalization","Elementwise","BatchNormalization-Convolution-BatchNormalization-Elementwise-Pooling-BatchNormalization-Elementwise-Convolution-Convolution-BatchNormalization-Elementwise",87.,88.2667,155.,95.,97.30000000000001,130.,"","","","","","","","","","{155., 110., 92., 89., 89., 88., 88., 88., 87., 88., 88., 88., 88., 89., 88., 107., 89., 89., 88., 88., 88., 89., 88., 88., 89., 89., 88., 88., 88., 88., 88., 88., 99., 89., 88., 88., 88., 89., 87., 88., 88., 88., 87., 96., 89., 88., 89., 88., 88., 88.}","{130., 112., 99., 99., 99., 98., 98., 98., 97., 98., 98., 98., 98., 98., 98., 98., 99., 109., 97., 96., 95., 96., 95., 96., 98., 101., 97., 95., 96., 95., 96., 96., 95., 96., 95., 96., 96., 95., 95., 108., 97., 97., 98., 105., 98., 97., 98., 98., 97., 98.}",""
2,12,"conv0","stage1_unit1/conv2",10,"conv0-bn0-relu0-pooling0-stage1_unit1/bn1-stage1_unit1/relu1-stage1_unit1/sc-stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2","Convolution","Convolution","Convolution-BatchNormalization-Elementwise-Pooling-BatchNormalization-Elementwise-Convolution-Convolution-BatchNormalization-Elementwise-Convolution",1870.,1916.0667,3049.,1727.,1763.2,1977.,"","","","","","","","","","{2237., 2244., 2051., 1927., 1912., 1922., 1934., 1978., 1892., 1907., 1904., 1900., 1981., 1922., 1896., 1907., 1899., 1986., 1895., 1891., 1911., 3049., 1979., 1909., 1878., 1889., 1893., 1978., 1890., 1901., 1888., 1891., 1979., 1877., 1879., 1879., 1893., 1964., 1940., 1875., 1906., 1870., 1967., 1981., 1910., 1880., 1914., 1925., 1968., 1904.}","{1977., 1894., 1771., 1758., 1758., 1864., 1844., 1770., 1751., 1769., 1750., 1831., 1760., 1731., 1761., 1745., 1791., 1820., 1764., 1750., 1729., 1750., 1817., 1825., 1745., 1762., 1728., 1762., 1834., 1749., 1749., 1744., 1761., 1786., 1853., 1731., 1741., 1733., 1727., 1837., 1789., 1759., 1746., 1742., 1749., 1851., 1729., 1734., 1767., 1743.}",""
3,13,"bn0","stage1_unit1/bn3",10,"bn0-relu0-pooling0-stage1_unit1/bn1-stage1_unit1/relu1-stage1_unit1/sc-stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2-stage1_unit1/bn3","BatchNormalization","BatchNormalization","BatchNormalization-Elementwise-Pooling-BatchNormalization-Elementwise-Convolution-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",319.,321.,494.,103.,103.7,153.,"","","","","","","","","","{494., 443., 366., 324., 321., 321., 320., 333., 322., 324., 324., 322., 321., 321., 320., 321., 320., 321., 319., 334., 322., 320., 320., 320., 321., 320., 320., 321., 320., 320., 321., 332., 320., 328., 321., 320., 321., 320., 321., 321., 321., 320., 321., 321., 331., 321., 320., 322., 320., 321.}","{153., 128., 107., 104., 105., 105., 104., 104., 104., 104., 104., 104., 103., 104., 104., 103., 104., 103., 103., 104., 103., 104., 104., 103., 103., 104., 103., 114., 103., 103., 104., 103., 103., 103., 104., 104., 104., 104., 104., 104., 103., 103., 103., 103., 104., 104., 104., 103., 104., 103.}",""
4,14,"relu0","stage1_unit1/relu3",10,"relu0-pooling0-stage1_unit1/bn1-stage1_unit1/relu1-stage1_unit1/sc-stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2-stage1_unit1/bn3-stage1_unit1/relu3","Elementwise","Elementwise","Elementwise-Pooling-BatchNormalization-Elementwise-Convolution-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise",295.,297.8,437.,97.,98.1667,139.,"","","","","","","","","","{437., 394., 319., 301., 298., 298., 299., 298., 298., 298., 298., 312., 299., 299., 299., 298., 297., 298., 298., 299., 299., 298., 298., 300., 310., 299., 298., 296., 296., 297., 297., 296., 296., 304., 298., 296., 297., 296., 307., 297., 296., 297., 296., 297., 297., 296., 297., 295., 297., 296.}","{139., 112., 100., 100., 99., 98., 99., 98., 98., 98., 99., 98., 98., 99., 112., 98., 98., 99., 98., 98., 98., 98., 98., 97., 99., 98., 98., 98., 99., 98., 97., 99., 97., 98., 98., 99., 97., 98., 98., 98., 98., 98., 99., 98., 98., 98., 98., 97., 98., 98.}",""
5,15,"pooling0","stage1_unit1/conv3",10,"pooling0-stage1_unit1/bn1-stage1_unit1/relu1-stage1_unit1/sc-stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2-stage1_unit1/bn3-stage1_unit1/relu3-stage1_unit1/conv3","Pooling","Convolution","Pooling-BatchNormalization-Elementwise-Convolution-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution",1534.,1542.6333,1636.,238.,240.63330000000002,489.,"","","","","","","","","","{1636., 1576., 1536., 1534., 1563., 1535., 1546., 1543., 1534., 1590., 1537., 1546., 1538., 1545., 1549., 1537., 1537., 1545., 1604., 1549., 1544., 1536., 1549., 1537., 1546., 1537., 1544., 1550., 1536., 1537., 1544., 1536., 1576., 1538., 1536., 1549., 1536., 1548., 1603., 1545., 1549., 1604., 1546., 1536., 1535., 1587., 1536., 1536., 1549., 1537.}","{489., 308., 257., 244., 242., 258., 245., 243., 241., 240., 240., 240., 239., 240., 239., 247., 289., 265., 266., 275., 239., 252., 240., 238., 241., 238., 238., 240., 239., 239., 238., 238., 238., 239., 239., 239., 238., 239., 248., 241., 240., 241., 240., 240., 240., 241., 240., 239., 239., 241.}",""
6,16,"stage1_unit1/bn1","stage1_unit1/_plus_stage1_unit1",10,"stage1_unit1/bn1-stage1_unit1/relu1-stage1_unit1/sc-stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2-stage1_unit1/bn3-stage1_unit1/relu3-stage1_unit1/conv3-stage1_unit1/_plus_stage1_unit1","BatchNormalization","Threading","BatchNormalization-Elementwise-Convolution-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-Threading",101.,104.83330000000001,141.,404.,405.5333,620.,"","","","","","","","","","{141., 114., 107., 106., 106., 106., 106., 105., 105., 105., 106., 106., 106., 105., 106., 105., 106., 105., 105., 105., 105., 106., 106., 105., 105., 105., 105., 105., 106., 106., 105., 105., 105., 105., 105., 120., 102., 102., 101., 102., 101., 101., 102., 101., 101., 101., 101., 101., 101., 101.}","{595., 620., 472., 412., 404., 404., 404., 404., 404., 404., 418., 406., 414., 406., 405., 406., 406., 405., 405., 405., 420., 406., 405., 406., 405., 404., 404., 406., 405., 405., 416., 405., 404., 405., 404., 405., 411., 406., 405., 407., 420., 405., 405., 404., 404., 405., 405., 405., 411., 407.}",""
7,17,"stage1_unit1/relu1","stage1_unit2/bn1",10,"stage1_unit1/relu1-stage1_unit1/sc-stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2-stage1_unit1/bn3-stage1_unit1/relu3-stage1_unit1/conv3-stage1_unit1/_plus_stage1_unit1-stage1_unit2/bn1","Elementwise","BatchNormalization","Elementwise-Convolution-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-Threading-BatchNormalization",100.,102.5,150.,322.,323.40000000000003,432.,"","","","","","","","","","{150., 119., 104., 105., 106., 104., 102., 102., 104., 104., 103., 102., 103., 102., 104., 103., 102., 103., 103., 102., 102., 102., 113., 104., 102., 100., 102., 102., 102., 102., 103., 101., 103., 103., 101., 103., 101., 102., 103., 102., 103., 102., 102., 102., 102., 101., 102., 102., 103., 103.}","{432., 387., 331., 340., 325., 322., 324., 324., 323., 323., 323., 330., 323., 323., 324., 323., 336., 324., 323., 323., 323., 323., 322., 322., 323., 324., 322., 323., 336., 324., 323., 323., 323., 324., 324., 323., 324., 322., 323., 323., 336., 324., 331., 324., 323., 323., 323., 323., 323., 324.}",""
8,18,"stage1_unit1/sc","stage1_unit2/relu1",10,"stage1_unit1/sc-stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2-stage1_unit1/bn3-stage1_unit1/relu3-stage1_unit1/conv3-stage1_unit1/_plus_stage1_unit1-stage1_unit2/bn1-stage1_unit2/relu1","Convolution","Elementwise","Convolution-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-Threading-BatchNormalization-Elementwise",237.,240.,338.,296.,298.3333,362.,"","","","","","","","","","{338., 246., 240., 239., 239., 274., 265., 265., 264., 268., 238., 253., 241., 239., 239., 238., 238., 238., 237., 238., 238., 238., 238., 238., 237., 238., 237., 250., 239., 238., 238., 237., 237., 238., 237., 238., 238., 238., 238., 237., 238., 237., 237., 239., 250., 240., 271., 265., 265., 265.}","{359., 362., 312., 300., 297., 299., 298., 307., 300., 297., 297., 314., 299., 297., 298., 299., 298., 296., 297., 297., 298., 298., 297., 298., 313., 299., 298., 299., 298., 298., 297., 298., 305., 299., 298., 298., 298., 311., 298., 299., 298., 297., 298., 298., 298., 298., 298., 300., 299., 298.}",""
9,19,"stage1_unit1/conv1","stage1_unit2/conv1",10,"stage1_unit1/conv1-stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2-stage1_unit1/bn3-stage1_unit1/relu3-stage1_unit1/conv3-stage1_unit1/_plus_stage1_unit1-stage1_unit2/bn1-stage1_unit2/relu1-stage1_unit2/conv1","Convolution","Convolution","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-Threading-BatchNormalization-Elementwise-Convolution",69.,70.,170.,214.,216.13330000000002,316.,"","","","","","","","","","{170., 77., 72., 71., 71., 71., 70., 70., 70., 70., 69., 70., 70., 70., 69., 69., 70., 70., 70., 70., 69., 70., 71., 70., 70., 70., 70., 69., 69., 69., 77., 69., 84., 72., 71., 71., 70., 70., 70., 69., 70., 70., 69., 70., 70., 69., 69., 69., 70., 71.}","{316., 225., 218., 218., 218., 217., 216., 215., 230., 218., 217., 215., 216., 219., 217., 215., 216., 215., 216., 215., 216., 215., 215., 216., 216., 215., 227., 217., 215., 215., 215., 215., 215., 215., 214., 215., 214., 215., 259., 241., 241., 241., 240., 215., 228., 217., 214., 215., 215., 216.}",""
10,20,"stage1_unit1/bn2","stage1_unit2/bn2",10,"stage1_unit1/bn2-stage1_unit1/relu2-stage1_unit1/conv2-stage1_unit1/bn3-stage1_unit1/relu3-stage1_unit1/conv3-stage1_unit1/_plus_stage1_unit1-stage1_unit2/bn1-stage1_unit2/relu1-stage1_unit2/conv1-stage1_unit2/bn2","BatchNormalization","BatchNormalization","BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-Threading-BatchNormalization-Elementwise-Convolution-BatchNormalization",103.,103.53330000000001,135.,103.,103.4667,127.,"","","","","","","","","","{135., 117., 105., 104., 104., 104., 104., 104., 103., 104., 103., 104., 103., 104., 117., 105., 104., 103., 104., 115., 105., 104., 103., 104., 103., 103., 104., 103., 103., 103., 103., 103., 103., 104., 103., 104., 103., 103., 103., 104., 104., 103., 103., 104., 103., 104., 103., 103., 103., 103.}","{127., 108., 118., 105., 104., 104., 104., 104., 103., 103., 104., 103., 103., 104., 104., 104., 103., 103., 103., 104., 104., 103., 104., 103., 103., 103., 103., 103., 103., 104., 104., 104., 103., 103., 103., 103., 103., 103., 103., 103., 118., 104., 103., 103., 103., 113., 106., 104., 103., 104.}",""
