"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,11,"conv_conv2d","conv_3_conv2d",10,"conv_conv2d-conv_batchnorm-conv_relu-conv_1_conv2d-conv_1_batchnorm-conv_1_relu-conv_2_conv2d-conv_2_batchnorm-conv_2_relu-pool-conv_3_conv2d","Convolution","Convolution","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Convolution",610.,622.2,955.,136.,137.13330000000002,280.,18801.,18890.833300000002,19669.,18191.,18268.6333,18714.,18665.,18753.7,19389.,"{955., 790., 665., 637., 625., 621., 619., 619., 631., 680., 692., 646., 616., 617., 617., 626., 617., 618., 624., 614., 613., 632., 615., 617., 613., 681., 708., 627., 616., 614., 613., 612., 614., 617., 646., 620., 617., 616., 619., 617., 634., 700., 689., 610., 618., 616., 633., 618., 616., 615.}","{280., 194., 159., 155., 155., 154., 153., 152., 166., 137., 137., 138., 137., 137., 137., 136., 138., 137., 137., 138., 137., 137., 137., 137., 137., 137., 152., 138., 137., 136., 136., 137., 137., 137., 137., 137., 137., 136., 137., 137., 136., 137., 136., 136., 137., 136., 136., 137., 137., 137.}","{19669., 19119., 18917., 19024., 19080., 18942., 18887., 18941., 18876., 18920., 18941., 18831., 18903., 18867., 18905., 18849., 19026., 18839., 18840., 19070., 18891., 18805., 18812., 18992., 18831., 18907., 18917., 18856., 18933., 18801., 18911., 18992., 18902., 18818., 18944., 18898., 18807., 18920., 18868., 18834., 18863., 18898., 18870., 18876., 18830., 18845., 18899., 18827., 18849., 18937.}"
2,12,"conv_batchnorm","conv_3_batchnorm",10,"conv_batchnorm-conv_relu-conv_1_conv2d-conv_1_batchnorm-conv_1_relu-conv_2_conv2d-conv_2_batchnorm-conv_2_relu-pool-conv_3_conv2d-conv_3_batchnorm","BatchNormalization","BatchNormalization","BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Convolution-BatchNormalization",291.,292.7,397.,194.,195.60000000000002,313.,18321.,18450.9667,18979.,18030.,18158.2667,18582.,18127.,18255.366700000002,18666.,"{397., 383., 310., 298., 293., 293., 294., 293., 307., 292., 302., 294., 292., 292., 292., 293., 293., 291., 292., 292., 291., 291., 306., 293., 292., 292., 292., 291., 292., 292., 292., 291., 292., 291., 291., 307., 294., 293., 292., 293., 294., 293., 293., 292., 301., 292., 294., 293., 292., 306.}","{313., 263., 201., 196., 196., 195., 195., 196., 210., 197., 196., 195., 195., 196., 195., 195., 196., 196., 194., 196., 205., 196., 196., 195., 194., 195., 195., 196., 209., 196., 195., 196., 195., 196., 195., 195., 196., 196., 194., 195., 196., 195., 195., 195., 195., 196., 196., 194., 211., 197.}","{18979., 18604., 18550., 18540., 18459., 18611., 18514., 18458., 18477., 18405., 18400., 18365., 18513., 18366., 18528., 18472., 18407., 18485., 18410., 18446., 18501., 18464., 18411., 18321., 18344., 18467., 18356., 18449., 18502., 18486., 18467., 18482., 18414., 18447., 18418., 18508., 18378., 18371., 18453., 18436., 18444., 18443., 18387., 18340., 18505., 18472., 18430., 18445., 18344., 18479.}"
3,13,"conv_relu","conv_3_relu",10,"conv_relu-conv_1_conv2d-conv_1_batchnorm-conv_1_relu-conv_2_conv2d-conv_2_batchnorm-conv_2_relu-pool-conv_3_conv2d-conv_3_batchnorm-conv_3_relu","Elementwise","Elementwise","Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Convolution-BatchNormalization-Elementwise",272.,273.93330000000003,366.,177.,179.8,303.,18107.,18265.7667,18912.,17835.,17991.833300000002,18546.,17930.,18085.9667,18609.,"{366., 334., 297., 275., 275., 274., 288., 275., 275., 274., 274., 273., 274., 273., 274., 282., 274., 275., 273., 274., 272., 281., 276., 274., 273., 274., 274., 275., 273., 273., 274., 274., 273., 274., 273., 287., 275., 273., 274., 274., 272., 273., 273., 274., 273., 273., 273., 274., 274., 272.}","{303., 257., 184., 181., 181., 181., 181., 180., 180., 180., 180., 180., 180., 180., 180., 194., 181., 180., 179., 180., 180., 179., 179., 179., 180., 179., 180., 179., 189., 180., 180., 180., 181., 180., 179., 179., 180., 193., 181., 179., 178., 177., 179., 178., 178., 179., 179., 178., 178., 179.}","{18912., 18374., 18337., 18396., 18267., 18388., 18306., 18213., 18229., 18311., 18398., 18309., 18314., 18194., 18199., 18428., 18249., 18275., 18334., 18239., 18271., 18307., 18182., 18277., 18235., 18191., 18338., 18227., 18256., 18323., 18142., 18193., 18257., 18219., 18246., 18301., 18198., 18107., 18325., 18213., 18249., 18276., 18177., 18220., 18351., 18244., 18355., 18264., 18194., 18217.}"
4,14,"conv_1_conv2d","conv_4_conv2d",10,"conv_1_conv2d-conv_1_batchnorm-conv_1_relu-conv_2_conv2d-conv_2_batchnorm-conv_2_relu-pool-conv_3_conv2d-conv_3_batchnorm-conv_3_relu-conv_4_conv2d","Convolution","Convolution","Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Convolution-BatchNormalization-Elementwise-Convolution",5960.,6051.400000000001,6460.,4733.,4828.3333,5335.,22942.,23092.0667,24048.,16982.,17040.6667,17588.,18209.,18263.7333,18713.,"{6460., 6438., 6315., 6225., 6227., 6207., 6152., 6116., 6152., 6125., 6113., 6061., 6071., 6157., 6051., 6056., 6018., 6054., 6148., 5997., 6043., 6013., 6043., 6106., 5998., 6022., 5960., 6071., 6054., 6018., 6007., 6002., 6072., 6073., 5993., 6061., 6010., 6063., 6022., 5993., 6009., 6037., 6045., 6018., 5971., 6003., 6034., 6056., 5986., 5995.}","{5335., 5149., 4991., 4857., 4852., 4811., 4815., 4816., 4832., 4816., 4853., 4776., 4890., 4797., 4963., 4786., 4910., 4775., 4943., 4794., 4936., 4776., 4921., 4792., 4896., 4775., 4827., 4849., 4835., 4837., 4773., 4838., 4792., 4814., 4774., 4764., 4748., 4791., 4795., 4844., 4764., 4884., 4760., 4950., 4733., 4920., 4759., 4900., 4766., 4915.}","{24048., 23513., 23017., 23070., 23170., 23017., 23192., 23013., 23169., 23110., 23129., 23217., 23035., 23046., 23290., 22977., 23014., 23366., 22972., 23076., 23043., 23026., 23128., 23004., 23167., 23142., 23057., 23188., 23080., 23065., 23286., 22981., 23135., 23286., 23002., 23049., 23046., 23060., 23152., 22983., 23163., 23077., 23060., 23215., 22942., 23016., 23237., 23082., 23062., 23141.}"
5,15,"conv_1_batchnorm","conv_4_batchnorm",10,"conv_1_batchnorm-conv_1_relu-conv_2_conv2d-conv_2_batchnorm-conv_2_relu-pool-conv_3_conv2d-conv_3_batchnorm-conv_3_relu-conv_4_conv2d-conv_4_batchnorm","BatchNormalization","BatchNormalization","BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",291.,292.6667,477.,384.,388.1667,592.,17107.,17249.333300000002,17863.,16816.,16956.6667,17386.,16723.,16861.1667,17271.,"{477., 419., 311., 294., 295., 293., 293., 293., 295., 293., 293., 293., 306., 293., 292., 293., 292., 292., 293., 293., 292., 291., 293., 292., 293., 307., 294., 299., 292., 292., 293., 292., 292., 292., 292., 292., 293., 291., 293., 304., 294., 292., 291., 292., 291., 292., 292., 293., 292., 292.}","{592., 519., 422., 389., 386., 384., 387., 385., 396., 386., 386., 386., 405., 387., 386., 386., 397., 386., 386., 386., 386., 386., 400., 388., 385., 385., 386., 386., 386., 386., 385., 386., 404., 401., 391., 390., 389., 389., 389., 390., 390., 390., 403., 390., 391., 389., 390., 390., 390., 390.}","{17863., 17381., 17353., 17262., 17249., 17240., 17549., 17162., 17266., 17240., 17443., 17163., 17283., 17265., 17272., 17211., 17149., 17419., 17144., 17237., 17220., 17421., 17165., 17228., 17287., 17323., 17132., 17134., 17576., 17107., 17254., 17209., 17404., 17146., 17279., 17353., 17177., 17189., 17219., 17404., 17127., 17284., 17191., 17328., 17204., 17234., 17454., 17174., 17237., 17212.}"
6,16,"conv_1_relu","conv_4_relu",10,"conv_1_relu-conv_2_conv2d-conv_2_batchnorm-conv_2_relu-pool-conv_3_conv2d-conv_3_batchnorm-conv_3_relu-conv_4_conv2d-conv_4_batchnorm-conv_4_relu","Elementwise","Elementwise","Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise",262.,264.,415.,348.,349.8,548.,17336.,17447.1667,18156.,17074.,17183.1667,17741.,16988.,17097.366700000002,17608.,"{415., 374., 304., 269., 263., 264., 265., 264., 265., 264., 264., 264., 279., 273., 274., 265., 263., 264., 264., 263., 264., 264., 264., 264., 265., 264., 264., 275., 265., 264., 265., 265., 263., 263., 263., 263., 263., 262., 263., 263., 263., 262., 276., 264., 264., 262., 263., 264., 264., 263.}","{548., 518., 388., 354., 350., 350., 349., 350., 350., 350., 349., 351., 363., 351., 349., 350., 350., 350., 349., 349., 350., 349., 349., 350., 363., 349., 350., 350., 350., 350., 357., 350., 350., 349., 349., 361., 349., 349., 349., 349., 349., 351., 350., 349., 349., 348., 364., 354., 350., 349.}","{18156., 17558., 17398., 17568., 17714., 17420., 17474., 17510., 17481., 17389., 17413., 17534., 17452., 17364., 17422., 17532., 17435., 17436., 17363., 17591., 17457., 17359., 17389., 17584., 17383., 17402., 17389., 17569., 17336., 17382., 17339., 17666., 17350., 17443., 17343., 17613., 17398., 17427., 17355., 17662., 17360., 17503., 17387., 17622., 17409., 17581., 17393., 17691., 17336., 17462.}"
7,17,"conv_2_conv2d","pool1",10,"conv_2_conv2d-conv_2_batchnorm-conv_2_relu-pool-conv_3_conv2d-conv_3_batchnorm-conv_3_relu-conv_4_conv2d-conv_4_batchnorm-conv_4_relu-pool1","Convolution","Pooling","Convolution-BatchNormalization-Elementwise-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling",6117.,6205.6,6433.,1821.,1839.2333,1929.,18798.,18971.833300000002,19792.,12681.,12766.2333,13359.,16977.,17132.600000000002,17863.,"{6432., 6433., 6410., 6344., 6260., 6257., 6356., 6197., 6285., 6257., 6252., 6173., 6180., 6172., 6354., 6168., 6251., 6164., 6256., 6206., 6117., 6216., 6237., 6179., 6141., 6166., 6202., 6227., 6156., 6169., 6218., 6201., 6178., 6134., 6180., 6282., 6175., 6185., 6146., 6264., 6195., 6153., 6178., 6239., 6197., 6187., 6136., 6194., 6242., 6138.}","{1876., 1889., 1877., 1929., 1910., 1844., 1832., 1831., 1853., 1832., 1912., 1832., 1848., 1841., 1846., 1832., 1848., 1832., 1847., 1916., 1860., 1853., 1827., 1838., 1838., 1898., 1827., 1835., 1824., 1847., 1821., 1835., 1826., 1822., 1838., 1833., 1836., 1825., 1891., 1823., 1841., 1822., 1866., 1827., 1835., 1822., 1832., 1842., 1826., 1842.}","{19792., 19050., 18968., 18913., 19110., 18875., 18858., 18994., 19148., 19151., 18973., 18874., 18936., 18963., 18903., 18870., 18907., 19088., 19143., 19070., 18871., 18899., 18798., 18972., 18950., 18936., 18986., 19067., 19143., 19085., 18870., 18854., 18971., 19022., 18900., 18833., 18987., 19104., 19121., 18965., 19000., 18849., 18843., 18994., 18941., 18898., 18991., 19056., 19110., 18983.}"
8,18,"conv_2_batchnorm","Inception1/avg_pool_mixed_pool",10,"conv_2_batchnorm-conv_2_relu-pool-conv_3_conv2d-conv_3_batchnorm-conv_3_relu-conv_4_conv2d-conv_4_batchnorm-conv_4_relu-pool1-Inception1/avg_pool_mixed_pool","BatchNormalization","Pooling","BatchNormalization-Elementwise-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Pooling",510.,519.0667,862.,2185.,2202.0667000000003,2253.,14702.,14813.8333,15288.,14192.,14294.7667,14426.,12517.,12611.7667,13035.,"{862., 785., 606., 523., 534., 518., 518., 517., 517., 527., 517., 529., 529., 517., 530., 519., 517., 518., 516., 534., 517., 518., 517., 519., 516., 536., 517., 531., 528., 517., 519., 517., 517., 517., 522., 513., 512., 511., 512., 512., 513., 511., 524., 511., 510., 514., 510., 523., 542., 517.}","{2253., 2220., 2202., 2194., 2195., 2199., 2185., 2193., 2197., 2217., 2215., 2188., 2192., 2209., 2213., 2186., 2209., 2186., 2203., 2206., 2202., 2198., 2201., 2213., 2201., 2221., 2203., 2218., 2209., 2196., 2197., 2188., 2225., 2188., 2213., 2187., 2214., 2212., 2214., 2199., 2195., 2212., 2188., 2198., 2187., 2212., 2197., 2209., 2196., 2188.}","{15288., 14989., 14950., 14924., 14844., 14873., 14842., 14825., 14797., 14913., 14757., 14772., 14736., 14814., 14718., 14730., 14774., 14764., 14814., 14756., 14941., 14727., 14923., 14734., 14866., 14784., 14866., 14815., 14873., 14857., 14883., 14853., 14848., 14850., 14887., 14813., 14812., 14763., 14746., 14783., 14784., 14766., 14719., 14739., 14702., 14826., 14744., 14846., 14778., 14895.}"
9,19,"conv_2_relu","Inception1/mixed_tower_2_conv_conv2d",10,"conv_2_relu-pool-conv_3_conv2d-conv_3_batchnorm-conv_3_relu-conv_4_conv2d-conv_4_batchnorm-conv_4_relu-pool1-Inception1/avg_pool_mixed_pool-Inception1/mixed_tower_2_conv_conv2d","Elementwise","Convolution","Elementwise-Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Pooling-Convolution",693.,699.4667000000001,1002.,"","","",13966.,14095.400000000001,28058.,13273.,13395.9333,27056.,"","","","{1002., 916., 730., 699., 695., 713., 698., 710., 706., 698., 698., 709., 696., 693., 694., 694., 708., 696., 697., 695., 693., 698., 707., 707., 697., 699., 701., 699., 707., 700., 698., 696., 701., 710., 696., 699., 696., 708., 700., 710., 698., 695., 695., 696., 697., 707., 698., 696., 699., 696.}","","{25411., 28058., 21041., 14371., 14210., 14123., 14007., 14048., 14152., 14129., 14141., 13996., 14040., 14068., 14028., 14237., 14039., 14016., 14043., 14077., 14126., 14071., 14097., 14017., 14008., 14168., 14135., 14085., 14000., 14095., 14181., 14128., 14218., 14002., 14087., 14174., 14042., 14248., 14126., 14072., 14030., 14015., 14164., 14108., 14074., 14011., 13966., 14221., 14109., 14083.}"
10,20,"pool","Inception1/mixed_tower_2_conv_batchnorm",10,"pool-conv_3_conv2d-conv_3_batchnorm-conv_3_relu-conv_4_conv2d-conv_4_batchnorm-conv_4_relu-pool1-Inception1/avg_pool_mixed_pool-Inception1/mixed_tower_2_conv_conv2d-Inception1/mixed_tower_2_conv_batchnorm","Pooling","BatchNormalization","Pooling-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Pooling-Pooling-Convolution-BatchNormalization",2577.,2598.5,2709.,"","","",13299.,13396.8667,14186.,10722.,10798.3667,11477.,"","","","{2709., 2605., 2597., 2622., 2689., 2604., 2592., 2588., 2605., 2655., 2589., 2614., 2704., 2601., 2593., 2599., 2592., 2601., 2586., 2603., 2603., 2577., 2601., 2606., 2588., 2607., 2602., 2592., 2602., 2591., 2587., 2605., 2587., 2591., 2601., 2591., 2623., 2596., 2595., 2603., 2601., 2577., 2612., 2600., 2578., 2594., 2610., 2587., 2593., 2596.}","","{14186., 13622., 13551., 13404., 13403., 13438., 13329., 13368., 13560., 13301., 13330., 13447., 13390., 13379., 13452., 13333., 13379., 13464., 13304., 13414., 13565., 13299., 13367., 13432., 13426., 13366., 13438., 13381., 13361., 13465., 13423., 13382., 13425., 13472., 13362., 13429., 13490., 13301., 13419., 13379., 13344., 13373., 13341., 13299., 13361., 13404., 13343., 13348., 13439., 13425.}"
