"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","min_start_index_time","mean_start_index_time","max_start_index_time","min_end_index_time","mean_end_index_time","max_end_index_time","min_path_time","mean_path_time","max_path_time","min_path_minus_start_time","mean_path_minus_start_time","max_path_minus_start_time","min_path_minus_end_time","mean_path_minus_end_time","max_path_minus_end_time","raw_start_index_time","raw_end_index_time","raw_path_time"
1,11,"conv1_7x7_s2","pool2_3x3_s2_pad",10,"conv1_7x7_s2-conv1_relu_7x7-pool1_3x3_s2_pad-pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad","Convolution","Padding","Convolution-Elementwise-Padding-Pooling-LocalResponseNormalization-Convolution-Elementwise-Convolution-Elementwise-LocalResponseNormalization-Padding",2137.,2190.,2680.,674.,677.6333000000001,720.,22722.,22830.7333,23470.,20585.,20640.7333,20790.,22048.,22153.100000000002,22750.,"{2680., 2458., 2330., 2317., 2224., 2190., 2208., 2238., 2233., 2169., 2199., 2188., 2259., 2174., 2182., 2196., 2233., 2236., 2175., 2184., 2159., 2263., 2161., 2188., 2174., 2155., 2250., 2188., 2188., 2161., 2263., 2158., 2164., 2153., 2173., 2219., 2153., 2163., 2137., 2248., 2184., 2184., 2162., 2156., 2214., 2154., 2151., 2160., 2192., 2194.}","{720., 711., 679., 677., 676., 676., 675., 699., 676., 674., 675., 674., 674., 692., 678., 679., 678., 678., 677., 689., 677., 677., 688., 678., 689., 677., 677., 676., 676., 677., 688., 677., 675., 677., 676., 677., 692., 686., 677., 676., 677., 676., 690., 676., 676., 677., 676., 676., 691., 676.}","{23470., 23055., 23060., 22916., 22827., 22802., 22880., 22794., 22863., 23006., 22944., 22800., 22835., 22876., 22795., 22827., 23071., 22870., 22814., 22892., 22843., 22779., 22786., 22997., 22799., 22722., 22801., 22829., 22735., 22742., 22986., 22818., 22732., 22798., 22869., 22777., 22741., 22928., 22828., 22768., 22743., 22953., 22777., 22772., 22866., 22815., 22734., 22727., 22950., 22818.}"
2,12,"conv1_relu_7x7","pool2_3x3_s2",10,"conv1_relu_7x7-pool1_3x3_s2_pad-pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2","Elementwise","Pooling","Elementwise-Padding-Pooling-LocalResponseNormalization-Convolution-Elementwise-Convolution-Elementwise-LocalResponseNormalization-Padding-Pooling",300.,302.5,437.,1199.,1206.5333,1276.,21514.,21686.333300000002,22088.,21214.,21383.833300000002,21651.,20315.,20479.8,20812.,"{437., 391., 303., 303., 302., 302., 300., 301., 301., 302., 301., 301., 301., 314., 301., 302., 300., 302., 301., 302., 300., 302., 301., 301., 301., 301., 316., 304., 303., 303., 302., 303., 302., 302., 309., 304., 304., 305., 303., 316., 303., 304., 302., 303., 303., 304., 304., 304., 303., 303.}","{1276., 1207., 1228., 1200., 1199., 1225., 1200., 1200., 1216., 1202., 1202., 1201., 1213., 1249., 1209., 1239., 1202., 1201., 1210., 1199., 1230., 1204., 1220., 1203., 1201., 1242., 1202., 1201., 1232., 1248., 1209., 1211., 1200., 1202., 1201., 1221., 1201., 1200., 1220., 1202., 1200., 1214., 1201., 1201., 1200., 1212., 1201., 1208., 1219., 1201.}","{22088., 21903., 21859., 21567., 21705., 21649., 21682., 21765., 21716., 21701., 21647., 21678., 21664., 21780., 21744., 21658., 21638., 21642., 21677., 21846., 21697., 21642., 21633., 21711., 21657., 21784., 21835., 21694., 21657., 21665., 21659., 21811., 21736., 21658., 21620., 21667., 21628., 21778., 21710., 21638., 21647., 21514., 21651., 21777., 21725., 21614., 21628., 21696., 21655., 21812.}"
3,13,"pool1_3x3_s2_pad","inception_3a/pool",10,"pool1_3x3_s2_pad-pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool","Padding","Pooling","Padding-Pooling-LocalResponseNormalization-Convolution-Elementwise-Convolution-Elementwise-LocalResponseNormalization-Padding-Pooling-Pooling",906.,911.6333000000001,968.,1179.,1202.7333,1239.,22361.,22563.3,23006.,21455.,21651.6667,22038.,21182.,21360.5667,21767.,"{968., 940., 916., 920., 909., 915., 906., 921., 909., 909., 906., 919., 908., 906., 906., 909., 933., 911., 909., 911., 922., 911., 909., 909., 921., 907., 907., 916., 908., 923., 911., 910., 911., 920., 909., 909., 911., 909., 925., 910., 907., 909., 927., 915., 907., 908., 926., 911., 908., 916.}","{1239., 1193., 1230., 1181., 1181., 1180., 1226., 1181., 1179., 1225., 1215., 1180., 1218., 1181., 1214., 1213., 1199., 1184., 1190., 1207., 1215., 1215., 1216., 1214., 1182., 1216., 1232., 1184., 1182., 1190., 1215., 1182., 1218., 1214., 1223., 1214., 1228., 1182., 1214., 1203., 1183., 1182., 1218., 1182., 1214., 1229., 1182., 1214., 1182., 1221.}","{23006., 22758., 22635., 22639., 22569., 22522., 22607., 22606., 22519., 22533., 22529., 22630., 22553., 22523., 22644., 22596., 22501., 22633., 22643., 22602., 22361., 22567., 22606., 22648., 22496., 22580., 22642., 22550., 22494., 22530., 22628., 22551., 22530., 22597., 22729., 22566., 22523., 22607., 22598., 22467., 22527., 22461., 22626., 22473., 22489., 22471., 22527., 22464., 22494., 22463.}"
4,14,"pool1_3x3_s2","inception_3a/pool_proj",10,"pool1_3x3_s2-pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj","Pooling","Convolution","Pooling-LocalResponseNormalization-Convolution-Elementwise-Convolution-Elementwise-LocalResponseNormalization-Padding-Pooling-Pooling-Convolution",1548.,1557.2,1653.,"","","",21669.,21784.2667,22188.,20121.,20227.0667,20535.,"","","","{1653., 1556., 1623., 1617., 1549., 1563., 1558., 1560., 1548., 1548., 1562., 1548., 1548., 1569., 1550., 1566., 1553., 1551., 1562., 1560., 1566., 1552., 1550., 1565., 1552., 1562., 1557., 1549., 1569., 1551., 1552., 1562., 1561., 1590., 1552., 1550., 1561., 1552., 1586., 1552., 1551., 1566., 1550., 1564., 1551., 1560., 1566., 1551., 1563., 1554.}","","{22188., 22081., 21931., 21815., 21793., 21857., 21855., 21788., 21749., 21726., 21822., 21740., 21901., 21795., 21725., 21768., 21809., 21780., 21776., 21729., 21725., 21764., 21727., 21911., 21754., 21707., 21698., 21840., 21757., 21861., 21755., 21699., 21731., 21757., 21798., 21762., 21758., 21735., 21804., 21741., 21909., 21816., 21669., 21857., 21884., 21897., 21838., 21792., 21743., 21767.}"
5,15,"pool1_norm1","inception_3a/relu_pool_proj",10,"pool1_norm1-conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj","LocalResponseNormalization","Elementwise","LocalResponseNormalization-Convolution-Elementwise-Convolution-Elementwise-LocalResponseNormalization-Padding-Pooling-Pooling-Convolution-Elementwise",3476.,3495.9667,3521.,"","","",20105.,20229.3,20659.,16629.,16733.333300000002,17138.,"","","","{3521., 3505., 3509., 3496., 3510., 3496., 3499., 3500., 3493., 3478., 3495., 3508., 3496., 3501., 3495., 3502., 3489., 3478., 3499., 3490., 3491., 3515., 3498., 3497., 3505., 3476., 3491., 3518., 3498., 3491., 3511., 3499., 3493., 3488., 3488., 3502., 3493., 3494., 3499., 3492., 3508., 3491., 3486., 3491., 3499., 3490., 3494., 3504., 3490., 3476.}","","{20659., 20379., 20311., 20354., 20302., 20298., 20252., 20187., 20196., 20199., 20238., 20193., 20230., 20197., 20161., 20157., 20171., 20160., 20197., 20244., 20260., 20298., 20339., 20313., 20342., 20292., 20253., 20271., 20226., 20258., 20282., 20284., 20221., 20185., 20185., 20172., 20184., 20199., 20228., 20177., 20105., 20152., 20184., 20207., 20165., 20190., 20210., 20282., 20287., 20242.}"
6,16,"conv2_3x3_reduce","inception_3a/5x5_reduce",10,"conv2_3x3_reduce-conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce","Convolution","Convolution","Convolution-Elementwise-Convolution-Elementwise-LocalResponseNormalization-Padding-Pooling-Pooling-Convolution-Elementwise-Convolution",150.,152.2333,224.,"","","","","","","","","","","","","{224., 176., 159., 155., 154., 153., 154., 153., 153., 153., 152., 151., 152., 151., 151., 152., 152., 150., 151., 151., 151., 151., 151., 151., 152., 152., 151., 168., 153., 152., 150., 151., 151., 150., 151., 151., 152., 152., 151., 151., 151., 151., 190., 168., 166., 166., 166., 165., 176., 151.}","",""
7,17,"conv2_relu_3x3_reduce","inception_3a/relu_5x5_reduce",10,"conv2_relu_3x3_reduce-conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce","Elementwise","Elementwise","Elementwise-Convolution-Elementwise-LocalResponseNormalization-Padding-Pooling-Pooling-Convolution-Elementwise-Convolution-Elementwise",103.,104.1667,143.,"","","","","","","","","","","","","{143., 117., 105., 105., 105., 103., 105., 103., 104., 104., 104., 104., 104., 104., 105., 103., 104., 104., 118., 105., 105., 104., 105., 104., 105., 103., 104., 104., 104., 104., 104., 105., 104., 104., 104., 105., 103., 104., 105., 103., 104., 103., 104., 104., 104., 104., 104., 103., 104., 104.}","",""
8,18,"conv2_3x3","inception_3a/5x5",10,"conv2_3x3-conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce-inception_3a/5x5","Convolution","Convolution","Convolution-Elementwise-LocalResponseNormalization-Padding-Pooling-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution",2568.,2612.3,2925.,"","","","","","","","","","","","","{2925., 2779., 2678., 2708., 2679., 2594., 2584., 2779., 2584., 2574., 2596., 2719., 2578., 2600., 2595., 2651., 2586., 2586., 2619., 2654., 2568., 2587., 2679., 2632., 2578., 2589., 2735., 2586., 2580., 2568., 2732., 2612., 2569., 2604., 2665., 2582., 2604., 2588., 2635., 2587., 2582., 2642., 2654., 2570., 2585., 2723., 2611., 2596., 2586., 2738.}","",""
9,19,"conv2_relu_3x3","inception_3a/relu_5x5",10,"conv2_relu_3x3-conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce-inception_3a/5x5-inception_3a/relu_5x5","Elementwise","Elementwise","Elementwise-LocalResponseNormalization-Padding-Pooling-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise",239.,240.63330000000002,345.,"","","","","","","","","","","","","{345., 306., 246., 242., 241., 241., 240., 241., 240., 240., 241., 241., 252., 242., 241., 240., 241., 239., 240., 240., 240., 241., 241., 240., 240., 242., 241., 240., 251., 240., 250., 240., 242., 241., 241., 239., 240., 241., 241., 240., 240., 241., 240., 240., 240., 250., 241., 240., 241., 239.}","",""
10,20,"conv2_norm2","inception_3a/3x3_reduce",10,"conv2_norm2-pool2_3x3_s2_pad-pool2_3x3_s2-inception_3a/pool-inception_3a/pool_proj-inception_3a/relu_pool_proj-inception_3a/5x5_reduce-inception_3a/relu_5x5_reduce-inception_3a/5x5-inception_3a/relu_5x5-inception_3a/3x3_reduce","LocalResponseNormalization","Convolution","LocalResponseNormalization-Padding-Pooling-Pooling-Convolution-Elementwise-Convolution-Elementwise-Convolution-Elementwise-Convolution",10410.,10419.7,10538.,"","","","","","","","","","","","","{10538., 10454., 10416., 10420., 10413., 10418., 10419., 10413., 10422., 10434., 10417., 10422., 10415., 10422., 10413., 10418., 10421., 10417., 10418., 10412., 10415., 10422., 10414., 10425., 10416., 10416., 10436., 10410., 10423., 10423., 10411., 10422., 10414., 10422., 10432., 10413., 10453., 10414., 10425., 10421., 10413., 10423., 10467., 10424., 10431., 10456., 10427., 10414., 10419., 10422.}","",""
